,dialog
163,"WELL, THIS COUNTRY'S BECOMING A HAVEN FOR CRIMINALS, SO WHAT DO YOU EXPECT?"
164,DECENT HARDWORKING AMERICANS LIKE MY DAD ARE GETTING RUBBED OUT BY SOCIAL PARASITES.
165,PARASITES?
166,"BLACKS, BROWNS, YELLOW, WHATEVER."
167,I DON'T UNDERSTAND.
168,YOU'RE SAYING THAT YOU THINK MAYBE YOUR FATHER'S MURDER WAS RACERELATED?
169,"YEAH, IT'S RACERELATED."
170,EVERY PROBLEM IN THIS COUNTRY IS RACERELATED.
171,"NOT JUST CRIME. IT'S, LIKE, IMMIGRATION, AIDS, WELFARE..."
172,"THOSE ARE PROBLEMS OF THE BLACK COMMUNITY, THE HISPANIC COMMUNITY, THE ASIAN COMMUNITY."
173,THEY'RE NOT WHITE PROBLEMS.
174,AREN'T THOSE REALLY ISSUES THAT DEAL MORE WITH POVERTY?
175,"NO. YOU KNOW, NO."
176,THEY'RE NOT PRODUCTS OF THEIR ENVIRONMENTS.
177,THAT'S CRAP.
178,MINORITIES DON'T GIVE 2 SHITS ABOUT THIS COUNTRY.
179,"THEY COME HERE TO EXPLOIT IT, NOT TO EMBRACE IT."
180,WHAT DOES THIS HAVE TO DO...
181,"MILLIONS OF WHITE EUROPEANS CAME HERE AND FLOURISHED, YOU KNOW, WITHIN A GENERATION, SO WHAT THE FUCK IS THE MATTER WITH THESE PEOPLE?"
182,THEY HAVE TO GO AROUND SHOOTING AT FIREMEN?
183,WHAT DOES THIS HAVE TO DO WITH THE MURDER OF YOUR FATHER?
184,BECAUSE MY FATHER WAS MURDERED DOING HIS JOB!
185,PUTTING OUT A FIRE IN A FUCKING NIGGER NEIGHBORHOOD HE SHOULDN'T EVEN HAVE GIVEN A SHIT ABOUT.
186,HE GOT SHOT BY A FUCKING DRUG DEALER WHO PROBABLY STILL COLLECTS A WELFARE CHECK.
187,THAT'S ENOUGH.
188,DEREK VINYARD WAS QUIETLY RELEASED FROM CHINO EARLY THIS MORNING AFTER SERVING 3 AND SOME ODD YEARS.
189,I THINK THIS IS SOMETHING WE GOTTA KEEP AN EYE ON.
190,"IF SOMETHING HAPPENS TO HIM, THINGS COULD GET VERY UGLY DOWN BY THE BEACH."
191,JUST KEEP IT LOW.
192,Danny: VENICE BEACH DIDN'T ALWAYS LOOK LIKE THIS.
193,IT USED TO BE A GREAT NEIGHBORHOOD.
194,"THE BOARDWALK'S ALWAYS BEEN A DUMP, BUT WHEN MY DAD MOVED US OUT HERE, VENICE WAS A NICE, QUIET PLACE TO GROW UP."
195,"OVER THE YEARS, THOUGH, IT'S JUST GONE TO HELL."
196,THE GANGS ARE LIKE A PLAGUE.
197,"THEY MOVED WEST FROM INGLEWOOD AND SOUTH CENTRAL, AND BASICALLY TOOK OVER."
198,I AIN'T FOULIN' YOU!
199,WHAT'S WRONG WITH YOU?
200,I AIN'T GOT TIME FOR ALL THIS BULLSHIT.
201,FUCK Y'ALL.
202,YOU ALL RIGHT?
203,I'M ALL RIGHT.
204,"HEY, YO, IS THAT THAT FOOL YOU WAS TELLING ME ABOUT?"
205,"YEAH, THAT'S THAT MOTHERFUCKER."
206,"YEAH, MAN, THAT'S HIM."
207,BITCH ASS MOTHERFUCKER.
208,Danny: THAT'S WHY DEREK STARTED THE D.O.C.
209,"HE SAID WHITE KIDS SHOULDN'T HAVE TO WALK AROUND SCARED IN THEIR OWN NEIGHBORHOOD, AND FOR A WHILE THERE, WE REALLY MADE IT LIKE IT WAS OURS AGAIN."
210,"THROW THE BALL, THROW THE BALL!"
211,"COME ON, CURTIS!"
212,QUIT CHUCKING IT UP. PASS THE BALL.
213,"""D"" UP!"
214,"Cameron: COME ON, LET'S GO, LET'S GO."
215,Derek: LOOK AT THIS FUCKING JUNGLE BUNNY.
216,HE DOES A SPIN MOVE EVERY TIME. EVERY TIME.
217,"YOU AIN'T GETTIN' SHIT, MOTHERFUCKER."
218,YOU AIN'T GETTIN' SHIT.
219,"THIS ONE'S FOR YOU, BOY!"
220,WHAT THE FUCK YOU...
221,"WHO YOU CALLIN' BOY, MOTHERFUCKER?"
222,"YOU'RE LUCKY, MOTHERFUCKER!"
223,I'M THROUGH MONKEYING AROUND WITH YOUR FUCKING ASS!
224,"PALE, PASTY, PASTRAMIEATING, CRACKER MOTHERFUCKER."
225,MAKE YOU MY BITCH.
226,HEAR THAT?
227,HE'S TRYING TO MAKE ENDS MEET FOR HIS CUT IN WELFARE.
228,YOU'RE FUCKING ON!
229,"IT'S 86, SETH."
230,"DANNY, WHEN I WANT YOUR FUCKING OPINION, I'LL ASK FOR IT. COME ON, GUYS. I CAN'T COVER THIS."
231,HELP ME OUT HERE.
232,"YOU GOT A BIG FUCKING MOUTH, SETH."
233,I CAN TAKE THIS NIGLET DOWN.
234,"SETH, YOU COULDN'T TAKE A SHIT."
235,WHAT THE FUCK ARE YOU THINKING?
236,I WILL BEAT HIM.
237,GIVE ME THE MONEY.
238,"SHUT UP, SHUT UP."
239,YOU'RE GONNA FUCKING EMBARRASS US. SHUT UP!
240,I'LL TAKE CARE OF THIS.
241,"Man: YO, I AIN'T GOT TIME FOR THIS."
242,Derek: HEY!
243,I GOT A BET.
244,"I COME IN THIS GAME RIGHT NOW. SAME SCORE, BUT WE PLAY BLACK GUYS AGAINST THE WHITE GUYS."
245,YEAH?
246,"NAME YOUR PRICE, CRACKER."
247,"NO MONEY, NO MONEY."
248,FOR THESE COURTS.
249,AND NOT JUST TODAY... FOR GOOD.
250,"IF YOU WIN, WE WILL WALK AWAY, BUT IF WE WIN, NO BITCHING, NO FIGHTING."
251,"RIGHT HERE IN FRONT OF EVERYBODY, YOU PACK UP YOUR SHIT AND GET YOUR BLACK ASSES OUT OF HERE."
252,FUCK THAT. TAKE THIS BET.
253,LET'S GO.
254,YES! WHOO!
255,Derek: PICK HIM UP! PICK HIM UP!
256,"SETH, GET BACK AND PLAY SOME ""D."" DEFENSE!"
257,ALL RIGHT!
258,PASS THE FUCKING BALL! I WAS WIDE OPEN!
259,"Seth: BULLSHIT, MAN."
260,THAT'S FUCKIN' OFFENSE.
261,"MAN, GET THE FUCK OUT OF HERE. HE MOVED HIS FEET."
262,"YOU WANT TO GO, I'M READY!"
263,DON'T BE THROWING FUCKING ELBOWS AT ME!
264,"YOU WANT TO GO, ADOLF HITLER WANNABE MOTHERFUCKER?"
265,YOU OK?
266,YEAH. JUST GIVE ME SOME WATER.
267,"YOU GOTTA CALL OFFENSE ON THAT SHIT, DER."
268,"NOT ON GAME POINT, DANNY."
269,FUCK THAT. YOU CAN'T LET THOSE NIGGERS GET AWAY WITH THAT SHIT.
270,"HONEY, IT'S GAME POINT."
271,"SHUT 'EM DOWN, DEREK. KICK SOME ASS."
272,WATCH THIS.
273,YEAH!
274,BYEBYE.
275,GET THE FUCK OFF MY COURT!
276,THIS IS MY HOUSE!
277,"FUCK YOU, BITCH!"
278,WHOO!
279,YEAH.
280,GET THE FUCK OUT OF HERE!
281,THIS IS MY COURT!
282,YES!
283,Danny: DEREK WOULDN'T LET US VISIT HIM IN PRISON.
284,"HE SAID IT WOULD MAKE IT JUST TOO HARD FOR HIM, AND THAT IF WE CAME, HE WOULDN'T SEE US ANYHOW."
285,"HIM, JUST WONDERING."
286,Danny: AND THEN AT WE PICKED HIM UP OUTSIDE THE GATE.
287,DER.
288,"Danny: THE WHOLE RIDE BACK, HE DIDN'T SAY ANYTHING."
289,"I WANTED TO STAY HOME, BUT HE SAID, ""NO."
290,GO TO SCHOOL.
291,"I'LL SEE YOU LATER."" OH, COME ON."
292,GIVE THE GUY A BREAK.
293,WHAT'S THE MATTER?
294,"YOU TOO BIG TO GIVE ME A HUG, TOUGH GUY?"
295,"NO, MAN. I JUST KNOW YOU'RE GONNA NEED SOMEONE TO LOOK AFTER YOU WHILE YOU ADJUST TO ALL THIS SPACE."
296,"YEAH, RIGHT."
