,dialog
408,"Well, tell him to save his money and invest it in something with a future, like vaudeville."
409,Henry's a theatrical producer.
410,Broadway.
411, Henry Harris. How are you?
412, Dan Marvin.
413," This is my wife, Mary."
414, How do you do?
415, Pleased to meet you. I'm Rene.
416, Do you really think the movies are a flash in the pan?
417,"Well, my father always used to say sinking cash into shortterm novelties was like waiting for ships that never come in."
418,Sinking ships?
419,Is that supposed to be funny?
420, Only by accident.
421, Enough about accidents.
422,Let's eat.
423,"Oh, I'm sorry."
424,"It's all right, miss Sloan."
425,It's only me.
426,Mr. Andrews?
427,"Yes, the astors have gone down to lunch."
428,I just nipped in to give a prod to that fan you reported out of order.
429,Were you taking a last look at Ireland?
430,"Yes, yes. Isn't it foolish?"
431,We're hardly away yet and I'm homesick already.
432,Where do you come from?
433,"Comber, county down, but I live in belfast now."
434, So do I.
435, Do you? Where?
436," Kersland road, strandtown."
437," Yes, yes, of course."
438,My wife and I used to go for a stroll in Victoria park when we were courting.
439, Do you have any children?
440," One. A little girl, Elizabeth."
441,She cried when we said goodbye.
442,"If you ever want to talk to anybody about home, just come along to the linen room."
443,"We have a little electric hearth in there, we could give you a cup of tea."
444,"Thank you, I'd like that."
445," Good evening, my lady."
446, Good evening.
447,She dines late.
448,"Well, she's a countess."
449,When you're a countess you dine when you dogwell feel like it.
450,"Oh, I'm sorry, darling."
451," Countess of what, Maggie?"
452, Of rothes.
453,"Thank you, cyril."
454,And don't call me Maggie.
455,I find her fascinating.
456,She looks just the way I've always wanted to.
457,Worldly and mysterious.
458,"Darling, I wouldn't trade you for all the countesses in Burke's peerage."
459,Talk about mysterious.
460,"Take a squint back there, down there in the corner."
461,"What, ya ask yourself, is that gay dog Ben guggenheim doing at a table all by himself for two?"
462,"Well, the story..."
463,"The story is he finally broke it off with her nibs, the marquise de cerruti, and now he's on his way home to see florette and the kids for the first time in seven or eight months."
464, What's wrong?
465," Oh, nothing."
466,He's such an attractivelooking man.
467,"Oh, I'll tell the world, he can leave his patent leathers outside my door any night."
468, Maggie!
469," Molly, darn it, Emma!"
470,"Scandalous. This conversation's a little spicy for me, ladies, if you'll excuse me."
471,"I'm going to the smoke room to have a very, very mild cigar."
472,"Well, now we can loosen our corsets and let our hair down."
473,"Walk me to the ladies room, I'll save my foot in there, cyril."
474,"Yes, Mrs. brown."
475,Did I really bother jj with my nonsense?
476,"Oh, of course not, you're good for him."
477,You make him laugh.
478,Lord knows he needs it.
479,"After all, he's suffered on my account."
480," Oh, boo."
481," No, it's true."
482,That's why I frowned when you mentioned Mr. guggenheim and his wife and children.
483,John still hasn't got over the insults and snubs that came after his divorce.
484,And worse after we were married.
485,"Well, because he loved me, he thought his friends would accept me automatically."
486,His friends do.
487,"As for the others, to hell with them."
488,"He can't say that, Molly."
489,It's desperately important to him.
490, It's his life.
491, Cheer up.
492,Everything's gonna look a whole lot better after the baby's born.
493,"You've got so much happiness in store for you, honey."
494, Come on then! Jimmy! Jimmy!
495, Thanks very much.
496," Your health, Jimmy."
497, Slainte.
498,Up the Irish.
499,"God, this is fierce."
500,No different to what it was back home.
501,I know what you mean.
502,"Girls on one side, boys on the other and never the twain shall meet."
503,"Now, the problem as I see it, is that we're all the time having dances and we don't know how to dance."
504,"I don't, for one, and I'm jiggered if I'll apologize for it."
505,Damn silly business in my view.
506,I can dance.
507," Can you, Martin?"
508," I can so, it's only I haven't seen the girl yet."
509,"What girl is that, Martin?"
510,The girl I'll be out there dancing with.
511,"Good luck, old son."
512,It looks a pretty narrow field from where I'm sitting.
513,"Sit down, you idiot."
514,"Hold that, will you?"
515,Don't be doing that.
516,"Stop it now, do you hear?"
517,Hello?
518,Hello?
519,"Turn off your light, Mr. moon man."
520,Go and hide your face behind a cloud.
521,"Can't you see that couples want to spoon, man?"
522,Two is company and three's a crowd I'll take my lady to a shady place where I can hug my lady.
523,And we'll say to you goodnight.
524,Ohoh.
525,"Oh, Emma, to be 17 again!"
526,Or even 39.
527,"I don't think there's a worse place to be on your own than a big romantic ship like this, unless it's Niagara Falls."
528,You just know there's so much love going on.
529,You lie there in the dark and watch the shadows moving past that little crack of light under your cabin door.
530,"Footsteps coming close, footsteps going away."
531,A soft knock on a door and a soft voice answers.
532,A door closes.
533,You wonder if you're the only one sleeping one to a bed tonight.
534, Maggie...
535, I'm gonna brain you if you don't stop calling me Maggie.
536, Sit up straight.
537, Was I slouching?
538,"I'm not concerned with your posture, honey, you're blocking my view."
539,View of what?
540,There's a bozo sitting over there behind...
541,"Don't look now, he's glancing this way."
542,Like he's getting up courage to ask me if my program's full up for the evening.
543,"Not exactly love's young dream, but he wouldn't turn your stomach."
544, Maggie.
545, Molly!
546,Molly... you surely wouldn't dance with a perfect stranger.
547,Certainly not.
548,"Emma bucknell, what in the world are you thinking of?"
549,Ol̩!
550,"""Saw another ice field with two icebergs, latitude 45"" 20"", longitude 49'."" Jack? Jack, are you awake?"
551,This has got to go straight up to the bridge.
552,Sam out.
553,"You'd like to go on the Fritz, wouldn't you, you Randy little beast."
554,"Oh, it's the twinkle like the stars above for me..."
555,"You might have got off with a stewardess or two on the Mauritania, but the Titanic's a different keg of ale, I can tell ya."
556,Captain Smith's a right stickler for discipline.
557,"Yeah, but, bootsy, look at it this way."
558,"He has to sleep sometime, don't he?"
559,And what happens when the captain sleeps?
560,Answer me that.
561,And the little words that say you love me...
562,I'm here by invitation.
563,"A cup of tea, you said."
564,"And just in time you are, too."
565,"Miss jessop's about to pour, aren't you, Violet?"
566,All right.
567,"Shall I be mother, then?"
568,Fresh scones from the first class bakery.
569,Can I tempt you?
570,I'm tempted.
571,What do you find to read in that rather primitive library?
572,I beg your pardon?
573,"They don't seem to have anything except what the library steward calls ""light shipboard reading""."
574,"""Stover at Yale"", ""hopalong Cassidy""."
575,I was wondering how you found anything so engrossing.
576,"Well, this isn't one of theirs."
577,I'm just catching up with fischer's work on proteins.
578," Rather dull stuff, I'm afraid."
579, You're a scientist?
580,"No, nothing so colorful."
581,I teach.
582,I'm a science master at dulwich college.
583,Not college in the American sense.
584,It's a boys' school.
585,What a coincidence.
586,I'm a teacher too.
587,At a girls' school in the states.
588,That is a coincidence.
589,Yes.
590,I'm rather bored with this.
591,Would you care for a stroll?
592,That would be nice.
593, I'm on my way...
594, I'm on my way...
595, Please go on.
596, Please go on.
597, You first.
598, I was only going to say I'm on my way to the states for my first visit.
599,Leave of absence.
600,I made a tour of India with a group of teachers from all over the world.
601,Now I'm on my way home.
602,I'm on leave too.
603,Another coincidence.
604,"This is a funny place to be, isn't it?"
605, We're the middle.
606, The middle?
607,The middle class.
608,Haven't you noticed?
609,This ship is a microcosm of the British social system.
610,"A maze of barriers erected to keep them from getting where we are, and to keep us from getting where they are."
611,"Yes, but it's not social, is it?"
612,It's purely economic.
613,Any rich upstart can get his pick of accommodation up there and any nobleman short of funds might find himself traveling down there.
614,"S50, in a sense, the thing is constructed on the American principle of equal opportunity based on the ability to pay."
615,"Well, I don't see any Dukes or earls milling about. Do you?"
616,"Well, none wearing a coronet."
617,Look at that chap there.
618,I saw him yesterday and the day before as well.
619,Always keeps to himself.
620,Always immaculately dressed.
621,Never goes out without gloves.
622,I've evolved a theory about him.
623,Go on.
624,"Well, he's been a failure in one way or other at home and his family has packed him off with the proverbial shilling and a oneway ticket to America."
625,And he finds himself thrown among people who would normally be cooking his meals or cleaning his boots.
626,What about the pretty girls?
627,They only make him uneasy.
628,"Oh, he can appreciate their beauty well enough, but in his world, don't you see, they'd be house maids or serving girls."
629,He wouldn't know how to treat them as equals.
630,He has all the arrogance of his class.
631,"Yes, but one can't help feeling sorry for him."
632,He must be desperately lonely.
633, How romantic you are.
634," No, am I?"
635,I think so.
636,Making up stories about people.
637,All you'd have to do is ask a deck steward.
638,They know everybody's business.
639,"Oh, I couldn't do that."
640,"Anyway, it helps pass the time."
641,One has to do something.
642,I believe I'm parboiled.
643,"Ten minutes more, dear."
644,Be brave.
645,"Mrs. brown, your time is up, lovey."
646,"Maude, you got an aspirin out there?"
647,"We'll see. Now, come along."
648,"Agh! I'm gonna take another halfhour, hon."
649, Whatever for?
650, For my sins!
651,"Hey, I'm looking for the swimming pool."
652," Yeah, me too."
653," Oh, good."
654,Jack thayer.
655,"Come along, come along."
656,"Hey, get a load of this."
657,My word.
658,Scheherazade.
659,I'll give you scheherazade.
660,Aren't you ashamed?
661,Just what is it you're after?
662,Could you tell us the way to the swimming pool...
663,The swimming bath is just there.
664,"And take a nice, cool shower right away!"
665,"You know, every time we've been in here, day or night, those four have been sitting in exactly the same place."
666,"I believe this ship could tip over, blow up, or run aground and not one of them would raise his eyes from his hand."
667,Play cards.
668,"Cognac, please."
669,"Can I buy you a drink, guggenheim?"
670, Why not?
671, Two.
672,Here. Try one of these.
673,Something special from Havana.
674,What a relief.
675,I seldom know these days exactly who is still speaking to me and who isn't.
676,Why wouldn't I be sympathetic?
677,Our stories aren't so very different.
678,Just a couple of middleaged refugees.
679, Refugees?
680," Fleeing from bad marriages, falling for younger women."
681,Condemned to wonder for the rest of our lives.
682,To wonder what?
683,"Do they really want us for ourselves, these golden girls, or is it just the name, the position, the money?"
684,I hate... getting old.
685,I hate having a paunch.
686,What about mine?
687,I love that.
688,I love you.
689,Do you love me?
690,Is it... is it possible you love me?
691,"We will be closing in five minutes' time, ladies and gentlemen."
692,Thank you.
693, Good night.
694, Good night.
695,"If I had a chaperone and a luxury suite with a sitting room, I'd invite you in for a chat."
696,"As it is, I'm sharing a cabin about this big with a total stranger."
697,I.
698, We'll see each other tomorrow.
699," I expect we will, yes."
700,"Well, it's inevitable."
701,See you at breakfast?
702,"I say, I don't know your name."
703, It's Leigh.
704, Miss Leigh or...
705,Miss goodwin. Leigh goodwin.
706,I'm Lawrence beesley.
707, I know.
708, How?
709,I asked a steward.
710,I told you they know everybody's business.
711, Longer.
712," Yes, a bit higher."
713,Thank you very much.
714,Would you care for a go?
715,I'm not allowed.
716, Who was that?
717, The lift boy.
718, The lift boy?
719, It mean he runs the elevator.
720,"I think he'd much rather be out here playing games, but he can't."
721,Thank youl!
722, It isn't fair.
723, What?
724,For anyone to be that beautiful.
725,"If you were to stand down there, there's a barrier between second and steerage."
726,You could talk to her when she came round.
727,No. You couldn't do that.
728,I'm sorry.
729,"All the arrogance of class isn't at the very top, you see."
730,It's none of my business in any case.
731,I was talking out of turn.
732,I honestly am sorry.
733, How's the patient?
734, Expiring.
735,"Ah, and what time's the rosary?"
736, Blackguards.
737, We missed you at lunch.
738,We brought you some fruit from the table.
739,"Don't, David. Don't ever say food to me again as long as I live."
740," Kate, fetch the chamber."
741," Now that's foolish, listen, you have nothing whatever on your stomach."
742,"It's a great pity, surely, to be lying there the whole voyage and you the grandest dancer from ballymahon to drumlish."
743, Me dancing days are over.
744, More's the pity.
745,For haven't we the fine figure of a lad in with us to be looking everywhere so for the right partner.
746,"My merry, kind, and true."
747,But I'll not forget my darling.
748,In the land I'm going to.
749,"Oh, they say there's bread and work for all."
750,And the sun shines always there.
751,But I'll not forget old Ireland.
752,"Is it true what the song says, oli, that there's bread and work for all on the other side?"
