,dialog
252,"Bro, why you ain'tjust shoot him right here?"
253,Because it's better to leave the crime scene more spread out.
254,Makes us look like amateurs.
255,"Now then, let's see if you know what you're talking about."
256,That's just a taste.
257, You're gonna be a rich boy.
258, You better sell that quick.
259,It's already sold!
260,"Whatever you try, the Wakandans'll probably show up."
261,That'll make my day.
262,I can kill two birds with one stone.
263,"You're not telling me that's vibranium, too?"
264,"Nah, I'm just feeling it."
265,Onward!
266,Onward!
267,"L, Zuri..."
268,son of Badu...
269,give to you...
270,Prince T'Challa...
271,the Black Panther!
272,The prince...
273,will now have the strength of the Black Panther...
274,stripped away.
275,Praise the ancestors.
276,Praise the ancestors.
277,Victory in ritual combat...
278,comes by yield or death.
279,If any tribe wishes to put forth a warrior...
280,I now offer...
281,a path to the throne.
282,The Merchant Tribe will not challenge today.
283,The Border Tribe will not challenge today.
284,The River Tribe will not challenge today.
285,The Mining Tribe will not challenge today.
286,Is there any member of a royal blood...
287,who wishes to challenge for the throne?
288,This corset is really uncomfortable...
289,so could we all just wrap it up and go home?
290,Mother!
291, Are they Jabari?
292, Yes.
293,"M'Baku, what are you doing here?"
294,It's challenge day.
295,We have watched...
296,and listened from the mountains!
297,We have watched with disgust...
298,as your technological advancements have been overseen by a child!
299,Who scoffs at tradition!
300,And now you want to hand the nation over to this prince...
301,who could not keep his own father safe.
302,We will not have it.
303,"I said, we will not have it!"
304,"I, M'Baku..."
305,leader of the Jabari...
306,"I accept your challenge, M'Baku."
307,Glory to Hanuman.
308,Jabari!
309,Dora Milaje!
310,Onward!
311,Let the challenge begin!
312,Stand up!
313,Come!
314,T'Challa!
315,Where is your god now?
316,Yes!
317,No powers.
318,No claws.
319,No special suit!
320,Just a boy not fit to lead!
321,Show him who you are!
322,I am Prince T'Challa...
323,son of King T'Chaka!
324,"You can do this, T'Challa!"
325,Yes!
326,Come on!
327,Yield! Don't make me kill you.
328,I would rather die!
329,T'Challa!
330,T'Challa!
331,T'Challa!
332,T'Challa!
333,T'Challa!
334,You have fought with honor!
