,dialog
94,See ya.
95,"""Welcome to Second Chance Retreat, ""where couples go to grow love."" Wow, really?"
96,They need a new catch phrase.
97,"It's not about the catch phrase, Greg."
98,It's about the experience.
99,That doesn't sound any better.
100,"It's like any other vacation, only you get to work on your relationship."
101,"You do realize you said ""vacation"" and ""work"" in the same sentence?"
102,Trust us.
103,A couple's retreat can work wonders.
104,It's the secret to our happiness.
105,We go every year.
106,It's like a tuneup for our marriage.
107,Leave it to men to compare marriage to cars.
108,So exactly how backwoods is this place?
109,"Well, my friends, we get to arrive in style."
110,What does that even mean?
111,It's a surprise.
112,I'm not a fan of surprises.
113,"Come on, Lucy."
114,Any chance we'll be stopping soon?
115,We're getting close.
116,"We've been driving for, like, three hours."
117,How far is this place?
118,We're not so far away from the departure point.
119,Departure point?
120,What does that mean?
121,Relax.
122,You're about to find out.
123,"Uhoh, looks like we've got company."
124,What seems to be the problem?
125,You know you were speeding?
126,"No, I'm sorry, I did not."
127,I'll need to see your license and registration.
128,"The rest of you folks, can I see your ID as well?"
129,Is that really necessary?
130,"I'm afraid so, ma'am."
131,We've had a rash of drug runners come through the state.
132,I'm just checking.
133,We have nothing to hide.
134,"Alright, you folks hang tight."
135,I'm just gonna run these through the computer.
136,Nothing like small town hospitality.
137,Were you even speeding?
138,No.
139,They're probably just razzing outoftowners.
140,It all checks out.
141,Where y'all headed?
142,Second Chance Retreat.
143,Right.
144,Have a nice flight.
145,Thank you.
146,"Wait, flight?"
147,What is he talking about?
148,"Like I said earlier, we're arriving in style."
149,Something tells me this is not going to be an ordinary trip.
150,"Wow, you weren't kidding when you said traveling in style."
151,Thanks.
152,Thank you!
153,Thank you!
154,"Ha, ha, ha!!!!"
155,"Well, welcome to Second Chance Retreat."
156,"So, does this get the Forrester's seal of approval?"
157,It's so much nicer than I imagined.
158,Big time.
159,It's pretty impressive.
160,"Come on, Lucy."
161,Let's go check it out.
162,We'll wait for the second chopper with the bags.
163,"Wow, it's so serene."
164,It's so beautiful.
165,Very romantic.
166,I was gonna say relaxing.
167,Welcome to Second Chance Retreat.
168,Good afternoon.
169,"Place your hand on the outline, please."
170,"Oh, I'm sorry."
171,What's this for?
172,The security ID links to your unique prints and lets you into your room.
173,"Basically, it recognizes your biosignature."
174,I had the same reaction last time I was here.
175,"Relax, it's harmless."
176,Really?
177,Mmmhmm.
178,Bioscan successful.
179,And now I'll take a picture.
180,"Once you check in, the doctor will be around to do a medical."
181,"Wait, a medical?"
182,"I'm fine, thank you."
183,It's just for insurance purposes.
184,"They're gonna take a blood sample, check your heartbeat, basically just checking to see if you're alive and breathing."
185,I'll show you to your rooms.
186,"Well, perfect."
187,I just need to call the office and make sure there aren't any fires to put out.
188,You're out of luck.
189,"Sorry, no phone calls."
190,Retreat policy.
191,We have a cell blocker to prevent any calls.
192,"Wait, seriously?"
193,We are officially off the grid.
194,It's to help mend the relationship.
195,Great.
196,"Trust me, you'll be thanking me in a week."
197,If you say so.
198,"The security, is that really necessary?"
199,"Unfortunately, some of the wives attack their husbands during therapy."
200,It makes for a dangerous environment.
201,I'm kidding!
202,I had you!
203,"No, it's for the insurance company."
204,"They insisted on it, I don't know why."
205,I'll stick with the angry wife scenario.
206,"Speaking of angry wives, let's go find them before they spend all your money."
207,"Oh, man. This place is awesome."
208,The security?
209,The guards?
210,The blood tests?
211,The doctors?
212,Doesn't it seem a little weird?
213,Can we just get through the week?
214,"Look, if you want me to get another room, if you're uncomfortable..."
215,They're expecting us for dinner in an hour.
216,We should get ready.
217,I'm willing to make it work.
218,You just have to make an attempt.
219,âª âª Is it just me or is this place completely empty?
220,"You read my mind, son."
221,"Russell Green, and this is my wife, Ira."
222,Short for irate.
223,Lucy.
224,"Hi, Lucy."
225,Greg.
226,"Hi, Greg."
227,James.
228,"This is my wife, Serena."
229,"You're retreat virgins, aren't you?"
230,"You've got that whole ""kicked in the nads"" look."
231,"I'm sorry, I forgot his muzzle at home."
232,So how did you hear about this place?
233,"Oh, well our friends James and Serena, they've been here before, they swear by it."
234,How about you?
235,It's a strange thing.
236,"Out of nowhere a woman shows up, tells us we've been selected to participate in a weeklong retreat and, well, three words sealed the deal for us: ""all expenses paid""."
237,And why not?
238,Who would turn down an all expenses paid holiday?
239,"I mean, they're looking for the right candidates, and that's Ira and I."
240,"Sour, miserable, irritable, old, and ornery."
241,"Russ figures if this can change us, it can change anyone."
242,"Well, I doubt a week will do the trick."
243,I keep telling her there's no easy trick to saving a marriage.
244,Except for divorce.
245,"You, come with me."
246,"What? I'm sorry, ow!"
247,Hey!
248,What the hell are you doing?!
249,She needs to come with me.
250,"There, that feeling, defending a loved one."
251,Hold onto it.
252,It means she's someone important to you.
253,Who the hell are you?
254,My name is Alex Koslov.
255,This is my retreat.
256,I know who I am and why I am here.
257,Do you?
258,I'm beginning to wonder.
259,I'm going to give you the means to keep your relationship together.
260,Welcome to Second Chance Retreat.
261,I hope you all enjoy your week.
262,Now that's an entrance.
263,"Trust me, Greg."
264,He puts on a big show.
265,It's worth the price of admission.
266,Dinner is being served.
267,Please take a seat.
268,I'm starving.
269,You wanted to be here.
270,The meal was fantastic.
271,Thank you.
272,"Lucy, it was a stunt."
273,They wanted a reaction out of us and it worked.
274,"Granted, he may have taken it a little bit too far."
275,May have taken it too far?
276,He basically attacked me.
277,I stepped in front of you.
278,What else do you want from me?
279,Five seconds of chivalry.
280,"Yeah, it must have been a real stretch for you, Greg."
281,Some of you may be having second thoughts.
282,It is understandable.
283,You are afraid of change.
284,You are comfortable with the status quo.
285,You are looking for any excuse to keep things the way they are.
286,"If you feel this way, if you are too weak to block out that scared little voice inside your head, then there is the door."
287,Go on.
288,Use it.
289,Good.
290,"Again, welcome to Second Chance Retreat."
291,We were expecting a larger group but the weather took a turn for the worse.
292,It looks clear enough outside.
293,"True, but not from where we fly from the east."
294,So until the weather changes it will just be us.
295,Is there no other way in?
296,There is a remote road through Edgewater County but it's not exactly userfriendly.
297,But on the bright side it gives us a chance to get to know each other even better.
298,I will get to know you from the inside and out.
299,Abby.
300,"Now, if I could ask you to place your identification in the bowl."
301,"Uh, what for?"
302,"Well, it is vital that we shed symbols of our identity before we can possibly work on our relationships."
303,I'm sorry but I'm not comfortable giving my ID to someone I hardly know.
304,Someone you hardly know or someone you don't like?
305,"You're the guru, you tell me."
306,I'm in.
307,Me too.
308,Thanks.
309,"Well, like Lucy said, you're the guru."
310,So I'm in.
311,We had the same reaction last year.
312,It's all good.
313,It is very nice to see returning couples.
314,It's great to be back.
315,I'm really excited for this week's retreat.
316,As am I.
317,Now tomorrow I would like to start with personal sessions.
318,I will work with each couple individually.
319,I would love to start with Greg and Lucy in the morning.
320,"Yeah, great."
321,I can't wait.
322,Excellent.
323,Thank you for a lovely evening.
324,"It has been a pleasure, but now I have some business to attend to."
325,You must excuse me.
326,Good night.
327,"Greg and Lucy Forrester, married six years, almost seven."
328,Tell me about the life you share.
329,Do you have any children?
330,No.
331,We're basically workaholics.
332,Greg is a history professor.
333,Currently on sabbatical.
334,I'm working on my thesis.
335,And I'm a lawyer.
336,And you know what they say about lawyers.
337,"Oh, really?"
338,"What do they say, Greg?"
339,"I don't know, I was just joking, Lucy."
340,Any illness?
341,No.
342,What's with the emphasis on our health?
343,I don't see how it's relevant.
344,"Well, as you know, disease can put a strain on a relationship."
345,"Well, of course, but you already had us medically checked."
346,"You know, digging any deeper seems a little personal."
347,"After all, I am a lawyer, I know my rights."
348,Lucy.
349,Interesting.
350,I see your defense mechanism.
351,You turn the tables.
352,You do not like to be vulnerable.
353,That's not what I'm doing.
354,That is what you're doing and you do it all the time.
355,I do not.
356,Whatever.
357,I'm sorry.
358,We both have a clean bill of health.
359,It's never been an issue for us.
360,"Um, may I ask you about your family history?"
361,Tell me about your parents.
362,"Uh, my parents died."
363,My father actually died last year.
364,I'm sorry to hear that.
365,Any siblings?
366,No.
367,Lucy?
368,Only child raised by a single mom.
369,She was just diagnosed with dementia a few years back.
370,I'm sorry to hear that.
371,Tell me how you two met.
372,In college.
373,We took the same elective.
374,Astronomy.
375,Yeah.
376,We used to sit on opposite sides of class.
377,We never spoke to each other.
378,Until we booked the same time at the observatory.
379,He loved gazing at the stars.
380,And the rest is history.
381,Tell me about the struggles in your marriage.
382,We all have demons.
383,This is the place to face them.
384,Lucy!
385,Lucy!
386,"I'm sorry, I can't do this."
387,Lucy...
388,"Doc, I'm so sorry."
389,Lucy!
390,"How many times do I have to tell you, nothing else happened between us?"
391,Only because I caught you.
392,I saw you kiss her!
393,She kissed me!
394,How many times do I have to tell you that?
395,"You didn't seem to mind, did you?"
396,I don't know.
397,"I needed you, and you checked out."
398,I was there!
399,You were defending your clients.
400,"Oh, ok."
401,So I drove you into the arms of another woman?
402,How cliche.
403,"No, I told you."
404,She kissed me!
405,"And for a second, god help me, I needed it."
406,"But if you didn't walk through that alley, I would have pushed her away."
407,We came here to save our marriage.
408,You've just gotta give me one more day.
409,Just give me one more day.
410,I can't go back in there.
411,That's fine.
412,Let's just go for a walk.
413,Ok.
414,"Yes, it's me."
415,I just finished the personal interviews with the Forresters.
416,I think we should dig a little deeper.
417,They... they may be hiding something.
418,"No, no, no, no."
419,"It's... it's no problem, it's just I want to cover all the bases."
420,We've had a 100 percent success rate up until this point.
421,It's getting dark soon so maybe we should head back?
422,Yeah.
423,"You know, it's gonna be a little quicker if we go straight back the way we came."
424,"Ok, which way would that be?"
425,"Uh... well, if we head down there, go across the river to that trail, it should lead us back to the retreat."
426,"Look, there's a rope."
427,Shouldn't we just go back the way we came?
428,You can't be serious.
429,Why don't we just go back the way we came?
430,"No, it'll be fine."
431,I'll just go down and check how deep the river is.
432,I don't think this is a good idea.
433,"I'm serious, Luce."
434,It's gonna be fun.
435,Luce!
436,Yeah?
437,"It's safe to cross, the river's only ankle deep."
438,Come on down.
439,I don't think this looks safe.
440,It is.
441,Luce!
442,Are you ok?
443,Someone pushed me!
444,What?
445,"I felt it, it felt like someone pushed me!"
446,Why would someone push you?
447,I... I don't know!
448,Did you see somebody up there?
449,No.
450,You think I just fell down the hill?
451,"I don't know, maybe you tripped."
452,You know... just forget it.
453,Hey.
454,Where've you been?
455,We went on a hike.
456,I think someone tried to push me down a hill.
457,What?
458,I think someone's trying to kill me.
459,Kill you?
460,I know it sounds crazy but I know I saw someone.
461,Who?
462,I don't know.
463,Did you see somebody?
464,I didn't see anything.
465,You can't be sure you saw someone.
466,Maybe a branch snapped and hit you or something.
467,I don't know.
468,Greg!
469,"Well, it makes more sense than someone trying to kill you."
470,I know what I saw.
471,But why would someone try to hurt you?
472,I... I don't know!
473,Are you suggesting it's someone from the resort?
474,There you are!
475,We were just about to send out a search party to look for you.
476,Most guests return before dark.
477,Lucy was just telling us that...
478,"Oh, we went on a hike and we thought we saw a bear and just got spooked and I just..."
479,I tripped and fell.
480,Then you are very lucky.
481,The woods are not a good place after dark.
482,You should stay on the retreat grounds.
483,"Now, we are about to dine in a few minutes."
484,Please join me.
485,"Great, we're starving."
486,You guys coming?
487,Just give us a minute.
488,Ok.
489,"Greg, we need to talk."
490,I know I'm not crazy.
491,It doesn't make any sense.
492,"I think someone is trying to kill me, and it could be anyone here!"
493,"Lucy, we were dehydrated, we were tired, we were hungry."
494,We could have seen Bigfoot in those conditions.
495,But we didn't.
496,"Greg, please."
497,I need you to believe me.
498,Ok.
499,We have to tell Koslov.
500,"No, no, no."
501,I... I don't think that's a good idea.
502,Why not?
503,Because I don't trust him.
504,"I mean, with all this medical crap and the guards, I'm getting a bad feeling about this place."
505,I think we should leave.
506,Leave?
507,"Yeah, as soon as we can."
508,So this is what you're after?
509,You're gonna come up with any excuse to get out of here.
510,"It's not an excuse, Greg."
511,I'm sorry.
512,"Ok, you're gonna believe a conspiracy that someone's trying to kill you?"
513,You believe in that more than us.
514,"Greg, wait!"
515,Have you guys seen Greg?
516,I think he went that way.
517,Lucy!
518,"I'm sorry, I didn't mean to scare you."
519,Can we talk?
520,"Yes, of course."
521,"It's just us, Ira."
522,Serena and James told us what happened.
523,"I think someone might want to hurt Russ and I, too."
524,What makes you think that?
525,"Well, strange things have been happening to us since we got here."
526,I feel like we're being watched.
527,I feel the same way.
528,"Russ always insisted we put our valuables, ID, cash, credit cards in a money belt and we never took it off."
529,We only took it off when we went to bed.
530,"Wait, you didn't give your ID to Koslov?"
531,That's right.
532,"Well, I gave him a library card."
533,And we never put anything in the safe.
534,"The other day I check my money belt, my ID was gone."
535,My credit cards.
536,Same with Russ's.
537,Did you report it to...
538,"Yes, Koslov, of course."
539,That was the first thing we did and he said we should check again just to make sure.
540,Maybe it fell out.
541,He even went back with us to look.
542,"And sure enough all our ID was under the bed, like it had just slipped out somehow."
543,But I know it didn't.
544,Someone had to have come in our room and taken it when we were sleeping.
545,For what reason?
546,I don't know.
547,I don't know.
548,Has anything gone missing from your room?
549,"Not that I know of, but we use the safe."
550,I just... I just have a terrible feeling about this place.
551,Does Russ feel the same?
552,"Yeah, for once we agree on something."
553,"Ah, there you are."
554,I was wondering what had happened to you.
555,"Now that I have you here, I should let you know that it is not safe to wander away from the retreat, especially at night, and we would not want anything to happen to you."
556,Have a pleasant evening.
557,"You don't think he heard, do you?"
558,No.
559,"Don't worry, everything is gonna be fine."
560,I'm gonna go check on Greg.
561,"Ok, I'm gonna go back..."
562,go back in there.
563,Greg!
564,"Greg, wake up!"
565,What are you doing?
566,Where are Russ and Ira?
567,We think they left.
568,What?
569,"I... I talked to Ira last night, she didn't say anything."
570,"Sorry, you'll have to talk to Mr. Koslov."
571,Come in.
572,"Ah, Mrs. Forrester."
573,What can I do for you?
574,"The Greens, where are they?"
575,They're probably about an hour from the retreat now.
576,Excuse me?
577,They decided to leave unannounced.
578,We see this sometimes.
579,We should be able to locate them shortly.
580,Something's not right here.
581,Care to share your concerns?
582,Is there something you're not telling me?
583,No.
584,Um... I'm going to go find Greg.
585,Of course.
586,"Yes, it's me."
587,Any news?
588,The next group is due to arrive tomorrow and the investors want assurance that there will be no delays.
589,"After all, for some people it's a matter of life and death."
590,Any sign of them?
591,I'm afraid not.
592,Maybe they went home.
593,How?
594,"It's 15 miles of rough terrain, we'll find them."
595,I want to be part of the search party.
596,Me too.
597,"I appreciate your concern, but let's leave this to the professionals."
598,If that's the case then we should call the cops.
599,"I mean, they could be hurt, or worse."
600,"I mean, you said that there's predators out there."
601,"Mrs. Forrester, we have this under control."
602,"All the security, the guards..."
603,How does someone get away so easily?
604,I've never seen this.
605,I believe her.
606,"They went and told Koslov and when they came back, they found their IDs on the floor like they had just fallen out."
607,So someone broke into Russ and Ira's room and stole their IDs?
608,And credit cards while they were sleeping.
609,And then put it back so it didn't raise any alarm bells?
610,When was the last time you checked the safe?
611,Not since we got here.
612,You?
613,I had no reason to.
614,What's the number?
615,"Four, one, five, four."
616,Let me try.
617,"Four, one, five, four."
618,"Four, one, five, four."
