,dialog
248,Thanks.
249,"Mr. Jonathan, it has been a long time since our fine city has been graced with your presence."
250,I need to talk to...
251,"Yes, Ms. AlAzwar, she's expecting you."
252,"My, my, welcome to the Moroccan Continental."
253,I hope you'll find it to your taste.
254,Right this way.
255,"Ms. AlAzwar, she waits for no man."
256,"Best of luck, Mr. Jonathan."
257,Best of luck.
258,"You a dog person, John?"
259,Sofia?
260,Sofia!
261,You can't kill the bearer of your marker.
262,I didn't kill you.
263,I just shot you.
264,Nice suit.
265,"Good to see you, too."
266,I should shoot you in the head right now.
267,I know.
268,Don't you do it.
269,"You're Excommunicado, John."
270,And that marker doesn't mean shit.
271,This is your blood.
272,Your bond.
273,"When you needed help, I was there."
274,Sit.
275,"I was talking to you, John."
276,"You do realize that I'm management now, right?"
277,"I'm not service anymore, John."
278,So I don't go around shooting people in the head.
279,I'm not asking you to kill anyone.
280,I just need you to get me to him.
281,To who?
282,Your old boss.
283,You want to kill Berrada.
284,I'm not gonna kill him.
285,I just need to talk.
286,What could he possibly give to you?
287,Guidance.
288,"Look, I made a deal when I agreed to run this hotel."
289,And that deal said that I had to follow the rules of the Table.
290,"If you're not gonna kill him, he is gonna kill you, and then probably me, too, for walking you up in there."
291,"If I make one mistake, one enemy..."
292,Maybe somebody goes looking for my daughter.
293,"And I know what you did, John, to get her out."
294,But that's not a chance I can take. Sorry.
295,Do you wanna know where she is?
296,No. I don't ever wanna know.
297,Because I don't trust that I won't go find her.
298,A part of me longs for her.
299,"And I have to kill that part of myself every day, just to keep her safe."
300,Because sometimes you have to kill what you love.
301,That's why I gave you that marker in the first place.
302,That's why I'm sitting here right now and that's why I'm fucked!
303,Consequences.
304,Yeah.
305,Consequences.
306,I'm just asking you to try.
307,"Either way, you and me, we'll be even."
308,No.
309,"After this, we are less than even."
310,We leave in 10 minutes.
311,How can I help you?
312,I wasn't expecting the High Table so soon.
313,There is a task.
314,It involves someone who broke the rules and stood against the Table.
315,"John Wick, you mean."
316,My students have not been idle.
317,John Wick and all who've helped him.
318,"You've heard the stories about him, of course."
319,Killed scores of men this past week alone because of...
320,"A dog, a car."
321,I'm familiar.
322,And I'm interested.
323,Very.
324,Blowfish. Very fatal.
325,No soy.
326,"I have served, I will be of service."
327,Stop!
328,Out!
329,The High Table and the Ruska Roma have an understanding.
330,"Yes, and you helped John Wick."
331,He had a ticket.
332,But a ticket does not stand above the Table.
333,Your penance will be paid in blood.
334,Now...
335,Hold out your helping hands and pledge your fealty.
336,"I have served, I will be of service."
337,We're not going in like the old days.
338,It's just a conversation.
339,"Nothing's ever just a conversation with you, John."
340,Let's go.
341,Sofia.
342,Always so nice to see you.
343,"And the dogs, of course, how marvelous."
344,May I pet one?
345,Certainly.
346,Fantastic.
347,Jonathan Wick.
348,I had heard you had made your way to our shores.
349,Come along now.
350,I am certain we have much to discuss.
351,"I must admit, I am curious."
352,What brings you to my domain?
353,Tell me.
354,Do you come here to kill me?
355,No.
356,"Mr. Wick, do you know where the word ""assassin"" comes from?"
357,"People argue. ""Assassin."" Hashasheen, followers of Hassani..."
358,Eaters of hashish.
359,"No, thank you."
360,But others contend it comes from asasiyyun.
361,"Meaning, ""men who are faithful ""and who abide by their beliefs."" You see that coin?"
362,The first coin ever minted in this facility.
363,"Next to it, the first marker."
364,"Not easy to track down, believe me."
365,"Now, this coin, of course, it does not represent monetary value."
366,"It represents the commerce of relationships, a social contract in which you agree to partake."
367,Order and rules.
368,You have broken the rules.
369,The High Table has marked you for death.
370,"Why would I allow you to leave here alive, when your life has been by your own actions, forfeit?"
371,I seek to make amends.
372,To pay for what I've done.
373,I seek a meeting with the one who sits above the Table.
374,"This dog, I do so love it."
375,"Tell me, does it shed a great deal?"
376,Occasionally.
377,"When I leave, you can tell the Elder I'm coming."
378,And if he wants me dead...
379,Then he will see to it that your bones bleach under the sun.
380,I see.
381,And I would have provided him with a choice.
382,"I am sorry, Mr. Wick."
383,I cannot tell you where to find the Elder.
384,You fail to understand.
385,The Elder is not a man you find.
386,He can only choose to find you.
387,You wish to speak with him?
388,"Go to the edge of the desert, look up."
389,"Canis Minor, the dog that followed Orion through the sky."
390,You follow the brightest star.
391,Walk until you are almost dead.
392,"Then, keep walking."
393,"When you are on your last breath, he will find you..."
394,Or he will not.
395,I am grateful.
396,"Thank you, sir."
397,Perhaps you were not listening before.
398,The social contract.
399,The commerce of relationships.
400,You have received a great gift.
401,I have hosted your friend.
402,What do you offer in return?
403,So soft and yet so fierce.
404,"I love it, this dog."
405,I will keep it.
406,Excuse me?
407,This will be my gift.
408,This will be how you show me your fealty.
409,No.
410,Surely it's the least you can do.
411,"No, you cannot keep my dog."
412,Very well.
413,Very well.
414,Then I will kill it.
415,"I'm sorry, Sofia."
416,This was for you to learn.
417,Don't.
418,Sofia. Don't.
419,He shot my dog.
420,I get it.
421,We gotta go. Now.
422,Here you go.
423,"You're gonna die, John."
424,"Whether out here in this desert, or somewhere else down the road."
425,But you are gonna die.
426,Consequences.
427,Consequences.
428,Better get going.
429,Sofia.
430,Okay.
431,You made your point.
432,You have earned my fealty.
433,Matter of fact...
434,I'm gonna shove so much fealty up your ass it's gonna come spilling out of your mouth.
435,You had your chance.
436,"Well, since you see it that way, I guess it's time I told you to climb down off your High Table and go fuck yourself."
437,Duly noted.
438,"You gave John Wick seven bullets, your penance will be paid with seven cuts."
439,"Well, sometimes you gotta cut a motherfucker."
440,"Avert your eyes, my sweet."
441,The king is dead.
442,Long live the king.
443,Drink.
444,"Don't worry, your weapon is still there. Please drink."
445,"My son, how have you come to be so lost?"
446,Not lost.
447,Looking for you.
448,You think I speak of your location?
449,Never seen a man fight so hard to end up back where he started.
450,"So tell me, Jonathan."
451,Why do you wish to live?
452,"My wife, Helen."
453,To remember her.
454,To remember us.
455,So you seek to live for the memory of love?
456,At least a chance to earn it.
457,I can give you one last chance to earn a life.
458,"However, it might not be the life that you wish."
459,"Complete a task for us, and your Excommunicado will be reversed."
460,"The open contract closed, you would be permitted to continue to live."
461,"Not free under the Table, but bound to it."
462,Doing what you do best for the rest of your days.
463,The choice is yours.
464,Die here and now.
465,Or continue to live and remember through death.
466,What must be done?
467,The cost of your life will be the death of others.
468,The first of which will be the man they call Winston.
469,What?
470,He has forgotten his fealty.
471,Neither the open contract nor the Excommunicado will be lifted until you complete your task.
472,"So if you wish to live, and if you wish to remember, this is the choice you must make."
473,I will serve.
474,I will be of service.
475,"Very well, my son."
476,Cast aside your weakness and reaffirm your fealty to the table.
477,Mr. John Wick.
478,Thank you.
479,I accept this offering and your fealty.
480,I wish you good luck on your path.
481,Zahir will help you prepare for your departure.
482,And Mr. Wick.
483,JFK Express now arriving on platform nine.
484,JFK Express now arriving on platform nine.
485,"Stick together, kids."
486,Make sure you're holding the hand of the person in front and behind you.
487,"You see? That's why you're special, John Wick."
488,I wouldn't have stopped.
489,It's good to have you back.
490,How was your trip?
491,Going to the Continental?
492,He with you?
493,He was.
494,Nice trick.
495,Sir! Put your weapon down.
496,He's Excommunicado.
497,"Unless you wish to become the same, I suggest you lower your gun."
498,I'd like to see the manager.
499,Of course.
500,If you would be so kind as to follow me.
501,Please take a seat.
502,I will let him know you have arrived.
503,"I gotta tell you, I've been looking forward to meeting you for a long time."
504,I'm a huge fan. John Wick.
505,"And so far, you haven't disappointed."
506,Is that the dog?
507,He likes you.
508,Me? I'm more of a cat person myself.
509,"Hey, dog."
510,"We're the same, you know."
511,Both given the same gift.
512,We're not the same.
513,"Yes, we are."
514,"No, we're not."
515,The manager is ready for you now.
516,"In the administrative lounge, sir."
517,Mr. Wick.
518,Sit.
519,Stay.
520,Good dog.
521,"Tread carefully, Jonathan."
522,We only use this room on special occasions.
523,When you simply have to see what your opponent is holding under the table.
524,How was your journey here?
525,Eventful?
526,Yeah.
527,"Well, of course."
528,"They sent men to kill you, and now you to kill me."
529,Isn't that why you're here?
530,"I have served, I will be of service."
531,But you're having doubts.
532,Just don't make the mistake of pretending this is personal.
533,"If you feel you must, put a bullet through my heart."
534,The High Table has asked me to step down.
535,The hour?
536,The hour.
537,You should have killed me in the Continental.
538,Maybe I should have.
539,Rules and consequences.
540,Hmm.
541,It seems like everyone is suffering from the consequences of their actions.
542,And you're not stepping down?
543,No.
544,I don't think I am.
545,So it's war?
546,You're going to war with the High Table?
547,Skirmish.
548,Unless you decide to shoot me.
549,"But, then, I'd rather die at the hand of a friend than that of an enemy."
550,"No, I've made my choice."
551,It's up to you to make yours.
552,What choice?
553,"You shoot me, you sell your soul."
554,But I'll be alive.
555,And I can remember her.
556,Until you die as a servant of the High Table.
557,"Now, you did the impossible, you stopped, you got out."
558,You only came back because Helen was taken away from you.
559,"The real question is, who do you wish to die as?"
560,The Baba Yaga?
561,The last thing many men ever see?
562,Or as a man who loved and was loved by his wife?
563,"Who do you wish to die as, Jonathan?"
564,"Mr. Wick, it's a pleasure to meet you."
565,I am an Adjudicator.
566,Have you decided to step down?
567,I think not.
568,And you? Will you be putting a bullet in his head?
569,"No, I don't think I will."
570,Very well.
571,Administration.
572,I'd like to change a designation.
573,Verification?
574,Adjudication 1011979.
575,"The Continental Hotel, New York."
576,New designation?
577,Deconsecrated.
578,Processing.
579,Administrator.
580,File. The New York Continental Hotel.
581,The New York Continental Hotel has been deconsecrated. Goodbye.
582,"Gentlemen, this institution is now deconsecrated."
583,Business may now be conducted on Continental grounds.
584,"Since you are refusing to step down and you are refusing a direct order, your lives are now forfeit."
585,High Table emissaries will be joining you presently to see the removal of your souls from the property.
586,"Good evening, gentlemen."
587,This haven is safe no more.
588,Are services still off limits to me?
589,"Under the circumstances, your privileges are reinstated immediately."
590,What do you need?
591,Guns. Lots of guns.
592,Let's make a withdrawal.
593,"Remember, sir."
594,These will be High Table forces.
595,We may have to consider our choices carefully.
596,Why?
597,Much has changed during your time away.
598,Like what?
599,"Well, let us say they have made armor improvements."
600,May I suggest the 2011 Combat Master in combination with the nine millimeter major.
601,"Attention, all guests."
602,The Continental Hotel is closing for fumigation.
603,We apologize for the inconvenience.
604,Please make your way to the nearest exit.
605,"Attention, all guests."
606,The Continental Hotel...
607,It seems circumstances have changed in your favor.
608,Your transaction may now be conducted on Continental grounds.
609,We'll be sending some of our finest for additional support.
610,Cool. Very cool.
611,Serious business.
612,Thank you.
613,Let us begin.
614,"Charon, would you help set the mood for our new guests?"
615,"Of course, sir."
616,I know you'll do the Continental proud.
617,"I'll see you soon, sir."
618,"And you, Jonathan, do what you do best."
619,What's that?
620,Hunt.
621,Winston! Winston!
622,I need more firepower.
623,Armor improvements.
624,Armorpiercing.
625,"Only by my sword, John."
626,I know you believe you can keep this up.
627,But I assure you...
628,"John, you're incredible."
629,"Exhausted, outnumbered..."
630,Obviously in pain.
631,And you still beat all of my students.
632,"If I didn't have to kill you, we'd be pals."
633,Let's do this.
634,See? We're the same.
635,I would like to suggest a parley.
636,A parley would be good.
637,Very well.
638,"Are we in play, sir?"
639,"Oh, very much so."
640,"Hey, John."
641,"That was a pretty good fight, huh?"
642,Yeah.
643,Yeah.
644,"Don't worry about me, John."
645,I just gotta catch my breath.
646,"I'll catch up to you, John."
647,"No, you won't."
