,dialog
247,Now let me see where you're headed.
248,That's right.
249,Look at the coordinates.
250,Focus.
251,"Open, please."
252,That's it. That's it.
253,You're almost there.
254,You're almost there.
255,Don't fight it.
256,Focus!
257,Get her back!
258,Get her back now!
259,This doesn't make any sense.
260,Do we have any information we can act on?
261,Just that Lawson was somewhere on planet C53.
262,We're on our way.
263,"Then dig, dig, dig deeper."
264,Lawson is our link to that lightspeed engine!
265,And everything we're after.
266,Oh!
267,That did something.
268,Try that again.
269,Not yet!
270,What did you do to me?
271,Now we're just after a little information.
272,What did you put in my head?
273,Nothing that wasn't already there.
274,But those aren't my memories.
275,"Yeah, it's like a bad trip, isn't it?"
276,I'm not surprised you can't keep it straight.
277,They really did a number on you.
278,Enough of your mind games.
279,What do you want?
280,We're looking for the location of a Dr. Lawson...
281,and her lightspeed engine.
282,I don't know any Dr. Lawson.
283,Really? Then why is she in your head?
284,"You guys wouldn't happen to know how these things come off, would ya?"
285,No?
286,Fine.
287,Hmm.
288,Hey.
289,You do know why they call it a...
290,You leaving so soon?
291,We're just getting to know each other.
292,"Vers to Starforce command, do you read me?"
293,Hello? Do you copy?
294,Hi. I'm Vers.
295,Kree Starforce.
296,Is this C53?
297,Do you understand me? Is my universal translator working?
298,Yeah. I understand you.
299,"Oh, good."
300,Are you in charge of security for this district?
301,"Sort of. Uh, the movie theater has its own guy."
302,Where can I find communications equipment?
303,Thank you.
304,Track the pod.
305,Find the girl.
306,She knows more than she knows.
307,Hey.
308,This one's taken.
309,Come on.
310,Vers?
311,Vers?
312,Verify. CTC39.
313,GRXV1600.
314,"And I'm fine, thank you for asking."
315,Is everyone okay?
316,What happened?
317,Skrull ambush.
318,I thought we'd lost you.
319,Did you find SohLarr?
320,It wasn't SohLarr.
321,Talos simmed him.
322,Even knew his code.
323,That's impossible.
324,That code was buried in his unconscious.
325,The Skrulls messed with my mind.
326,The machine that they used...
327,I think it's how they extracted SohLarr's code.
328,"Vers, where are you?"
329,I'm on planet C53.
330,The Skrulls are looking for someone named Lawson.
331,Who?
332,She's who I see.
333,She's what?
334,Vers?
335,"Vers, what?"
336,She's a scientist.
337,They think that she's cracked the code on lightspeed tech.
338,I have to get to her before they do...
339,or else they'll be able to invade new galaxies.
340,No. You've been caught once already.
341,How far is C53?
342,Closest jump point is 22 hours.
343,"Vers, hold your position until we get there."
344,Keep your comms online so we can contact you.
345,No! What if they get a hold of it before...
346,We're sorry.
347,A longdistance company access code is required for the number you have dialed.
348, YonRogg?
349, Vers?
350,Vers?
351,Please dial your call with the access code.
352,Vers?
353,"If the Skrulls got to her, she's compromised."
354,She's stronger than you think.
355,Ever been to C53?
356,Once.
357,It's a real shithole.
358,"Hey, rookie!"
359,Go talk to the rentacop.
360,Did you call this in?
361,Beacon activated.
362,"Excuse me, miss."
363,You know anything about a lady blowing a hole...
364,through the roof of that Blockbuster over there?
365,Witness says she was dressed for laser tag.
366,Oh.
367,"Yeah, I think she went that way."
368,"Uh, I'd like to ask you some questions."
369,Maybe give you the 411 on the latenight drop box.
370,"Could I see some identification, please?"
371,Vers. Kree Starforce.
372,We don't carry our identification on little cards.
373,Vers?
374,Starforce?
375,How long you plan to be in town?
376,"oh, I'll be out of your hair..."
377,as soon as I track down the Skrulls that are infiltrating your planet.
378,Skrulls?
379,Shapeshifters?
380,They can transform into any lifeform down to the DNA.
381,"Oh, boy. You guys don't have any clue, do you?"
382,"Whoa, whoa, whoa. Hold on."
383,How do we know you're not one of those shapeshifters?
384,"Congratulations, Agent Fury."
385,You have finally asked a relevant question.
386,"No! Congratulations to you, Starforce lady."
387,You're under arrest.
388,Rook!
389,"Rook, let's roll!"
390,Did you see her weapon?
391,I did not.
392,Watch it!
393,Suspect on northbound train.
394,In pursuit.
395,"""Trust me, true believer."" ""Trust me."" ""Trust me, true believer."" Get off!"
396,Train's heading for a tunnel up ahead.
397,Let's greet them at the station.
398,"Mr. Fury, this is Agent Coulson."
399,"Uh, I'm still here at the Blockbuster."
400,"And, uh, where'd everybody go?"
401,I finished collecting evidence...
402,We need an ambulance!
403,Someone call 911!
404,Hey! You all right?
405,"Oh, my gosh!"
406,Is everyone okay?
407,Anyone else see that?
408,Official S.H.I.E.L.D.
409,activity. Stay back.
410,Nice scuba suit.
411,"Lighten up, honey, huh?"
412,Got a smile for me?
413,Freak.
414,All life on Earth is carbonbased. Not this guy.
415,"Whatever he runs on, it's not on the periodic table."
416,You're saying he's not from around here?
417,"Hey, how's your eye?"
418,"Well, I'd say fine..."
419,but it can't believe what it's seeing.
420,You say this thing looked like Coulson?
421,"Mmm. Talked like him, too."
422,And the woman said that there were more?
423,"The word she used was ""infiltration."" You believe her?"
424,Not till I saw this.
425,What's your plan?
426,I'll find Blockbuster girl.
427,I got word on a motorcycle thief that fits her description.
428,If she can tell us why these lizards are here...
429,maybe she can tell us how to kick 'em to the curb.
430,Good.
431,"Do it alone, though."
432,We can't trust anyone.
433,Not even our own men.
434,"Yes, sir."
435,"Wow. They're ugly bastards, aren't they?"
436,"Yeah, well, he's no Brad Pitt, sir."
437,"Safe journey to the beyond, my friend."
438,I will finish what we started.
439,"I wouldn't get too close there, boss."
440,No one in or out.
441,Boom!
442,What can I get ya?
443,Where was this photograph taken?
444,An airport.
445,Where's Pegasus?
446,That's classified.
447,Not unlike the file I started on you.
448,But I see you've changed it up a bit since then.
449,Grunge is a good look for you.
450,"Did you have a rough day, Agent Fury?"
451,"It was cool, you know?"
452,"Had a space invasion, big car chase."
453,Got to watch an alien autopsy.
454,Typical ninetofive.
455,So you saw one?
456,I was never one to believe in aliens...
457,but I can't unsee that.
458,"This is gonna get a little awkward, but I gotta ask."
459,You think I'm one of those green things.
460,Can't be too careful.
461,You are looking at I'm afraid I'm gonna need proof.
462,We talking cheek swab or urine sample?
463,No. The DNA would match.
464,Want my AOL password?
465,Skrulls can only sim recent memories  of their host bodies.
466," Oh, oh."
467,You wanna get personal.
468, Where were you born?
469," Huntsville, Alabama."
470,"But technically, I don't remember that part."
471, Name of your first pet?
472, Mr. Snoofers.
473, Mr. Snoofers?
474, That's what I said.
475,Do I pass?
476,Not yet. First job?
477,Soldier. Straight out of high school.
478,Left the ranks a full bird colonel.
479, Then?
480, Spy.
481, Where?
482, It was the Cold War.
483,We were everywhere.
484,"Uh, Belfast. Bucharest."
485,Belgrade. Budapest.
486,I like the B's.
487,I can make them rhyme.
488, Now?
489, Been riding a desk for the past six years...
490,trying to figure out where our future enemies are coming from.
491,Never occurred to me they would be coming from above.
492,Name a detail so bizarre a Skrull could never fabricate it.
493,"If toast is cut diagonally, I can't eat it."
494,"You didn't need that, did you?"
495,"No. No, I didn't."
496,But I enjoyed it.
497,Okay. Your turn.
498,Prove you're not a Skrull.
499,And how is that supposed to prove to me you're not a Skrull?
500,That's a photon blast.
501,And?
502,A Skrull can't do that.
503,"So, a full bird colonel turned spy turned S.H.I.E.L.D. agent..."
504,must have pretty high security clearance.
505,Where's Pegasus?
506,Okay.
507,The Skrulls sim alien races to infiltrate and take over planets.
508,And you're a Kree?
509,A race of noble warriors?
510,Heroes.
511,Noble warrior heroes.
512,"So, um, what do Skrulls want with Dr. Lawson?"
513,They believe that she developed a lightspeed engine at Pegasus.
514,Lightspeed engine?
515,"Gotta admit, that's not the craziest thing I've heard today."
516,"Well, it's still early."
517,"And you, what do you want?"
518,To stop the Skrulls before they become unstoppable.
519,And?
520,"Look, war is a universal language."
521,I know a rogue soldier when I see one.
522,You got a personal stake in this.
523,This is government property.
524,Turn your vehicle around.
525,Nicholas Joseph Fury.
526,Agent of S.H.I.E.L.D.
527,Place your thumb on the pad.
528,One moment.
