,dialog
529,You know what that makes me?
530,An enemy.
531,No.
532,It makes me a Comanche.
533,Does he look like you?
534,I see his mom in him.
535,Everybody else sees me.
536,I don't know.
537,You staying in the hotel?
538,Yeah.
539,Take me to your room.
540,Thank you.
541,"Just, uh..."
542,There's no shame in needing the touch of a woman.
543,You need it.
544,I know you do.
545,Just let me touch you.
546,Trying to work my little brother?
547," No, I wasn't doing anything, but I..."
548," Tanner, she didn't do nothin'."
549, She didn't do nothin'.
550," But, but, but, but, but..."
551,You saw there was a stack of chips here.
552, Don't.
553, Easy mark?
554, Uh... no.
555, What were you gonna do?
556,"Bring him up to his room, call your pimp, roll him, drug him, what?"
557, No. I...
558, What were you gonna do?
559," Tanner, no."
560,Mind if I sample the goods?
561,Real fuckin'...
562,Hands off. Stop it.
563,Stop it.
564, You're fucking crazy!
565, Call me.
566,We got a problem here?
567, It's all good.
568, It's all good.
569,It's all good.
570,Just got a little drunk at the bar.
571,Sorry about that.
572,How the fuck have you managed to stay out of prison for a year?
573,It's been difficult.
574,Like to pay this out in cash or check?
575,Get some Debbie money.
576,"Four in cash, rest in check."
577,Who would you like the check made out to?
578,Texas Midlands Bank.
579,Thank you much.
580,Let's go get a room.
581,Welcome to the Comanche 66.
582,Do you have a reservation?
583,We do not.
584,"Good Lord, look at you."
585,"We would be obliged if you would provide accommodations, though we failed to call ahead."
586,"Boy, you are trouble."
587,"I'm the worst kind, darling."
588,"In your last days in the nursing home, you'll think of me and giggle."
589,"Why, God?"
590,Why won't you answer my prayers?
591,"You begged him for help, and yet you look around at your life and nothing is different."
592,And so you assume that God has told you no.
593,God doesn't say no.
594,Why couldn't we drive back to Lubbock?
595,'Cause they ain't robbing banks in Lubbock.
596,"We're not gonna watch this, are we?"
597,Ain't you Christian?
598,"Yeah, but I ain't stupid."
599,God doesn't talk through this man any more than he talks through my dog.
600,"Well, then maybe you should give your dog a listen."
601,Ain't you Indian?
602,"You're supposed to be burning sage and dancing around the bed, whooping like a bee stung you."
603,I'm Catholic.
604,Come on.
605,"Come on, I'd rather dance around the fire with a spear."
606,I'd rather have you stab me with a spear than watch this.
607,"This son of a bitch, he wouldn't know God if he crawled up his pant leg and bit him on the pecker."
608,Change the damn channel.
609,"Now, this, this is what God watches right here."
610,"Don't worry, they're gonna have soccer highlights on soon enough."
611,That's for your Mexican half.
612,"Wow, look at this boy run."
613,Longhorns are gonna have a good team this year.
614,"That soccer, never could understand that."
615,Anything a 5yearold can do ain't a sport.
616,Who invented it? Aztecs?
617,"Kickin' around skulls or something, right?"
618,Sounds like a Comanche sport.
619,"You know, in three weeks, you can watch whatever you want on TV all day."
620,"Hell, you can do it right now in your own room."
621,"Oh, where's the fun in that?"
622,"You know what, Alberto?"
623,What?
624,"In a year's time, it's my teasing that you're gonna miss."
625,It's what you'll laugh about when you stand over my grave and wish me well.
626,"God, I hope that's tomorrow."
627,"Oh, that was a good one."
628,You'll get the hang of this yet.
629,Isn't it getting late for you?
630,Yeah.
631,"Yeah, it is."
632,"Oh, heavens above."
633,Heavens above.
634,Look at those titties.
635,Are you fucking kidding me?
636,What are you doing?
637,"Sleeping on the porch, practicing my future."
638,It's a dangerous thing we do for a living.
639,You're lucky...
640,having seen it through to the end.
641,I hope I'm that lucky.
642,"Oh, well."
643,"Without me by your side, I doubt you'll get close enough to a criminal to ever be in danger again."
644,Just when I was starting to feel sorry for you.
645,Indians ain't supposed to feel sorry for cowboys.
646,It's the other way around.
647,And this makes you the executor?
648,Mmhmm.
649,"So, no matter what they charge us with, they can't take it away?"
