,dialog
178,"""I had two cats"" ""which I brought ashore"" ""on my first raft."" ""And I had a dog."" Atticus, do you think Boo Radley ever really comes and looks in my window at night?"
179,Jem says he does.
180,This afternoon when we were over by their house...
181,Scout.
182,I told you and Jem to leave those poor people alone.
183,I want you to stay away from their house and stop tormenting them.
184,"Yes, sir."
185,"I think that's all the reading for tonight, honey. It's getting late."
186,What time is it?
187,May I see your watch?
188,"""To Atticus, my beloved husband."" Atticus, Jem says this watch is going to belong to him someday."
189,That's right.
190,Why?
191,"Well, it's customary for the boy to have his father's watch."
192,What are you going to give me?
193,I don't know that I have much else of value that belongs to me.
194,"But there's a pearl necklace, there's a ring that belonged to your mother."
195,"And I've put them away, and they're to be yours."
196,"Good night, Scout."
197,Good night.
198," Good night, Jem."
199, Good night.
200,Jem?
201,Yeah.
202,How old was I when Mama died?
203,Two.
204,And how old were you?
205,Six.
206,As old as I am now?
207,Mmmhmm.
208,Was Mama pretty?
209,Mmmhmm.
210,Was Mama nice?
211,Mmmhmm.
212,Did you love her?
213,Yeah.
214,Did I love her?
215,Yeah.
216,Do you miss her?
217,"Mmmhmm Evening, Atticus."
218,"Good evening, Judge."
219,"Rather warm, isn't it?"
220,"Yes, indeed."
221,How's Mrs. Taylor?
222,"She's fine, thank you."
223,"Atticus, you've heard about Tom Robinson?"
224,"Yes, sir."
225,Grand jury will get around to charging him tomorrow.
226,I was thinking about appointing you to take his case.
227,I realize you're very busy these days with your practice and your children need a great deal of your time.
228,"Yes, sir."
229,I'll take the case.
230,"I'll send a boy over for you tomorrow, when his hearing comes up."
231,"Well, uh, I'll see you tomorrow, Atticus."
232,"Yes, sir."
233,And thank you.
234,"Yes, sir."
235,"Hey, Jem."
236,I bet you a Gray Ghost against two Tom Swifts you wouldn't go any farther than Boo Radley's gate.
237,"You're scared to, ain't you?"
238,I ain't scared.
239,I go past Boo Radley's house nearly every day of my life.
240,Always running.
241,"You hush up, Scout."
242,"Come on, Dill."
243,Me first!
244,You gotta let Dill be first.
245,"No, me."
246,Let her be first.
247,"All right, get in."
248,Hurry up.
249,All right.
250,You ready?
251,Uhhuh. Let her go.
252,Scout!
253,"Scout, get away from there!"
254,"Scout, come on!"
255,"Scout, don't just lie there. Get up!"
256,"Come on, Scout."
257,"Run for your life, Scout!"
258,"Come on, Dill."
259,Now who's a coward?
260,"You tell them about this back in Meridian County, Mr. Dill Harris."
261,I'll tell you what let's do.
262,Let's go down to the courthouse and see the room they locked Boo up in.
263,"My aunt says it's batinfested, and he nearly died from the mildew."
264,"Come on, I bet they've got chains and instruments of torture down there."
265,Come on.
266,Young Finch.
267,"Yes, sir."
268,"If you're looking for your daddy, he's inside the courthouse."
269,"Thank you, sir, but we're not looking for..."
270,"Thank you, Mr. Townsend, sir."
271,What is your daddy doing in the courthouse?
272,He's a lawyer and he has a case.
273,The grand jury is charging his client today.
274,I heard something about it last night when Judge Taylor came over.
275,Let's go watch.
276,"No, Dill."
277,He wouldn't like that.
278,Dill!
279,"Dill, wait a minute."
280,Is that the courtroom?
281,Yeah.
282,Shh.
283,I can't see anything.
284,Shh.
285,You all lift me up so I can see what's going on.
286,All right.
287,"Make a saddle, Scout."
288,Not much is happening.
289,The judge looks like he's asleep.
290,I see your daddy and a colored man.
291,The colored man...
292,Shh.
293,The colored man looks to me like he's crying.
294,And I've seen him...
295,I wonder what he's done to cry about.
296,What's going on?
297,There's a whole lot of men sitting together on one side and one man keeps pointing at the colored man and yelling.
298,They're taking the colored man away.
299,Where's Atticus?
300,"I can't see your daddy now, either."
301,I wonder where in the world...
302,"Scout, Jem."
303,What in the world are you doing here?
304,"Hello, Atticus."
305,What are you doing here?
306,We came down to find out where Boo Radley was locked up.
307,We wanted to see the bats.
308,I want you all back home right away.
309,"Yes, sir."
310,"Run along, now."
311,I'll see you there for dinner.
312,"Hey, Atticus."
313,Mr. Ewell.
314,"Captain, I'm real sorry they picked you to defend that nigger that raped my Mayella."
