,dialog
313,Baxter and Hawley killed poor Eb and stole the money box.
314,They went north.
315,We're going after 'em.
316,Forget the money.
317,You gotta get these people outta here.
318,This is bad country.
319,No place to be setting with women and kids.
320, The next water ain't for three days.
321, We got no life without that money.
322,Everybody put in.
323,That's our whole stake!
324, How long they been gone?
325, About an hour.
326,"I'll go with you, Mal."
327,Deal me in.
328,"Jake, you know the way outta here."
329,Get this train moving to Silverado fast.
330,I'll go with these guys.
331,"You men, stay with your wagons and your families."
332," Get rolling, keep your eyes peeled."
333, Wait a minute.
334,"Even if you do get the money, how do we know you'II come back?"
335,"If we don't, you can keep my brother."
336,"I'm trusting you, mister."
337,You trusted Baxter.
338,I don't plan on letting these men out of my sight.
339,"If I brought a pretty lady like that into a place like this, I'd stay close."
340,That's none of your business.
341,Let's get going.
342,You got a point.
343,Maybe I better stay here with her.
344,Let's get turned around and get these wagons rolling!
345,Everybody rides! Everybody rides!
346,Hanging around with you is no picnic.
347,Anybody got any ideas?
348,"You really did it this time, Nord."
349,"Thank you, boss."
350,"Tom did his part, too."
351,Comin' in!
352," Should I kill him, Mr. Dawson?"
353, In a minute.
354,I wouldn't do that. You're gonna need every gun when that posse gets here.
355,Posse? What the hell are you talking about?
356,Me and my partner robbed a bank. We headed out with a posse on our tails.
357,My partner caught one. He kicked off while I was looking for this canyon.
358,"You're Dawson, ain't you? Tex LaRue."
359,I rode with Ry Morris. You know him.
360,Simms told me there's a hideout here so I headed for it. Hope you don't mind.
361,Mind?
362,You brought a posse to my best hideout and you ask me if I mind?
363,"Mister, I don't know any of those names."
364,You're about to die.
365,"Hold on! You don't believe me, ask them two there."
366,They saw me and my pal in Turley before we did the job.
367,I seen him there all right.
368,Don't know nothing about any bank job.
369,"If you took the bank in Turley, where's the money?"
370,I'd get down if I were you.
371,They might be up there right now.
372," No money, huh?"
373, It's in my saddlebags.
374,I ain't getting out in the open to get it.
375,Stop your firin'...
376,until you see something.
377,"If we charge them, they won't stand a chance. We gotta get to the horses!"
378, Horses? What're you talking about?
379, Cover me!
380,Brave man.
381,I think there's only a couple of guys up there and this asshole's one of 'em.
382,Get that guy!
383,Keep him from getting the horses!
384,That was some idea of yours.
385,Next time you go in.
386,I knew it!
387,Put that box on my horse.
388,"Mister, you got a lot to learn about people."
389,They got a place south of Silverado.
390,Guess they've done okay.
391,"Good enough, anyway, so when my mama wrote me last time..."
392,she said they needed my help to work the place.
393,That was almost nine months ago she wrote.
394,"Letter took a while to find me, but when it did it was just the right time."
395,Where were you?
396,Chicago. Working in the slaughterhouses.
397,Chicago?
398,You've been to Chicago?
399,Was it wonderful?
400,"Hey, Paden..."
401,where you been?
402,I was just...
403,checking the...
404,"You know, looking in."
405,"Geez, Paden, her old man ain't even cold yet."
406,Looks pretty shallow here.
407,We could just go off.
408,Pull 'em up. Yeah.
409,That's all right Let 'em go.
410,The bank is soft on the other side.
411,Let's go.
412,"Well, this is it, gents."
413,My mama told me to head through that notch.
414,"Good luck, Mal."
415,Maybe we'll see you around sometime.
416,"Yeah, maybe."
417,So long.
418," So long, Mal!"
419, Bye.
420," Hope to see you again, ma'am."
421, I'll ride along with the lady.
422,Take a look at this farmland before I come into Silverado.
423,See what makes a trip this hard worth taking.
424,I'll see you around.
425,I'll be around.
426,"Jake, let's go!"
427,"See you in Silverado, Paden!"
428,I'll be there.
429,Mr. And Mrs. Parker have agreed to join their parcel to mine.
430,We'll work them together.
431,Mine starts right over there.
432,It's all I've ever wanted.
433,"Pretty land, isn't it?"
434,And a pretty lady.
435,A lot of men have told me that.
436,Maybe it's true.
437,I guess some women are slow to believe it.
438,Believe it.
439,"They're drawn to me by that, but it never lasts."
440,Why?
441,Because they don't like what I want.
442,What's that?
443,I want to build something.
444,Make things grow.
445,That takes hard work.
446,A lifetime of it.
447,That's not why a man comes to a pretty woman.
448,"After a while, I won't be so pretty..."
449,but this land will be.
450,Come here.
451," Hi, J.T."
452," Jake, how are you?"
453,"Come on, son."
454,You remember us?
455,Yeah.
456,"Hi, Augie."
457,"It's good to be home, Kate."
458,Daddy?
459,I saw the light.
460,I thought maybe Rae had come back to see me.
461,I never thought it'd be my boy.
462,I never thought that!
463,Mama?
464,She was sick a long time.
465,She was sick when she wrote you.
466,But she didn't say it.
467,"I never thought you'd come back, but she did."
468, Where's Rae?
469, She's gone. Gone to town.
470,She hated working the farm...
471,just like you.
472,What happened?
473,They run me off.
474,They burned me out!
475,Made it so I couldn't do...
476,just like Georgia!
477,You own this land.
478,I paid the government for it.
479,That don't mean much out here.
480,"Malachi, I'm living like a wildcat in a cave in them hills."
481,Hidin' out.
482, Afraid to walk my own land.
483, What about the law?
484,Whose law? The law here runs a man down just like these cattle.
485,That ain't right.
486,I had enough of what ain't right.
487,What we got here is a bad situation.
488,Those homesteaders you brought in are gonna make it worse.
489,"When they come to stake their claims, it's gonna be the start of big trouble."
490,Gonna cut McKendrick off in the north.
491,A man could die of thirst before anybody offered him a drink around here.
492,Maybe you oughta come to California with Jake and me.
493,Augie's gonna grow up here.
494,There's nothing wrong with the land.
495,It's just some of the people.
496,"The problem is, Emmett, you killed the wrong McKendrick."
497,Watch what you're saying around Augie.
498,Emmett didn't kill anybody.
499,"Well, it was selfdefense sure enough."
500,But I do think you'd have to say I killed old Murdo.
501,I think that's definitely the word.
502,The son is worse than the old man. He's smoother so you don't hear him coming.
503,He'll do anything to keep his range free.
504,I'm worried what he's gonna do when he finds out you boys are back.
505,I think Jake here can take care of himself.
506,I just did five years I didn't owe.
507,McKendrick oughta be satisfied with that and let it lie.
508,"What brings you out of your hole, Johnson?"
509,"Who's that with you, Ezra?"
510,This is my son.
511,He's come home.
512,"Ain't that sweet, Red?"
513, You're trespassing on McKendrick land.
514," You got it all wrong, mister."
515, This is our place.
516, What?
517,Mr. McKendrick bought this place from your father.
518,That's a lie!
519,Tomorrow we're going to town and straighten that out once and for all.
520,The next day we'll be back here farming.
521,And them cattle better be gone.
522,If I find any cattle on our land after tomorrow...
523,I'm gonna start carving 'em into steaks.
524,"And believe me, that's one thing I know about."
525,Killing cattle is a hanging offense in these parts.
526,"If we shot you down right now, we'd be within our rights."
527,You ever seen what a Henry rifle can do in the hands of an expert?
528,Who would that be? You?
529,This ain't the end of it.
530,"What can I do you for, stranger?"
531, You work here?
532, I run the place.
533, What can I get you?
534, Bourbon.
535,Right.
536,Nifty.
537,The world is what you make of it.
538,"If it doesn't fit, you make alterations."
539,I'll drink to that.
540,"Will you join me, Miss..."
541,Stella.
542,Paden.
543,Stella.
544,Are you the Midnight Star herself?
545,"I am. I'm always there, but I only shine at night."
546,"Compliments to you, Miss Stella."
547,This is what I call a saloon.
548,"Thanks. That's what I call it, too."
549, And I know what I'm talking about.
550, You like a good saloon?
551,It's the only place I'm happy.
552,"Me, too!"
553,What's wrong with us?
554,"You wouldn't be needing any help around here, say, with the gambling?"
555,See that fellow playing with his hair?
556,"That's Kelly, my socalled partner."
557, He runs that side.
558, Socalled?
559,"Yeah. Apart from being a loudmouthed, lying cheat..."
560,he's just the man I would've picked.
561, Why'd you go into business with him?
562, I don't own this place.
563,"The man who does, stuck me with Kelly."
564, Who's the owner?
565, Here he comes right now.
566,"Well, look at this."
567,Two of my favorite people in the world talking to each other.
568,"Stella, this is one of my oldest surviving friends."
569, Treat him right.
570, That was my plan.
571,You two are gonna get along just fine.
572,You got a lot in common. Kelly!
573,Get over here.
574,"You didn't come all this way just to pay me back that money, did you?"
575," Kelly, meet my friend Paden."
576, Howdy.
577,Give the man a line of credit.
578,He already owes the house 13 bucks.
579, You got a place to stay?
580, I just got into town.
581, We still got that extra room out back?
582, It's not in use at the moment.
583,What brings you to my saloon?
584,"Luck, I guess."
585,Good old Paden.
586,I was hoping maybe you'd changed your mind about the job.
587,You didn't tell me you owned a saloon.
588,"That ain't the half of it, friend."
589,Welcome to heaven.
590,"Where's the other one, Johnson?"
591,Our orders are to run you two out of here.
592,"You couldn't leave well enough alone, could you, old man?"
593,You tell us where your son is.
