,dialog
897,How exactly is that supposed to help my company absorb Wayne's?
898, Leave us.
899, No. You stay here.
900,I'm in charge.
901,Do you feel in charge?
902,I've paid you a small fortune.
903,And this gives you power over me?
904,What is this?
905,Your money and infrastructure have been important...
906,...till now.
907,What are you?
908,I'm Gotham's reckoning.
909,Here to end the borrowed time you've all been living on.
910,You're pure evil.
911,I'm necessary evil.
912,"No. No, no, no!"
913,"When you started, why the mask?"
914, To protect the people closest to me.
915," But you were a loner, right?"
916, You didn't have any family?
917, There are always people you care about.
918,You just don't realize how much until they're gone.
919,The idea was to be a symbol.
920,Batman could be anybody.
921,That was the point.
922," Well, it was damn good to see him back."
923, Not everybody agrees.
924, They'll figure that out in the end.
925, You got anything on Bane's whereabouts?
926,Yeah. I got 500 pages of tunnel records and a flashlight.
927,"I could use some help, actually."
928,You know what? Drop me in Old Town.
929,"Hey, hey, hey. I don't think so!"
930, That's the way this works!
931, I don't think so!
932, That is the way  He's not a mark.
933,"And he doesn't have a cent to his name, anyway."
934,"Yeah, it's not much."
935,But it's more than you've got right now.
936,"Actually, they're letting me keep the house."
937,"The rich don't even go broke the same as the rest of us, huh?"
938,My powerful friend might hope to change your mind about leaving.
939, And how would he do that?
940, By giving you what you want.
941, It doesn't exist.
942, He says it does.
943,He wants to meet tonight.
944,Why?
945,He needs to find Bane.
946,Says you'd know how.
947, Tell him I'll think about it.
948, Okay.
949,I like your place.
950,Mr. Wayne?
951,I'm sorry they took all your money.
952,"No, you're not."
953," Can we help you, officer?"
954," Uh, yeah."
955,John Daggett's body was just found in a Dumpster about an hour ago.
956, Thought you might want to know.
957, Why?
958,"His name's all over these permits I just pulled to, uh, map the tunnels under Gotham."
959,"That's MTA maintenance, uh, sewer construction, couple of other things."
960,Where did you get to with the tunnel searches?
961,Remind me to tell detail to keep hotheads out.
962,We've had teams down there.
963,It's a huge network.
964,"Well, get more men. Work a grid."
965,I want him found.
966,"Yeah, the, uh, masked man. We're on it."
967,"Lose the uniform, you're working for me now."
968,We could use some hotter heads around here.
969," Sir, that could also be a coincidence."
970," You're a detective now, son."
971,You're not allowed to believe in coincidence any more.
972,Nobody's answering.
973,No.
974,I'm on my own now.
975,Do you have keys?
976,Never needed them.
977,Hope you didn't like me for my money.
978,Suffering builds character.
979,"I'll take care of your parents' legacy, Bruce."
980,Who's this?
981,Where's Alfred?
982,He left...
983,...taking everything.
984,What's that?
985,My power's been shut off.
986,You're good at that.
987,"When I was a child, we had almost nothing."
988,"But on the nights when we had a fire, we felt very rich indeed."
989,I assumed your family was wealthy.
990,Not always.
991,Not when I was young.
992,An old mistake.
993,I've made a few myself.
994,More than a few.
995,We could leave.
996,Tonight.
997,"Take my plane, go anywhere we wanted."
998,"Someday, perhaps."
999,Not tonight.
1000,Don't be shy.
1001,Wayne says you can get me the clean slate.
1002, That depends.
1003, On what?
1004,On what you want it for.
1005,I acquired it to keep it out of the wrong hands.
1006,"Still don't trust me, huh?"
1007,How can we change that?
1008,Start by taking me to Bane.
1009,You asked.
1010,"From here, Bane's men patrol the tunnels."
1011,And they're not your average brawlers.
1012,Neither am I.
1013, He's behind you.
1014, Who?
1015,Me.
1016,What do you think you're...?
1017,Just a little further.
1018,I had to find a way to stop them trying to kill me.
1019,You made a serious mistake.
1020,"Not as serious as yours, I fear."
1021,Bane.
1022,Let's not stand on ceremony here...
1023,...Mr. Wayne.
1024,Peace has cost you your strength.
1025,Victory has defeated you.
1026,"Theatricality and deception, powerful agents to the uninitiated."
1027,"But we are initiated, aren't we, Bruce?"
1028,Members of the League of Shadows.
1029,And you betrayed us.
1030,"""Us""? You were excommunicated..."
1031,...by a gang of psychopaths.
1032,I am the League of Shadows.
1033,And I'm here to fulfill Ra's Al Ghul's destiny.
1034,You fight like a younger man.
1035,Nothing held back.
1036,"Admirable, but mistaken."
1037,"Oh, you think darkness is your ally?"
1038,But you merely adopted the dark.
1039,I was born in it.
1040,Molded by it.
1041,I didn't see the light until I was already a man.
1042,"By then, it was nothing to me but blinding!"
1043,The shadows betray you because they belong to me!
1044,I will show you where I have made my home...
1045,...whilst preparing to bring justice.
1046,Then I will break you.
1047,Your precious armory.
1048,Gratefully accepted. We will need it.
1049,"Ah, yes. I was wondering what would break first."
1050,Your spirit...
1051,...or your body.
1052,Get me Commissioner Gordon. I got a line on the congressman's kidnapping.
1053," Excuse me, miss."
1054," Uh, yes?"
1055,"I'm gonna need to see your ticket and identification, please."
1056,Oh. Do you mind?
1057,I showed your picture to the congressman. Guess what.
1058,Don't tell me. Still in love?
1059,"Oh, head over heels."
1060,"Pressing charges, though."
1061,"You've made some mistakes, Ms. Kyle."
1062, Girl's gotta eat.
1063, And you have an appetite.
1064,Why would you run?
1065,You can't hide with a record like this.
1066,Maybe it's not you I'm running from.
1067,Who then? Bane?
1068,What do you know about him?
1069,That you should be as afraid of him as I am.
1070,We can offer you protection.
1071,Okay.
1072,"When I spotted you, I was looking for a friend of mine. Bruce Wayne."
1073,Did they kill him?
1074,I'm not sure.
1075,Why didn't you just...
1076,...kill me?
1077,"You don't fear death, you welcome it."
1078,Your punishment must be more severe.
1079,Torture?
1080,Yes.
1081,But not of your body.
1082,Of your soul.
1083,Where am I?
1084,Home.
1085,Where I learned the truth about despair.
1086,As will you.
1087,There is a reason why this prison is the worst hell on earth: Hope.
1088,Every man who has rotted here over the centuries...
1089,...has looked up to the light and imagined climbing to freedom.
1090,So easy.
1091,So simple.
1092,And like shipwrecked men turning to seawater from uncontrollable thirst...
1093,...many have died trying.
1094,I learned here there can be no true despair without hope.
1095,So as I terrorize Gotham...
1096,...I will feed its people hope to poison their souls.
1097,I will let them believe that they can survive...
1098,...so that you can watch them clambering over each other to stay in the sun.
1099,You can watch me torture an entire city.
1100,And then when you have truly understood the depth of your failure...
1101,...we will fulfill Ra's Al Ghul's destiny.
1102,We will destroy Gotham.
1103,"And then, when it is done..."
1104,...and Gotham is...
1105,...ashes...
1106,...then you have my permission to die.
1107,You're looking her up in here?
1108,The Dent Act allows nonsegregation based on extraordinary need.
1109,"First time she broke out of women's correctional, she was 16."
1110,"Little closer, baby."
1111,"Why, honey? You wanna hold my hand?"
1112,She's gonna be fine.
1113,I still don't see the need of a board meeting for the energy project.
1114,Bruce got a lot of things right.
1115,Keeping the board in the dark was not one of them.
1116,How good of you to join us.
1117,Chair. President.
1118,All I need now is one more ordinary board member.
1119,"Mr. Fox, would you like to nominate?"
1120,No.
1121,I will volunteer.
1122,Where are you taking us?
1123,"You were right, commissioner."
1124,"Will you excuse us, please?"
1125,What happened?
1126,Your masked man kidnapped the Wayne Enterprises board.
1127,"He let most of them go, but he took three into the sewers."
1128,No more patrols. No more hide and seek.
1129,Get every available cop down there and smoke him out!
1130,The mayor won't want panic.
1131,So it's a training exercise.
1132,I'm sorry I didn't take you seriously.
1133,Not you.
1134,You're telling me the Batman's gone...
1135,...so you chase up the Daggett leads any way you can.
1136,"Yes, sir."
1137,He asks how much you would pay us to let you die.
1138,I told him. I told him you have nothing.
1139,Do it for the pleasure.
1140,They pay me more than that to keep you alive.
1141,He will try the climb.
1142,Has anyone ever made it?
1143,Of course not.
1144,He says there is one who did.
1145,A child.
1146,A child born in this hell.
1147,Bane.
1148,An old legend. Nothing more.
1149,Don't.
1150,"Whatever it is they want you to see, it's happening soon."
1151,Fire in the hole!
1152,Turn it on.
1153,I only need one other board member.
1154,There are eight others waiting.
1155,I won't do it.
1156,"All right, stop."
1157,"Lucius, you'll kill this man, and yourself..."
1158,...and you'll barely slow them down.
1159,"Go on, then. Do your work."
1160,Take them up to the surface.
1161,People of their status...
1162,...deserve to experience the next era of western civilization.
1163,I've been to half of Daggett's cement plants and locations they poured underground.
1164,Anything strange about the pourings?
1165,"Honestly, commissioner, I don't know anything about civil engineering."
1166,But you know about patterns.
1167,Keep looking.
1168,It's done.
1169,This is now a 4megaton nuclear bomb.
1170,Pull the core out of the reactor.
1171,"No, you cannot."
1172,This is the only power source capable of sustaining it.
1173,"If you move it, the core will decay in a matter of months."
1174,"Five, by my calculations."
1175,And then it will go off!
1176,"And for the sake of your children, Dr. Pavel..."
1177,...indeed I hope it does.
1178,Hey. Hey!
1179,"That was you in front of the stock exchange, wasn't it?"
1180, When?
1181, When?
1182,When cops were trying to pull onto Castle Street and your truck was shutting them out.
1183," Oh, yeah. You're the cop."
1184, Detective now.
1185,"And, uh, as a detective, we're not allowed to believe in coincidence."
1186,What were you doing here?
1187,What are you working on?
1188,"Commissioner, it's Blake."
1189,I got two dead witnesses and a lot of questions. Call me whenev...
1190,Wait a minute. I'm looking at four barrels of polyisobutylene.
1191,That looks like motor oil right next to it.
1192,"Jesus, they're not making cement."
1193,They're making explosives.
1194, Patch me in to Foley  Foley's overseeing the operation.
1195,They're heading into a trap!
1196,We're seeing thousands of police heading into the sewers.
1197, Mr. Mayor? Literally thousands.
1198," It's a training exercise, that's all."
1199,"Now if you'll excuse me, I've got tickets to watch our boys thrash Rapid City."
1200, Foley  It's a trap! Pull everyone out!
1201,Bane has been pouring concrete...
1202,...laced with explosives!
1203, Where?
1204,"Oh, say, can you see By the dawn's early light What so proudly we hailed At the twilight's..."
1205,There's a ring around the tunnels!
1206,They'll blow it and trap the cops underground!
1207,Pull them out. Pull them out now!
1208,Through the perilous fight O'er the ramparts we watched Were so gallantly streaming And the rockets' red glare The bombs bursting in air Gave proof through...
1209,"That's a lovely, lovely voice."
1210,"...that our ï¬ag was still there Oh, say does that starspangled banner Yet wave O'er the land of the free And the home of the brave Let the games begin."
1211,Everybody okay?
1212," Let's move! Move, move!<  Go, go!"
1213,Gotham...
1214,...take control.
1215,Take control of your city.
1216, Foley.
1217," Jesus, Blake."
1218,Every cop in the city's in those tunnels.
1219,Not every cop.
1220,"Sir, are you okay? I'm a police officer."
1221,I need your car right now.
1222,"Clear the corners, rookie."
1223,"Get my coat, son."
1224,This...
1225,This is the instrument of your liberation.
1226,Satellite shows a radiation spike.
1227,"Whatever it is, it's nuclear."
1228,Identify yourself to the world.
1229,"Dr. Leonid Pavel, nuclear physicist."
1230,Pavel was confirmed dead.
1231,"Plane crash on an agency pull out of Uzbekistan, but..."
1232,It looks like it's him.
1233,And what...? What is this?
1234,It's a fully primed neutron bomb...
1235,...with a blast radius of six miles.
1236,And who is capable of disarming such a device?
1237,Only me.
1238,Only you.
1239,"Thank you, good doctor!"
1240,"Now, this bomb is armed!"
1241,And this bomb is mobile!
1242,And the identity of the triggerman is a mystery.
1243,For one of you holds the detonator!
1244,"Now, we come here not as conquerors..."
1245,"...but as liberators, to return control of this city to the people."
1246,And at the first sign of interference from the outside world...
1247,...or from those people attempting to flee...
1248,...this anonymous Gothamite...
1249,"...this unsung hero, will trigger the bomb."
1250,"For now, martial law is in effect."
1251,"Return to your homes, hold your families close..."
1252,...and wait.
1253,"Tomorrow, you claim what is rightfully yours."
1254,Pull back the fighters.
1255,Start highlevel reconnaissance flights.
1256,Get the president on the line.
1257,Tanks and planes cannot stop us from detonating our device.
1258,Send an emissary to discuss terms of access for supplies and communication.
1259,"How many of you are there, son?"
1260,"You don't have enough men to stop No. No, we don't."
1261,But you do.
1262,"Now, why the hell would I try to help you keep your hostages?"
1263,If one person crosses this bridge...
1264,...Gotham gets blown to hell.
1265,The people of our greatest city are resilient.
1266,"They have proven this before, and they will prove it again."
1267,We do not negotiate with terrorists...
1268,...but we do recognize realities.
1269,As this situation develops...
1270,...one thing must be understood above all others.
1271,"People of Gotham, we have not abandoned you."
1272,What does that mean?
1273,It means we're on our own.
1274,I have to get in front of a camera.
1275,They will kill you the second you show your face.
1276,Bane says he's giving Gotham back to the people.
1277,They need to know I could lead.
1278,Bane's not gonna let that happen.
1279,Then he'll show his true colors.
1280,And you'll be dead.
1281,Behind you stands a symbol of oppression.
1282,Blackgate Prison...
1283,...where a thousand men have languished...
1284,...under the name of this man: Harvey Dent.
1285,Who has been held up to you...
1286,...as the shining example of justice!
1287,We're just gonna keep moving you till we can get you in front of the camera.
1288,You have been supplied with a false idol to stop you...
1289,...tearing down this corrupt city!
1290,Yes! Yes! Yes!
1291,Let me tell you the truth about Harvey Dent.
1292,From the words of Gotham's police commissioner...
1293,"...James Gordon: ""The Batman didn't murder Harvey Dent."
1294,He saved my boy...
1295,...then took the blame for Harvey's appalling crimes...
1296,"...so that I could, to my shame..."
1297,...build a lie around this...
1298,...fallen idol.
1299,I praised the madman who tried to murder my own child.
1300,"Well, I can no longer live with my lie."
1301,It is time to trust the people of Gotham with the truth...
1302,"...and it is time for me to resign."" And do you accept this man's resignation?"
1303,And do you accept the resignation of all of these liars?
1304,Of all the corrupt?
1305,Those men locked up for eight years in Blackgate...
1306,"...and denied parole under the Dent Act, it was based on a lie."
1307,Gotham needed a hero.
1308,"Well, it needs it now more than ever, but you betrayed everything you stood for."
1309,There's a point far out there when the structures fail you...
1310,...when the rules aren't weapons any more...
1311,"...they're shackles, letting the bad guy get ahead."
1312,"One day, you may face..."
1313,...such a moment of crisis.
1314,"And in that moment, I hope you have a friend like I did..."
1315,"...to plunge their hands into the filth, so that you can keep yours clean!"
1316,"Your hands look plenty filthy to me, commissioner."
1317,We take Gotham from the corrupt!
1318,The rich!
1319,The oppressors of generations...
1320,...who have kept you down with myths of opportunity.
1321,And we give it back to you...
1322,...the people.
1323,Gotham is yours!
1324,None shall interfere. Do as you please.
1325,But start by storming Blackgate and freeing the oppressed!
1326,Open it!
1327,"Step forward, those who would serve..."
1328,...for an army will be raised.
1329,The powerful will be ripped from their decadent nests...
1330,...and cast out into the cold world that we know and endure!
1331,Courts will be convened.
1332,Spoils will be enjoyed.
1333,Blood will be shed!
1334,The police will survive...
1335,...as they learn to serve true justice.
1336,This great city...
1337,...it will endure.
1338,Gotham will survive!
1339,He says you must first fix your back.
1340,How does he know?
1341,He was the prison doctor.
1342,He's a morphine addict who incurred the displeasure...
1343,"...of powerful people, including your masked friend."
1344,How?
1345,"Many years ago, it was a time of plague."
1346,Some of the other prisoners attacked Bane.
1347,The doctor's fumbling attempts to repair the damage...
1348,...left him in perpetual agony.
1349,The mask holds the pain at bay.
1350,Bane was the child you spoke of?
1351,He was born here?
1352,The legend is that there was a mercenary who worked for a local warlord.
1353,He fell in love with the warlord's daughter.
1354,They were married in secret.
1355,When the warlord found out...
1356,...the mercenary was condemned to this pit.
1357,But then he exiled him instead.
1358,The mercenary understood that it was the daughter who had secured his release.
1359,But what he could not know was the true price of his freedom.
1360,She took his place in the pit.
1361,And she was with child...
1362,...the mercenary's child.
1363,Innocence cannot flower underground.
1364,It has to be stamped out.
1365,"One day, the doctor forgot to lock the cell."
1366,But the child had a friend...
1367,...a protector who showed the others that this innocence was their redemption.
1368,It was to be prized.
1369,The mother was not so lucky.
1370,This is Bane's prison now.
1371,He wouldn't want this story told.
1372,There's a vertebra protruding from your back.
1373,It has to be put back.
1374,Stay like this until you stand.
1375,"Tsk, tsk, tsk. Did you not think I would return, Bruce? Hmm?"
1376,I told you I was immortal.
1377,I watched... I watched you die.
1378,"Oh, there are many forms of immortality."
1379,"Once, I had a wife..."
1380,...my great love.
1381, She was taken from me.
1382, You were the mercenary.
1383,Bane is your child.
1384,Your heir.
1385,An heir to ensure the League of Shadows fulfills its duty...
1386,...to restore balance to civilization.
1387,No.
1388,You yourself fought the decadence of Gotham for years...
1389,...with all your strength...
1390,"...all your resources, all your moral authority."
1391,And the only victory you could achieve was a lie.
1392,Now you understand.
1393,Gotham is beyond saving.
1394,No.
1395, And must be allowed to die.
1396, No!
1397,"Yeah, just lift your head."
1398,"Oh, that's good."
1399,"No, no!"
1400, What's that?
1401, This was someone's home.
1402,And now it's everyone's home.
1403,"There's a storm coming, remember?"
1404,This is what you wanted.
1405,"It's for the bus, in case there's a chance to evacuate."
1406,Any news? Is the commissioner...?
1407,"The less you know, Father."
1408,How are the boys doing?
1409,"Well, we've had more power on so they've got some TV."
1410,It's good to see you.
1411,"Blake, you be careful out there."
1412,They're hunting down cops like dogs.
1413,Why build yourself?
1414, I'm not meant to die in here.
1415," Here, there. What's the difference?"
1416,I told you it could not be done.
1417,You told me a child did it.
1418,But no ordinary child.
1419,A child born in hell.
1420,Forged from suffering.
1421,Hardened by pain.
1422,Not a man from privilege.
1423,"We got boots on the ground, sir."
1424,Just waiting on intel.
1425,You have ID?
1426,Of course not.
1427," Well, how can we trust you?"
1428, We don't have any choice.
1429,Commissioner Gordon.
1430,"Captain Jones, Special Forces."
1431,Captain. Glad to have you here.
1432,"It's our job, sir."
1433,"Now, uh, how many of you are there?"
1434,"Well, there's dozens."
1435,I'd rather not say exactly.
1436,But the men trapped underground number almost 3000.
1437, Condition?
1438, Getting food and water.
1439, Can we break them out?
1440," Yes, sir."
1441,Take out the mercenaries south of Ackerman Park.
1442,"Blow the rubble, make a hole big enough for 10 at a time."
1443,I'm in contact with my partner who's down there. They're just waiting.
1444, Men who haven't seen daylight in months?
1445, Officers who haven't seen daylight in months.
1446,What about the bomb? Satellite can't pick up radiation hot spots.
1447,They keep it on a truck.
1448,It must have a leadlined roof.
1449, They move it constantly  Good. So you know the truck?
1450,"Well, it's one of three. We've been tracking it."
1451,Decoy.
1452, You don't really think he's coming back?
1453, Doesn't matter what I think.
1454,"Actually, it does. You should put your faith in something a little more real."
1455, The routes don't vary much  Okay. What about the triggerman?
1456,No leads. It's a bluff. Bane wouldn't give control of that bomb to someone else.
1457,"We can't take that chance. Until we have the triggerman, we just track the device."
1458,"And meanwhile, Gotham lives under a warlord, like some failed state?"
1459,"Dial it back, officer."
1460,This situation is unprecedented.
1461, We can't do anything to risk millions of lives.
1462, You gonna tell him what's really going on?
1463,"Captain, the situation is more complicated than you think."
1464,There's someone you need to meet.
1465,Came upstairs looking for a vantage point.
1466,Found the people who run the corporation.
1467,What corporation?
1468,Wayne Enterprises. You good?
1469,"Mr. Fox, would you like to brief the captain?"
1470,Miss Tate's fully aware of the situation.
1471,"And as CEO of Wayne Enterprises, I have to take responsibility for it."
1472, Why?
1473, We built it.
1474,You built the bomb?
1475,It was built as a fusion reactor.
1476,First of its kind.
1477,Bane turned the core into a bomb and removed it from the reactor.
1478, Here's the important part.
1479, As the device's fuel cells deteriorate...
1480,...it becomes increasingly unstable...
1481,...to the point of detonation.
1482,This bomb is a time bomb.
1483,"And it will go off in 23 days, regardless of Bane's revolution..."
1484,"...or what we, or the outside world, choose to do."
1485,So your plan might not be as practical as you thought.
1486, Could you disarm it?
1487, I could reconnect it to the reactor. Stabilize it.
1488, Let's move from this location and call it in.
1489, Right. Let's go.
1490,"No, no, we'll take it from here."
1491,You stay and look after these folks.
1492,Someone sold us out.
1493,"Go, go, go!"
1494,I'll die before I talk.
1495,"I'm on your schedule, captain."
1496,There were people living upstairs.
1497,Round them up forjudgment...
1498,...and hang them where the world can see.
1499,Police have cordoned off the entire Central Heights and East Park Side areas...
1500,...as well as Merchant and South Shoreline Boulevards in an attempt...
1501,He says the leap to freedom is not about strength.
1502,My body makes the jump.
1503,Survival is the spirit. The soul.
1504,My soul is as ready to escape as my body.
1505,Fear is why you fail.
1506,"No, I'm not afraid."
1507,I'm angry.
1508,Bruce.
1509,Why do we fall?
1510,You do not fear death.
1511,You think this makes you strong.
1512,It makes you weak.
1513,Why?
1514,How can you move faster than possible...
1515,...fight longer than possible...
1516,...without the most powerful impulse of the spirit?
1517,The fear of death.
1518,I do fear death.
1519,I fear dying in here...
1520,...while my city burns.
1521,There's no one there to save it.
1522,Then make the climb.
1523,How?
1524,As the child did...
1525,...without the rope.
1526,Then fear will find you again.
1527,"Ah, supplies for your journey?"
1528,"Oh, that's wonderful. That's..."
1529,What does that mean?
1530,Rise.
1531,No.
1532,"No, there's been a mistake!"
1533,Take me to Bane!
1534,I want to see Bane!
1535,Order!
1536,This is a mistake! Where is Bane?
1537,"There's been no mistake, Mr. Stryver."
1538,You are Philip Stryver...
1539,...executive vice president of Daggett Industries...
1540,...who for years has been living off the blood and sweat...
1541,...of people less powerful than him.
1542,Call Bane. I am one of you.
1543,Bane has no authority here.
1544,This is merely a sentencing hearing.
1545,"Now, the choice is yours."
1546,Exile or death!
1547,Order!
1548,Exi... Exile.
1549,Sold.
1550,To the man in the cold sweat.
1551,You follow the thick ice.
1552,"You try to swim, you're dead in minutes."
1553,Has anyone made it?
1554,Where are they? It's not like we have a lot of time.
1555,How long?
1556,The bomb goes off tomorrow.
1557, We have about 18 hours to do something.
1558, To do what?
1559,To mark the truck. Get a GPS on it so we can start to figure out how to bring it down.
1560,That's it?
1561,Foley.
1562," Where's Foley, damn it?"
1563, You shouldn't be out on the streets.
1564," Jim, he's not here."
1565, You let your wife come to the door?
1566, When the city's under occupation?
1567," Wait in the kitchen, honey."
1568,"What did you do, bury your uniform in the backyard?"
1569,You saw what they did to those Special Forces.
1570,Have you forgotten all the years we were out on patrol?
1571,When every gangbanger wanted to plant one as soon as our backs were turned?
1572,That was different. These guys run the city.
1573,The government's done a deal with them.
1574,Bane's got their balls in a vice.
1575,That's not a deal.
1576,"You move on Bane, the triggerman is gonna hit the button."
1577,You think he's given control of that bomb to one of the people?
1578,You think this is part of some revolution?
1579,There's one man with his finger on the button. That's Bane.
1580,"Look, we've all got to keep our heads down till they can fix this."
1581, If you still had a family here...
1582, This only gets fixed from inside...
1583,...the city!
1584,"Look, Peter."
1585,"I'm not asking you to walk down Grand in your dress blues, but something has to be done."
1586," Sorry, Jim. I gotta..."
1587, Keep your head down?
1588,What goods that gonna do when that thing blows?
1589,You don't know that's gonna happen.
1590,"I hear you're looking for men, Commissioner."
1591,How about me instead?
1592,"Miss Tate, I, uh, can't ask you to do that."
1593,Please.
1594,You little punk! What'd you take?
1595,Nothing! I didn't take anything!
1596,"You steal from us, you little bastard?"
1597,"Now, you boys know you can't come into my neighborhood without asking politely."
1598,"Never steal anything from someone you can't outrun, kid."
1599,You're pretty generous for a thief.
1600, I thought they killed you.
1601, Not yet.
1602," If you're expecting an apology, I..."
1603, It wouldn't suit you.
1604,I need your help.
1605,And why would I help you?
1606,For this. Clean slate.
1607,You'd trust me with that?
1608,After what I did to you?
1609,"I'll admit, I was a little let down."
1610,But I still think there's more to you.
1611,"In fact, I think that for you..."
1612,...this isn't just a tool.
1613,It's an escape route.
1614,You want to disappear. Start fresh.
1615, I can't even get off this island.
1616, I can give you a way off...
1617,...once you get me to Lucius Fox.
1618,Find out where they're holding him and take me in.
1619,Why do you need Fox?
1620, To save the city.
1621, Who says it needs saving?
1622,Maybe I like it this way.
1623,Maybe you do...
1624,...but tomorrow that bomb's going off.
1625,Got your powerful friend on the case?
1626,I'm trying...
1627,...but I need Fox.
1628,As it approaches...
1629,...flip the switch.
1630,"The needle hits 200, you give me the signal, I'll mark the truck. Okay?"
1631,"Heads up, heads up."
1632, I got it.
1633, Mercenaries on your 6.
1634,Stand still! Keep your hands where we can see them!
1635,"Commissioner Gordon, you are under arrest."
1636,On whose authority?
1637,The people of Gotham.
1638,No lawyer? No witnesses?
1639,What sort of due process is this?
1640,"Your guilt has been determined, this is merely a sentencing hearing."
1641,"Now, what will it be?"
1642,Death or exile?
1643,"Crane, if you think we're going out onto that ice willingly..."
1644,...you have another thing coming.
1645,"Death, then."
1646, Looks that way  Very well.
1647,Death...
1648,...by exile.
1649,Bring her to me.
1650,"Hey, we're going now. Blake says they're ready! Get your gear on!"
1651,"Hey, you hear me?"
1652,We're going now. Let's do it.
1653,"Find this one a spot, got a big day tomorrow."
1654,We all do. It's not every day you bag Bruce Wayne.
1655, Bruce  You okay?
1656,"Picked a hell of a time to go on vacation, Mr. Wayne."
1657,How long until that core ignites?
1658, That bomb goes off in 12 hours.
1659, Unless we can reconnect it to the reactor.
1660, Can you get Miranda out of here?
1661, Not tonight. I'm sorry.
1662, Do what's necessary  Tonight I need you.
1663, What for?
1664, To get me back in the game.
1665,"Sorry to spoil things, boys, but Bane wants these guys to himself."
1666," I won't forget about you, Miranda."
1667, I know.
1668,"I like your girlfriend, Mr. Wayne."
1669,He should be so lucky.
1670,Any move I make on Bane or the bomb...
1671,...the triggerman sets it off.
1672,"Well, they won't use radio or cell. Too much interference."
1673,Infrared doesn't have the range.
1674,It'll have to be a microburst. Longwave.
1675, Could you block it?
1676, Yes.
1677,But I'll need the EMP cannon guidance mount from the Bat.
1678,Remember where you parked?
1679,She ï¬y okay?
1680,"Yeah, even without the autopilot."
1681, Thanks.
1682, Autopilot? That's what you're there for.
1683,"Okay. It's clear. Come on, quick. One at a time."
1684,"Wait, wait!"
1685,Ross!
1686,Ross?
1687," Lock it up  No, keep down."
1688,Get down!
1689,Who are you?
1690,Light it up.
1691," Dad, check it out."
1692," Honey, come take a look."
1693,Impossible.
1694,Keep her close.
1695,He'll come for her.
1696,Where's Miranda Tate?
1697,Bane took her.
1698,"He's holed up at city hall, surrounded by his army."
1699,This blocks the remote detonator signal to the bomb.
1700,Get it onto it before sunrise.
1701,They might hit the button when it starts.
1702,When what starts?
1703,War.
1704,You missed a spot.
1705," If you're working alone, wear a mask."
1706, I'm not afraid to be seen standing up to them.
1707,The mask is not for you.
1708,It's to protect the people you care about.
1709,"Count to five, then throw."
1710,"No offense, but you got something bigger in that belt?"
1711, What now?
1712, Allout assault on Bane.
1713,But you need to get people across the bridge.
1714, Why?
1715, In case we fail.
1716,Lead an exodus.
1717,Save as many lives as you can.
1718,You don't need me here?
1719,You've given me an army.
1720,Now go.
1721,"Hey, thanks."
1722,Don't thank me yet.
1723,"Well, I might not get a chance later."
1724,You shouldn't have.
1725,The midtown tunnel's blocked by debris...
1726,...but the cannons have enough firepower to make a path for people.
1727,Wait until the fighting begins.
1728,You're gonna wage a war to save your stuckup girlfriend?
1729,"To start it, throttle..."
1730, I got it.
1731, We have 45 minutes to save this city.
1732,"No, I've got 45 minutes to get clear of the blast radius."
1733, You don't stand a chance against these guys.
1734," With your help, I might."
1735,"I'll open that tunnel, then I'm gone."
1736,There's more to you than that.
1737,Sorry to keep letting you down.
1738,Come with me.
1739,Save yourself.
1740,You don't owe these people any more.
1741,You've given them everything.
1742,Not everything.
1743,Not yet.
1744,Disperse!
1745,Disperse or be fired upon!
1746,There's only one police in this town.
1747,Open fire.
1748, Here it comes!
1749, Get ready!
1750,So you came back to die with your city.
1751,No. I came back to stop you.
1752,Now!
1753,That's impossible.
1754,Cut over to Fifth!
1755,Here you go. Get on the bus. Go ahead.
1756,"You, come with me. You too."
1757,"Hey, you, you, and you, come here, come here."
1758,"Everyone else get on the bus, okay?"
1759,"You guys, you go knock on doors and spread the word, okay?"
1760,The bomb is gonna go off. Get out by the South Street tunnel or over the bridge.
1761,"You do two blocks and you get back to the bus, all right?"
1762,"Go, go, go!"
1763,Is he back?
1764,"Keep your eyes open. Go, go."
1765,Cover the doors!
1766,Where's your trigger?!
1767,Where is it?!
1768,You'd never give it to an ordinary citizen!
1769,Where is it? Where's your trigger?
1770,Where is it?! Where is it?!
1771,Tell me where the trigger is.
1772,Then you have my permission to die.
1773,I broke you.
1774,How have you come back?
1775,You think you're the only one who could learn the strength to escape?
1776,Where's the trigger?
1777,But I never escaped.
1778,But the child.
1779,The child of Ra's Al Ghul made the climb.
1780,But he's not the child of Ra's Al Ghul.
1781,I am.
1782,And though I'm not ordinary...
1783,...I am a citizen.
1784,Miranda?
1785,Why?
1786,Talia.
1787,"My mother named me Talia, before she was killed..."
1788,"...the way I would have been killed, if not for my protector..."
1789,...Bane.
1790,Goodbye.
1791,I climbed out of the pit.
1792,I found my father...
1793,...and brought him back to exact terrible vengeance.
1794,But by that time...
1795,...the prisoners and doctor had done their work to my friend.
1796,My protector.
1797,The League took us in.
1798,Trained us.
1799,But my father could not accept Bane.
1800,He saw only a monster.
1801,His very existence was a reminder of the hell he'd left his wife to die in.
1802,He excommunicated Bane from the League of Shadows.
1803,His only crime was that he loved me.
