,dialog
204,So I'm fucking insane.
205,That's it. I'm fucking...
206,I lost my mind.
207,"Maybe we're insane communally, together."
208,"And if I'm insane, that means you're not fucking here."
209,But if you're insane...
210,"Fuck, you can't be fucking insane, 'cause you're fucking dead."
211,"Oh, God, fuck. How do you know I'm not just fucking imagining you?"
212,"I don't know the test for that, man."
213,"Let's just pretend that you're not insane, I'm actually alive and we're having this fucking conversation, OK?"
214,That'd be more productive right now.
215,"Fuck, I feel like shit."
216,"Yeah, but you look terrific."
217,"Oh, fuck! Look at your fucking eyes!"
218,Shit!
219,"Fuck, yeah, it's fucked up."
220,Look at them.
221,"Jesus! Fuck, that is not fucking cool!"
222,"Nasty. Oh, fucking shit, you smell!"
223,"Fuck, you got a fucking reek on you."
224,God!
225,You're really making me feel a whole lot better about this whole situation.
226,You're fucking decomposing.
227,"Jesus Christ, you're fucking rotting."
228,Dude.
229,"This is not fucking happening, dude."
230,This is not fucking happening.
231,"I was at your funeral, man."
232,About that  that was a mistake.
233,I think I was buried alive.
234,"No, dude."
235,Yeah.
236,"I fucking touched you, dude."
237,You were fucking dead.
238,It was fucking cold.
239,It was nasty...
240,Fucking neighbours. Really?
241,Nothing changes.
242,They're still doing that?
243,"Yeah, still."
244, Fuck.
245, Turn that thing down!
246,"My funeral, My fucking funeral."
247,Really? Yeah.
248,How's Janet?
249,She's fine.
250,She's fine. I mean terrible.
251,"Terrible, devastated."
252,"You know, destroyed."
253,"Um, and, you know, she's just trying to deal."
254,"We all are. You know, we were nervous when you went over there."
255,"We just wanted you to come back safe and, you know, that.."
256,Your uncle Dave called and was real nice.
257,"He told me, and then I had to call and tell Janet, and she was just..."
258,But...but you're fucking here.
259,Fucking Jesus Christ!
260,"It's a fucking miracle, right?"
261,Jesus...
262,What's wrong? What's wrong?
263,Everything Yeah?
264,"I think it's my fucking liver, 'cause I don't know anything about livers..."
265,"We gotta fucking get you to hospital, dude."
266,Fucking... You are awful.
267,No.
268,"We gotta fucking find a doctor, find out what's wrong with you."
269,No doctors. it's just my stomach.
270,Your stomach?
271,'Cause you fucking haven't eaten in three weeks.
272,I'm gonna go get you a snack.
273,"You want a fucking snack, you got a snack, huh?"
274,"I got pizza. it's cold, but, um, you know, it's cold pizza."
275,"I can nuke it, 'cause it tastes better if I throw it in the nuker."
276,"No, just bring it."
277,OK.
278,You found the medicine cabinet.
279,Yeah.
280,OK.
281,Anchovies?
282,Yeah.
283,Since when?
284,Just...
285,That's disappointing.
286,"Oh! Fucking... Dude, that's my rug."
287,"Dr Forrest, dial 114, please."
288,"Dr Forrest, please dial 114, Buried alive?"
289,Yeah.
290,"I was definitely, um..."
291,I was definitely buried.
292,Um...it's the 'alive' part.
293,I thought I was dead.
294,Everybody thought..
295,"You were dead Here, check this out."
296,Do you have any STDs?
297,"Syphilis, hepatitis, anything?"
298,I was killed to death in a gunfight.
299,"Can you lean forward for me, please?"
300,And just look straight ahead.
301,I'm kind of decomposing.
302,"Can you take your shirt off for me, please?"
303,I need you to cough and...
304,Sure.
305,Military issue.
306,What's the problem?
307,"No, no, I can't explain!"
308,What's going on? What's going on?
309,Get down here!
310,What is it? What's going on?
311,Is it Bart? Barthenoy Gregory?
312,"Dude, cops. We gotta..."
313,"We gotta go, There's cops."
314,I think that this is maybe more than just a bug.
315,Fuck.
316,"What now, man?"
317,I know what I need to do.
318,Smoke some dope.
319,"OK, uh, so you take the couch."
320,The couch is all yours.
321,"Um, yeah, and, you know, I think we just gotta put a positive spin on this."
322,You know what I mean?
323,Put it into a positive light.
324,"You know, in Korea, the word for 'problem', Same word, 'opportunity'."
325,"So, really, we don't have a problem here."
326,We have an opportunity.
327,"A gargantuan, fuckedup opportunity."
328,"We'll figure this all out tomorrow, buttercup."
329,Jesus!
330,Shit.
331,"Oh, Jesus!"
332,Bart?
333,Christ..
334,Argh!
335,"Oh, fuck, Bart."
336,"Fuck! Fuck, Bad Fuck! Bart! What the fuck, dude?"
337,Ban?
338,Barf? Oh. Jesus What the fuck is happening?
339,Jesus. I just don't believe it.
340,"I know, right?"
341,And what did the doctor say?
342,"We didn't really get a reasonable diagnosis, God, it's unbelievable."
343,"Promise you're not gonna tell anybody, right?"
344,"No. I mean, yes, I swear."
345,"Not anybody  not Janet, not his mom, Not until we figure out, you know, what's going on."
346,"So he's not breathing, right? I mean..."
347,"Oh, God."
348,I couldn't find a pulse.
349,"This is disgusting, Yeah."
350,"Like, he smells dead, at least."
351,"So, why don't you want to tell Janet?"
352,"I don't want to tell nobody nothing, not till we figure out what the fuck."
353,So what's the prognosis?
354,Well. his aura looks like shit.
355,"Oh, his aura looks like..."
356,Is he dead?
357,"Yeah, he's dead."
358,Dead dead?
359,Doornail dead.
360,What the fuck?
361,"He was walking around, puking up blood, being a general pain in the ass not four fucking hours ago."
362,And then he just arrested?
363,Arrested?
364,Died.
365,Oh.
366,"Maybe, like, his vital signs are so low he just appears to be dead, He's been embalmed, Joey."
367,So...what do we do?
368,Chop off his head.
369,What?!
370,You have to chop off his head and drive a stake through his heart.
371,Why would I do that?
372,Because he's undead Undead?
373,He's a vampire.
374,A vampire!
375,"Yes, Joey, a vampire, a creature of the night."
376,And tonight he'll probably come back again from death.
377,A vampire? You're a fucking idiot.
378,What's wrong with you?
379,"Joey, I'm serious."
380,"Yeah, I'm serious, Matty."
381,"You're a fucking retard, OK?"
382,There's a science explanation for what's happening here.
383,"OK, like what?"
384,Like he's sick.
385,He has a virus. Gulf War syndrome.
386,"Joey, I'm a nurse."
387,He died over a month ago.
388,"We buried him two days ago, What does this look like to you?"
389,OK. Alright.
390,"Vampires have fangs, right?"
391,"Look, huh?"
392,"Eugh, gross."
393,No fangs.
394,Maybe they take some time to grow in.
395,"Yeah, maybe your theory is shit 'cause he died, like, a month ago, OK, so what's he doing on your floor?"
396,I don't know.
397,That's what I called you for.
398,You have to chop off his head.
399,"OK, or else?"
400,"Or else, Joey, he'll roam the countryside in search of victims to satiate his thirst for human blood."
401,"This is ludicrous, OK?"
402,He's not a vampire. He's a dead guy.
403,I'm gonna take him to the mortuary and let the morticians deal with him.
404,"Alright, do what you want."
405,it's not my problem.
406,"But if they don't chop off his head, he will be back."
407,"Oh, my God, where I live, on planet Earth, there's no such thing as vampires."
408,"You know, believe what you want, but when he rises again and starts taking the lives of the innocent, the blood will be on your hands."
409,"It's up to you, Joey."
410,He will need to drink human blood.
411,"If he doesn't, his soul will be in eternal agony."
412,"If you're really his friend, you'll put his soul to rest and chop off his head, Mathilda, not a word to anyone."
413,Promise me!
414,"I promise, I do. Kisses."
415,"Holy shit, dude."
416,You scared the piss out of me.
417,Fuck. Why am I so stiff?
418,I usually say that in the morning too.
419,Was I asleep?
420,You were dead.
421,"Hey, your hangingover favourite, huh?"
422,"Eggs, smoked oysters and Spam with molÃ©."
423,Just the way you like it.
424,No? What? it's your favourite.
425,Yeah. I don't have much of an appetite.
426,"I...I'm in the kitchen, I make it special for you and now, what, I don't have feelings?"
427,Dig in.
428,Mmm! Attaboy.
429,"Good, right? Nice."
430,"Oh, my God!"
431,That is so wrong.
432,"Fuck OK, you gotta help me."
433,"Alright. OK, this is good."
434,"This is good, Mmm."
435,"Dr Kaple, Dr Kaple."
436,This is ward 819.
437,"Dr Kaple, call the operator."
438,May I help you?
439,"Um, I'm just here for some blood."
440,You're not a nurse.
441,That's true.
442,"It's true, but, um..."
443,But what?
444,I don't have all day.
445,"No nurse, no blood."
446,"Right, Um..."
447,You got a security pass?
448,"Yeah, Yeah, absolutely."
449,Got a security pass.
450,"OK, OK, I don't want to hurt you, ma'am."
451,I just want some blood.
452,"Oh, here we go."
453,OK. What type?
454,What?
455,What blood type?
456,I...I don't know. It doesn't matter.
457,"Just hurry up, please, What are you using it for?"
458,"Hey, that's none of your business."
459,I'm a nurse. Of course it's my business.
460,I can't indiscriminately dole out pints of blood to every strungout buffoon who wanders in off the street.
461,"Someone could get the wrong type and blam, that's it."
462,"So, what blood type?"
463,"No, just...just give me some fucking blood, lady, OK?"
464,"And hurry up, or I'll give you a bullet sandwich."
465,Good. Good.
466,Thank you.
467,"We get your type in here from time to time  weirdos, jumping from one flybynight hobbyist cult to another, You know, the Gothic cult, the witch coven, Landmark Forum."
468,"You are searching for something, for fulfillment."
469,Or maybe...maybe you're a cutter.
470,Maybe you're a junkie But have you asked yourself if any of this is working?
471,If any of this is making your life better?
472,When was the last time you had a stress test?
473,I don't know what that is.
474,I can give you a very simple test to find out exactly where your engrams are at.
475,I don't know what you're talking about.
476,Please put the blood in the bag.
477,Have you heard of Dianetics?
478,No.
479,"You know, you don't have to do this, you know."
480,Scientology can help you ind your place in life.
481,Thank you for your help.
482,Your purpose.
483,You're very helpful.
484,You don't have to...
485,Shit.
486,"Why, you poser! Give me that back, you rat bastard!"
487,Please.
488,Give it back! Security!
489,"Oh, my God! Oh, my God!"
490,What's wrong with your eyes?
491,"Oh, my God!"
492,You stay right there!
493,Whats wrong with you?
494,"You'll be full of lead, both of you."
495,Thank you.
496,"Oh, yeah, yeah, yeah, yeah!"
497,Here we go!
498,"Drive. Drive, come on."
499,Holy shit. Holy shit.
500,"How'd you do, huh?"
501,"Oh, I fucking did good."
502,Yeah?
503,I did good. Yeah.
504,"Oh, fuck. Fuck."
505,"Oh, fuck."
506,"Where's the fucking... Oh, fuck."
507,"Drink up, baby."
508,Ah.
509,Drink it up. There you go.
510,Look at ya. Look at ya!
511,"Drinking fucking blood, this is fucking surreal."
512,Whoa.
513,This is real surreal. You feel good?
514,Oh!
515,Whoa! Whoa! Not nice.
516,"Yeah, girl. Working girl, right?"
517,"Yeah, yeah."
518,We should do this more.
519,"You know, we didn't do this enough when you were alive."
520,I feel like I've fucking...
521,I feel like I've been given a second chance.
522,You have been.
523,"Nobody gets a second chance, nobody."
524,No... II got a second chance and I'm gonna fucking use it.
525,I'm gonna do it the way I shoulda done it the first time.
526,There you go.
527,And no mistakes.
528,No mistakes.
529,No regrets.
530,No surrender.
531,"Because I'm fucking alive, my man."
532,God bless you.
533,Fuck.
534,God. God.
535,"Oh, hi, Joey. How are you?"
536,"Hey, Mrs Agmanic."
537,Ah Is that Bart?
538,it's Bart.
539,He's...he's...
540,"Yeah, he's real sleepy."
541,He's been doing...
542,"He's drinking, so..."
543,Is he drunk?
544,Yeah.
545,Burning the candle at both ends.
546,I can help if you...
547,"No, no, I'm OK, Mrs Agmanic."
548,You'll hurt his head.
549,"Yeah, he's asleep."
550,"He fell asleep in the car, you know."
551,I'll bring you some...
552,"He's sleepy, I don't wanna wake him."
553,"I'll bring you orange juice No, thank you."
554,I'll bring you coffee.
555,"OK, Mrs Agmanic."
556,"God. Alright, get you down here."
557,"Come on, baby. Ahh."
558,"Oh, fuck him, alright."
559,No? Not...not even a tingle?
560,This is stupid.
561,"OK, alright."
562,"No, let's just experiment."
563,"Alright, so the crucifix doesn't work."
564,Hold out your hands.
565,Joey!
566,"This is actual holy water, OK."
567,"An actual Catholic priest blessed this shit right in front of me, Please, just hold out your hands."
568,"No, this is ridiculous."
569,"This is ridiculous, OK?"
570,This whole thing is fucking ridiculous.
571,Hold your hand out.
572,OK.
573,Well?
574,"Oh, fuck."
575,That's not wat..
576,What the fuck is...
577,Holy shit!
578,What the fuck?!
579,"Oh, my God! Oh, my God!"
580,"Fuck, Bart, I'm fucking sorry, dude."
581,"Oh, my God!"
582,Why did you do this?!
583,Fuck. What do I do?
584,What's wrong?
585,Why did you pour water on my hand?
586,It didn't do shit.
587,"Oh, you fucking asshole."
588,"Such an asshole, man Who was stroking your hair last night when you were drinking blood?"
589,"You were, yeah."
590,Human blood. Fuck it.
591,"Look, alright, OK, OK, I did some research, and you're either a zombie or a vampire, Good. Zombie or a vampire."
592,I knew there had to be a scientific explanation for this.
593,"Well... Look, we basically categorise you as definitely undead."
594,"Alright, There's one catch, Joey."
595,There's no such thing as vampires or zombies.
596,Not according to the internet.
597,"God, the internet."
598,What do they say about Bigfoot on the internet?
599,"Bart, you're clearly not Bigfoot you're way too short, you're not covered in hair, your feet are too small."
600,"OK, OK, alright."
601,"So, zombie, check this out."
602,"""A zombie is a dead human or animal corpse ""that has been resuscitated from death ""by virtue of a curse, plague or other unnatural cause."" Huh? Huh? Who does that sound like, right?"
603,"""Zombies are automatons with little to no mental functions,""  you  ""limited reasoning power,""  you  ""and virtually no innate drive,Â  again, you  ""aside from the urge to feed on the flesh or brains of the living."" So I'm a zombie."
604,No.
605,"Horst in 'Schriften und Hypothesen Uber die Vampyren' defines a vampire as ""a dead body which continues to live in the grave, ""which it leaves, however, by night ""for the purpose of sucking the blood of the living, ""whereby it is nourished, preserved in good condition, ""instead of becoming decomposed like other dead bodies.Â And Scoffern in 'Stray Leaves of Science And Folklore' writes, ""The best definition I can give of a vampire ""is a living, mischievous and murderous dead body."
606,"""A living dead body.Â So I'm a vampire."
607,You're a revenant.
608,A revenant?
609,One who returns from the dead in corporeal form.
610,"Yeah. Yeah, that's me."
611,"So, what the hell do you do  drink holy water and recite the Lord's Prayer backwards, what?"
612,"There is, er, one..,one cure and that is chopping off your head and driving a stake through your body."
613,"Well... Oh, fuck!"
614,Fuck.
615,"So, what are we gonna do?"
616,"Here we go, here we go."
617,Here we go.
618,"Hey, man, how you doing, huh?"
619,"Hey, man, we got some work for you. Hop in."
620,"Oh, thank you very much, sir, but how about just some money so I can buy some food?"
621,Please don't touch the car.
622,"We'll give you some food, OK?"
623,"So come on in, we got food for you."
624,"Oh...no, man. Thanks."
625,"How about just a dollar, maybe $2."
626,OK.
627,"Well, here's the thing  your sign says you will work for food."
628,"So we've got work for you, then we're gonna give you some food  you'll work for food."
629,You understand what I mean?
630,So come on in.
631,"Hey, man, I'm just trying to make ends meet, you know."
632,So you will work for food?
633,Money would be better.
634,"I mean, I'm just trying to make things happen, and kind of burn the candle at both ends."
635,Burn the candle at both ends?
636,Burn the candle at both ends.
637,"So whoa, whoa, whoa, let's revisit this for a moment OK?"
638,What do you mean 'missed'?
639,You want me to kill them?
640,These are the dregs of society.
641,"They have no jobs, no family, you know what I'm saying?"
642,They make no contribution whatsoever.
643,You think someone's gonna notice if they don't show up at the freeway exit ramp one day?
644,I'm not killing anybody.
645,You gone fucking crazy?
646,"You know what, maybe I am crazy."
647,"You show up, come back from the dead magically, soliciting my help to procure human blood so you don't rot."
648,"Yeah, crazy  reasonable explanation, Here we go, filthy meal coming up."
649,"Hey, there, pops, got some work for you for food."
650,"Oh, yeah?"
651,"Yeah, yeah, yeah."
