,dialog
203,Okay. Um...
204,"Uh, I need you ready in five minutes."
205,"Wait, five minutes?"
206,I can't be late for work.
207,"Uh, dad, can you take me?"
208,If you don't mind going through Lancaster first.
209,Where is Lancaster?
210,Exactly.
211,Something's up with her.
212,Just finish up.
213,"Okay, come on, get in the van."
214,Okay.
215,"All right, so I'll just, um, see you tonight."
216,"Okay, don't let those annoying Beverly Hills women..."
217,"Oh, my gosh."
218,I'll try Can you please...
219,Mm...
220,We've lost our little girl.
221,"Gary Well, she's just a teenager."
222,I'm sure you were the same way when you were her age.
223,"No, I was perfect."
224,"Well, you're still perfect."
225,chuckles Mm...
226,Okay. Have a good day.
227,"Okay, you, too."
228,Bye.
229,"Have a great day today, okay?"
230,Be good.
231,All right.
232,"All right, love ya."
233,engine starts Caroline I hope you have everything.
234,I can't go back home.
235,I know I'm late again.
236,Yes.
237,"Caroline I, I can't be late every single day."
238,Brittany Yeah.
239,"Okay, I'm sorry."
240,"Look, can you just drop me off at the back of the mall?"
241,"Caroline Yeah, okay, fine."
242,Are we sufficiently far enough away from your friends?
243,I'm meeting them right here.
244,"What is it? Is it, is it the car you're embarrassed about?"
245,Is it me?
246,Are you embarrassed about me?
247,It's 'cause Ashley drives a Mercedes.
248,Brittany Emma!
249,She drives a Mercedes?
250,"Brittany Yes, mom, she drives a Mercedes. I told you that."
251,It's like the one Kylie has.
252,"Look, it's not a big deal."
253,A lot of kids in my school drive fancy cars.
254,"Mm, I get it, and you don't wanna be the one with a boring mom, who has the practical car, who's more logical and makes mortgage payments instead of car payments."
255,Thanks for the ride.
256,I'll see you later.
257,Caroline Okay.
258,"Wait, wait, wait, wait."
259,What?
260,What time will you be home?
261,I don't know.
262,I'll call you or dad.
263,Will you pick up if I call?
264,"Sure, yeah."
265,Don't do anything crazy even if those girls are doing something crazy.
266,"Yeah, okay. Good. Good."
267,Bye.
268,"Okay, bye."
269,I lov...
270,"car door shuts Boy, she sure got some attitude."
271,She's got somethin'.
272,indistinct chatter Hey.
273,Hey!
274,"Hi, how are you?"
275,"Oh, my God, you look so cute."
276,Really? You think?
277,"I mean, look at you. Your purse."
278,"chuckles Guys, this is Brittany."
279,Hey.
280,Hi.
281,And this is Lexi and Brooke.
282,And Alex and Ciara.
283,Hi.
284,Nice to meet you.
285,"It's nice to meet you, guys."
286,I just love your shoes.
287,"Oh, thank you. Wow."
288,"Oh, thanks."
289,What are you doing?
290,"Uh, you know, just, uh, just doing what moms do, that's all."
291,But we gotta get to my play date.
292,"Honey, you're 11."
293,I think it's okay if you're a few minutes late.
294,"Emma You're spying, aren't you?"
295,Caroline It's not spying if it's your own daughter.
296,It's spying.
297,Wasn't she wearing sneakers?
298,Where did she get those heels?
299,Emma She's snaky.
300,"Hey, uh, Brittany, is that your mom?"
301,I could've sworn I saw that creeper van at school the other day.
302,"No, that'sthat's definitely not my mom."
303,She's at work.
304,"Yeah, I took rideshare here."
305,Cool.
306,"Yeah, I use it all the time."
307,Awesome.
308,"She caught us, mommy."
309,Caroline Now she knows I'm always watching.
310,"Emma She's gonna be mad, though."
311,"Oh, I don't really care if she's mad."
312,Come on. In the back.
313,Seat belt on.
314,Emma Okay.
315,Tell me when. You ready?
316,I gotta get this.
317,Emma All set.
318,"Okay, time to go."
319,"indistinct chatter laughing Okay, so when are you gonna buy something?"
320,Everything looks so cute on you.
321,I don't know. I guess nothing is really just speaking to me.
322,Really? 'Cause everything is speaking to me.
323,Yeah.
324,So where do you live?
325,"Uh, like, up in the valley."
326,That area.
327,Hidden Hills? They have their own riding rings.
328,No.
329,Calabasas?
330,That place is so nice.
331,"I see it on TV, like, all the time."
332,I live in Lake Balboa.
333,"Hey, where is that?"
334,It sounds really pretty.
335,"Yeah, it is. It's, it's really an exclusive place."
336,Right in the middle of valley.
337,"Oh, cool."
338,"Well, hey, maybe we can have a party at your place some time."
339,"Yeah, that, that'd be great."
340,So where does your dad live?
341,"Uh, Santa Barbara."
342,I don't see him very often.
343,Why does he live so far?
344,"He actually wanted to live farther, but my mom wouldn't let him."
345,"He, like, hates her."
346,She took 70% of what he owns.
347,"So he lives far enough away where she doesn't come bugging him all the time, but also still kinda close so he can see me, you know, every so often."
348,"Wow. Uh, that's, that's bad."
349,What about your parents?
350,They've been happily married for 18 years.
351,"Wow, that's really weird, especially in LA."
352,I hope they're not staying together for you and your sister.
353,"No, I mean, I think they actually like each other."
354,Like a team.
355,"In fact, they love ganging up on me and making my life living hell."
356,"scoffs Brittany chuckles Yeah, well, at least they don't, uh, host your parties and try to take all your friends."
357,"Uh, it's true."
358,Everybody calls her The Party Mom.
359,That's cool.
360,"Yeah, they think it's cool."
361,But I don't know.
