,dialog
237," In your room, okay."
238,You're gonna watch Goldie and the Bear in your room.
239,"Lucas, I thought we agreed, no sugar?"
240,"Lazifa, I only gave her a little, it's not gonna kill her."
241,"Still, you're creating bad eating habits for her."
242,"So, how's school?"
243,It's all right.
244,You still talking to that girl?
245,What's her name?
246,"You mean, Mariah?"
247,Whatever.
248,"Nah, I haven't talked to her in a minute."
249,What's a minute?
250,"A little kiss, minute?"
251,"Happy birthday, ma."
252,"Ah, thank you, sweetie."
253,"Ah, you know, I don't like being reminded how old I am."
254,"Shoot, who does?"
255,Where's Zanura?
256,I thought she was coming with us.
257,She wanted to go to the circus with Lazifa.
258,"Lazifa texted me this morning, wishing me happy birthday."
259,I thought that was kind of sweet.
260,It was.
261,"You know, Lazifa should come by a little more often."
262,I can't remember when the last time I saw her.
263,"You know, it's one minute, we're up."
264,"One minute, we're down."
265,That doesn't have a damn thing to do with me.
266,"I really like her, a lot."
267,"Maybe, you should call her."
268,"I'm sure, she's around."
269,Why you always coming to the sales department?
270,You ain't gonna find nothing over here.
271,Just get what you want.
272,With what money?
273,"Hmm, take it."
274,I'm going to go check out these laptops.
275,"I'll be back, all right?"
276,"Don't leave me here too long, Lucas."
277,I won't.
278,How's the pizza?
279,It's all right.
280,Not really hungry anymore.
281,Did you get a chance to talk to Kenji?
282,"Yeah, I seen him."
283,Same old shit with that dude.
284,"He's your brother, Lucas."
285,"What's that supposed to mean, ma?"
286,Did you ever stop to think about how he feels?
287,"You know, what he's going through?"
288,"Ma, we've been here plenty of times."
289,I'm done helping that dude.
290,There's no such thing as helping anybody too much.
291,"You know, maybe that's the problem."
292,"Maybe we're helping 'em too much, you know?"
293,You ever think about that?
294,Are you insinuating that I'm an enabler?
295,"Ah, I didn't say all that."
296,"Yeah, you're insinuating that I'm an enabler."
297,"Thank you for the day, Lucas."
298,"No problem, ma."
299,I love you.
300,"Love you, too."
301,"Hmm, you want some broccoli?"
302, No.
303, You want the juice?
304, Yeah.
305, Okay.
306,"You should try to eat some of that broccoli, though."
307,There you go.
308,Here.
309,Here's your juice.
310,Is it good?
311,You should try some of the carrots.
312,What are you doing?
313,Writing.
314,Can I write?
315,You wanna write?
316,Yeah.
317,Okay.
318,"Here, you can write on this one."
319, This one?
320, Yeah.
321,That's a pretty picture.
322,"Hey, can you write your name?"
323,Yeah.
324,"Look at you, you're silly."
325,You forgot your shoes.
326,You're silly.
327,"Got it, look at that."
328,I see.
329,"Hello, you've received TC3's counseling and psychological services."
330,"My name is Ben, how can I help you?"
331,"Uh yeah, I'm a student at TC3."
332,I was wondering...
333,"Are you there, sir?"
334,"Uh, I'mma have to call you back."
335,Sir?
336,Hey.
337,What's up?
338,You grab everything?
339,"Yeah, how's Zanura?"
340,She's good.
341,She's napping right now.
342,Is she?
343,What you have for lunch?
344,She had broccoli and crackers.
345,"Okay, good."
346,She likes broccoli.
347,Is everything okay?
348,"Yeah, I'm good. Why?"
349,I just left your bags in the closet.
350,I thought you wanted to talk about?
351,I don't know.
352,"What do you mean, you don't know?"
353,I don't know.
354,"Yeah, I want you to take your things."
355,"As if I love you, like, what about Zanura, she needs me, too."
356,"Like, you need me."
357,"Like, if it's about Mariah, like, I'm not talking to her anymore, I promise."
358,I can't trust you.
359,"Look, I don't think you should sleep over anymore."
360,I need my own space.
361,"And if you need to see Zanura, you can come by tomorrow."
362,All right.
363,Okay.
364,Have you ever talked to anyone like me before?
365,"No, I can't say I have."
366,I'm kind of being forced to come here.
367,It's say here on your application that you're having problems studying.
368,"Yeah, it's kind kinda my thing."
369,"Hmm, so distractions at home or, elsewhere?"
370,"Yeah, home life."
371,"I mean, that's part of it."
372,It's my brother  Your brother's distracting you?
373,How old is your brother?
374,"He's 11 years older than me, still acting the same damn way we did as kids."
375,I know the type.
376,And what is it about your brother that's nagging you and preventing you from being productive?
377,Stealing from me.
378,"It's like, first it was my winter jacket."
379,"He took my daughter's piggy bank, sold that."
380,Now I'm without a computer.
381,I'm pretty sure it's him.
382,Is he stealing from the rest of your family?
383,"Just me, thinks I have a whole bunch of money or something."
384,Have you set boundaries with him?
385,Yeah.
