,dialog
384,An animal got to him?
385,I don't know. I couldn't say.
386,I just...
387,I didn't care to linger.
388,"You know, I just went down to the office to try and get a deputy but when I went inside there was nobody in there."
389,Nobody?
390,Not even in the jail cell?
391,"No, sir, completely empty."
392,"Go up the street, fetch Chicory and meet me in front of the stable."
393,"Yes, sir."
394,Get some distance.
395,Listen Up! This is Sheriff Franklin Hunt.
396,"If anybody is in there, identify yourself right now or I'll shoot you dead."
397,Poor kid.
398,How many horses does Wallington usually keep in here?
399,"Well, there was my colt and he kept five."
400,Let's get to the jail.
401,Oh!
402,Indians?
403,"Looks like it, but I..."
404,I don't reckon.
405,Fetch the professor and bring him to The Learned Goat.
406,Show him that.
407,I'll be there in about 20 minutes.
408,Are you going to talk to Mr. O'Dwyer?
409,Yeah.
410,"Sheriff, is my wife still at the jail?"
411,"Let's talk inside, Mr. O'Dwyer."
412,Did something happen?
413,Let's talk where you can sit.
414,Tell me here and tell me plain.
415,Mrs. O'Dwyer was abducted.
416,I think you should go back inside and sit down.
417,We can talk Who took her?
418,Looks like Indians.
419,"Got Nick, too."
420,We're meeting at The Learned Goat to talk about what can be done.
421,Clarence?
422,"Mr. O'Dwyer, please sit."
423,"Gizzard, can you brew some coffee?"
424,Is something amiss?
425,Yeah.
426,Put some whisky in his.
427,"Sheriff Hunt, what do you intend to do about my horses?"
428,They are not my priority right now.
429,Those are my finest Quiet!
430,Ask about horses again I'll slap you red!
431,"You come along with me, Mr. Wallington and I'm going to retrieve your special bottle from the bar."
432,I retrieved our expert.
433,You know who did this?
434,Only one group that hunts with these.
435,Who?
436,They don't have a name.
437,What kind of tribe doesn't have a name?
438,One that doesn't have a language.
439,Cave dwellers.
440,You know where they are?
441,I have a general idea.
442,You'll take us to them?
443,I won't.
444,'Cause you're an Indian?
445,Because I don't want to get killed.
446,You're afraid of your own kind?
447,They're not my kind.
448,They are a spoiled bloodline of inbred animals who rape and eat their own mothers.
449,"Well, what are they?"
450,Troglodytes.
451,What do they look like?
452,Man like you would not distinguish them from Indians.
453,Even though they are something else entirely.
454,Why would they tear that stable boy up leave him but take the others away?
455,They don't eat Negroes.
456,Do they think they're poisonous?
457,Chicory.
458,You'll show us where they are at?
459,You'll be killed if you enter their territory That wasn't the question!
460,Show us where they are at.
461,We won't be dissuaded.
462,Bring me a map of the western range.
463,We got an old survey map.
464,"You know where it is, Gizzard?"
465,"Why was my husband, the mayor, not informed of this situation immediately?"
466,"Well, the sheriff, he told me to go get him but I'm old and I forgot."
467,Do you expect me to believe that?
468,I'm hoping.
469,Was it Indians?
