,dialog
430,"Charlie, what did you do to this weed?"
431,"Oh, fuck this!"
432,Shit!
433,Jesus!
434, You're bleeding.
435, So are you.
436,Most of it's not mine anyway. Ah!
437,We've gotta get out of here!
438,He saw my face.
439, Who? Are you tripping?
440," Not anymore, I'm not."
441, This is fucked up!
442, Ahh!
443, It's him.
444, Relax. It's probably just Jackson.
445,"Or not. Here, pull from that end."
446,"Pull from that. Slow, slow, slow!"
447,It's not coming!
448,It's too twisted!
449, Go get some help!
450, I can't leave you!
451, Go!
452, OK.
453,Ah!
454,"Sorry if it stings, sweetie."
455,"No, no, it's OK."
456,I'm blaming Vic for that too.
457,You have to be sure about these woods.
458,"So I heard a buck, your first time shooting."
459,It wasn't a buck.
460, I killed a doe.
461, Even better.
462, Is that strong stuff?
463, Yeah.
464, It sure smells like it.
465, Yeah.
466, It takes some getting used to.
467," No, no, it's... it's fine, actually."
468,I kinda like it.
469,I do make it myself.
470,You sit right there.
471,We'll be right back.
472,I'm gonna wash this off of my hands.
473,Now to get you out of those bloody things.
474,"All right, it's OK. I can do it."
475,"Now, don't you be that way. I patched up all my brothers one time or another."
476,OK. Fine.
477,All you boys react that way.
478,I'd say you're strong enough.
479,You just...
480,You just have some aches that need rubbing out.
481,"Toni will be here any second, so..."
482,There's no sense waiting.
483,You're very important to us.
484,You don't even know me.
485,But I know this.
486,And it beats inside every one of us.
487,"And with your mind, your schooling, your strength, and our blood, you can have anything you want."
488, I still find it hard to believe that.
489, Don't you?
490,"What's, uh..."
491,Where have you been?
492,Jackson brought Danny to me to tend to.
493,"I got pretty messed up, hon."
494,"Yeah, Vic didn't look so good either."
495,I should go tend to him.
496,Think she's gonna help Vic take off his clothes too?
497,"Oh, come on, stop."
498,She was just trying to help.
499,"Help herself, obviously."
500,You look gross.
501,Does it hurt? Oh!
502, What is all over your legs?
503," Oh, it's ointment."
504,It's a family formula.
505,"God, you're gonna get infected."
506,You should lay down.
507, Now you're talking.
508, Ew! Don't touch me!
509," Hey, come on. Come on."
510, Don't! Don't touch me.
511, You're disgusting. No.
512, Please. Come here.
513,It's not... where's the peroxide?
514,I had a bad feeling about this.
515,You going Did you actually kill something?
516,Because it looks like you rolled around in blood.
517,"Yeah, with a bow and arrow."
518, You actually...
519, Yeah.
520,"It's pretty cool, huh?"
521, No!
522," Yeah, it is."
523,"No, it's not. I'm not impressed."
524, Come here.
525," What are you, a hunter now?"
526,"Oh, yeah, big time. Big man."
527,Big man hunter.
528,We should pick up hunting.
529," Why so glum, sugarplum?"
530, Get that thing out of my face.
531,Can I interest you in an herbal essence?
532,Keep that shit away from me too.
533,"You see one mountain monster man, and you go cold turkey."
534, I saw...
535, What?
536,Nothing. Give that to me.
537, You. Dude!
538," Oh, shoot!"
539,You know what I saw today?
540,Civil War era.
541,Flatware. Silver.
542,What are you doing?
543,"Oh, you know."
544,Just feeling some love tonight.
545,"Now. Go, go, chug!"
546,"There we go, there we go."
547,There it is! Yeah!
548,Give that.
549," Hey, man."
550, Ah!
551, Nice.
552, You see any mountain men now? Ahh!
553,No.
554,Better.
555, Wait.
556, What is it?
557, Now I feel better.
558, Damn it!
559,"Come on, Jill!"
560,Give us the old Girls Gone Wild.
561,Fuck you! I'd like to see you guys do Boys Gone Wild.
562,What do you mean?
563, Now it's a party!
564, Get that away!
565,Sick. You're sick.
566," Come on, guys."
567, Sorry.
568, Yeah!
569, Nice!
570,"Just a minute, guys."
571,Whoa!
572,"You OK, man?"
573,Wait a second. You're doing what?
574,Restoring Hobb Springs.
575,Top to bottom.
576,Figure we could have a grand reopening by next summer.
577,What did you do to him last night?
578, This isn't me.
579, It was my decision.
580,There's something about this place.
581,Haven't you guys felt different since you got here?
582, Yeah. I've been freaking out.
583, Passing out over here.
584, Toni?
585," No, we're really happy for you, hon."
586, But this place...
587, Was great. And it can be again.
588,Do you even know anything about...
589,"about running a hotel, or a spa?"
590, I'm not just doing it for the money.
591," No, we get that. We really do."
592,Rod? You said that we'd all make a great web series.
593,What better way to film a group of friends restoring a great landmark.
594,Yeah. I could definitely cut a good sizzle reel together.
595, Make it a rustic Real World.
596, And Vic?
597,You said you were game for writing a book about the history of this place.
598," Sure, but..."
599," See, Bry?"
600,We build awareness.
601,The rest of it is just simple business sense and that's why they paid us the big bucks.
602,"What do you say, man?"
603,"Well, I guess it wouldn't hurt to draw up a business plan."
604,I knew you'd come around.
605,I know what you're gonna say.
606,Then why are you gonna make me say it?
607,Did you look at the guy?
608,It's like night and day.
609,We were supposed to be going back to the city.
610,"It's not so easy for me to just pack it all in, you know."
611,We came hereto help him.
612,I don't even know why we're still friends with the guy!
613,"Oh, my God!"
614,You just don't know when to shut up!
615,What?
616,What exactly were you doing with that?
617,Jillian?
618,This is Staffordshire.
619,Do you have any idea how much these are worth?
620,How much?
621,Cabinet's full of them. I...
622,I didn't think anyone would notice.
623,Show me.
624,Where else have you checked for these?
625,Just here. I didn't wanna look alone.
626,"All right. I'll bring them to you, and you catalogue them. OK?"
627,Yes!
628,"Hey Oh, yeah."
629,These... are perfect.
630,So secret passages really do exist.
631,"Yeah, but where do they lead?"
632,Check out those cupboards.
633,Are we going down there?
634,They keep priceless antiques out in the open.
635,Can you imagine what they decided to hide?
636, Hey. Are they...?
637, Yep.
638,They're screwing.
639,What the hell is that?
640,I think I know.
641,Get the idea?
642,Wait.
643,You're saying that they would just have sex here  while people stood by and watched?
644, Mmhm.
645,Geez. This is one kinky spa.
646,"Whoa, whoa!"
647, What are you doing?
648," Well, I'm agreeing with you."
649,"Kinky, right?"
650,Wait. Are we really gonna do this?
651,Yeah.
652,No!
653,Stop!
654,You were supposed to wait!
655,Now you disrespect this room?
656,"Well, go on now!"
657,You might as well take what you came for.
658,He stays with me.
659,Get!
660,What those boys did to you...
661,You like that?
662,Your head's hurt real bad.
663,But I've seen people live with a lot worse.
664,Just let Sally take care of you.
665,You're so handsome.
666,I think you like me rubbing up against you.
667,No...
668,No...
669,I can make you feel better than that stuckup bitch you brought.
670,Sally!
671,You're supposed to be saving yourself for when the time's right.
672,When's that gonna be?
673,I know it's hard to wait.
674,"But I'm so close, that I can touch him."
675,How did this one get in here to begin with?
676,I tried to stop 'em.
677,The fact they stopped at all is a small miracle.
678, They're just not listening.
679, Tonight then.
680,We have them all meet Danny tonight.
681,You ready?
682,Finish him off.
683,Take him to the kitchen.
684,We'll carve him up later.
685,"Don't you fret, lover."
686,"You'll be in me, one way or another."
687,Water damage.
688,Fried outlets.
689,Mold.
690,I'm gonna need some more paper.
691,This would go a hell of a lot faster if we knew what Danny had in mind.
692,Where is Danny?
693,We need keys to some of these places.
694,Check the front desk.
695,Only if Wednesday Adams is on a break.
696, Vic.
697, Fine.
698,"I'll go, but you go get your boyfriend."
699,This was all his idea.
700,Danny?
701,Danny?
702,"Toni! Hey, We could all use a little guidance out there, please."
703,OK.
704, Did you do all this?
705, No.
706, This is Jillian's.
707, Yeah.
708,Was she trying to take these?
709,I don't know.
710,She and Bry were always going on about selling things off.
711,Without asking you?
712,"When it comes to money, Bryan's done worse."
713, Have you seen them anywhere?
714, No.
715,Looks like they took off with a few parting gifts.
716,"That's not like them, though."
717,"Well, I guess you never really know anybody, huh?"
718,We've known them for three years.
719,"Yeah, all they've ever been about is the quick and easy."
720,"Bryan with his subprimes, and Jillian playing the Manhattan socialite bitch."
721, Danny!
722, She's from Wisconsin.
723,"I mean, I gave 'em a chance to get in on the ground floor."
724,God forbid they ever achieve anything in life by actually working for it.
725, That's what I'm trying to do here.
726," Wow, Danny."
727, They are your friends.
728, You know why Bryan's so eager to get me back in the firm?
729,So he didn't have to do any work.
730,"I always did the heavy lifting, and look what that cost me."
731,They're my old life.
732,This... this is my new one.
733,"My God! I am really trying hard to be supportive right now, but the only person I don't feel like I know is you!"
734, What are you talking about?
735, It is this place!
736, You wanted to bring me here.
737, Because I thought it was gonna help.
738,And it has!
739,Even Sally noticed the difference  from when I got here.
740," Oh, my God. Sally?"
741," Oh, don't start that again."
742," You wanna bring up... No, no! No!"
743,Her and her brother/husband/cousin/whatever.
744, Enough of that shit!
745, They are the only ones that we really know nothing about!
746,How do you not get that?
747,You wanna know something?
748,Go ask them yourself.
749,"Yeah, have you?"
750,Have you checked into anything that they've told you?
751, They have been nothing but kind to me.
752, And we haven't?
753, You don't understand.
754," Oh, my..."
755, These people are my...
756, What?! What are they?!
757,Do you even know?
758,"You don't even know, Danny!"
759,Fuck you!
760,Did you get all that?
761,"Look, it's OK. It's OK."
762, Jackson? Sally?
763," In here, Danny."
764, I need to talk to you.
765, And we with you.
766,"There's so many things we need to explain, we're just not sure how."
767,I'm sure this is already so overwhelming for you.
768, You could say that again.
769, And we're thrilled that you're  interested in the hotel.
770, But it's already just such a small aspect of who we really are.
771,Who are you?
772,I think it's better if we show you.
773,But you gotta come alone.
774,There's members of the family that have been aching to meet you.
775, Let's go.
776, Come on.
777,Wouldn't it be easier to use a flashlight?
778,It's the way we do things.
779,You'll see.
780, Who are all these people?
781," They're all kin, One way or another."
782,"Come to welcome you home, Danny."
783,How long have you been doing this?
784,We've known each other since our clans first set foot in these hills.
785,There were three families back in those days.
786,"The Craytons, the Boggles and the Hillickers."
787, Which am I?
788," You're Hillicker, Danny."
789, And all of you?
790, We're blood.
791,Yeah.
792,Our families tamed this land.
793,"Reaped its rewards, the coal, the timber."
794,"Others tried to chisel in on what we'd earned, but we had birthright."
795,That's for the lady. That's for you.
796, What's that?
797, It's the family vintage.
798,"See, like this brew, Hobb Springs is a testament to family."
799,It's a place for our folk to gather from far and wide.
800,With them came others.
801,Like your friends came with you.
802,And they bring temptation to stray.
803,"Weakened our family, muddied our blood."
804,"See, how do you preserve family strength?"
805,How do you keep it pure?
806,How?
807,We stick to our own.
808,"There's nothing to fear, sweetie."
809,There's nothing to fear.
810, What happened to them?
811, It's the price of purity.
812,Purity...
813,Stick to our own...
814,"That's right, Danny. Family."
815,"Uncle, cousin."
816,Brother.
817,"See, what was tradition became ritual."
818,"And that ritual preserved our blood lines, it cleansed it even."
819,"Our devotion was strong and rewarded, but when it was weak..."
820,...we were punished.
821,So it's been for generations.
822," Lately, everything has gone wrong."
823, No child comes to terms.
824,"The ones that do, they don't survive."
825," And that's why we need you, Danny."
826, Why?
827,"See, only true blood will keep this family alive."
828,What do you mean?
829,"Danny, you and me."
830,Our blood is still true.
831,It belongs together.
832,Get the... Fuck!
833,Ah!
834,Get the fuck off!
835,Danny!
836, Danny!
837, I know him.
838,No. You only think you do.
839,Danny!
840,Ah! What the fuck?!
841,"I'm sorry, I..."
842,I don't know who you are.
843,Flesh is life.
844,Long life.
845,Danny!
846,Guys.
847,Oh!
848,"Jesus, Toni."
849,Maybe it's Danny or Vic.
850,Come on.
851,"Here. Toni, stay back."
852,Ready? On three.
853,"One, two, three!"
854," Oh, shit!"
855, Fuck!
856,"I'll say, we almost killed you, man!"
857,Danny! What the hell happened to you?
858,""" Huh?"
859, What happened?
860, I was drinking.
861, A lot.
862, Drinking?
863,There was dancing.
864, Had a barbeque.
865," Oh, yeah, sounds nice. Yeah."
866,Us? We were scared out of a sound sleep by some maniac banging on the fucking door!
867,"Whoa, whoa, whoa! Calm down."
868,"I don't need this right now, Rod. OK?"
869,Danny... are these scratches?
870,"I don't know. You should know, huh?"
871,"Da, da..."
872, Stop. Stop.
873," Hey, come on, dude."
874, Danny.
875," Come on, get off. Come on."
876," All right, all right."
877," Listen, we need to leave right now."
878,Fuck that. I'm home.
879,This is not your home.
880,You know what? You guys can leave.
881,"Bryan and Jillian, they did."
882, Vic did.
883, What?
884, Vic left?
885," Danny, what happened to Vic?"
886,How the fuck should I know?
887, V Stop!
888, Come on!
889, Don't!
890,"You know what, guys? I'm..."
891,"Why don't you just let me get some sleep, please."
892,"Guys, I've never seen him this fucked up."
893, No.
894, Should you guys carry him upstairs  or something?
895," Yeah, but what about Vic?"
896,I don't know.
897,Do you guys smell that?
898, Hold on.
899, Charlie!
900,"Oh, fuck."
901,"Go, go!"
902,We have to get Danny to go.
903,Whether he wants to or not.
904,"Get up, Charlie! Go!"
905,"Toni, go!"
906,Get Toni out of here right now!
907,Go now!
908,Ahh!
909,Ahh!
910,Oh!
911,"Where is he, Rod?"
912,We have to find him!
913,No! We go and come back for help!
914, We can't leave him here!
915, He wants to stay!
916,Don't you get that?!
917,I think he knows what's been going on!
918,No! No!
919,You saw when you asked about Vic.
920,"No. Danny would never do that, Rod!"
921,Danny would never do that!
922, Listen to your brother for a change!
923, No!
924,Toni! Toni!
925,Shit!
926,Toni?
927, Please don't shoot me.
928, Where's Danny?
929,Where is Danny?!
930, Where he belongs.
931, What did you do to him?
932, Did you do something to him?
933, But he liked it.
934,He doesn't know what you are.
935,I do.
936,I do!
937,So you think you know all of our secrets now?
938,You're murderers!
939,You eat people!
940,Don't you judge me.
941,I'm gonna tell Danny everything about you.
942,He knows.
943,That's why he's staying.
944,To fill me with a baby.
945,And I can already feel that baby coming deep inside.
946,On!
947,"You're gonna get yours now, girl!"
948,You wanna see what firewater does to that pretty face?!
949,Ah!
950,Ah!
951,No!
952,What the hell are you doing?!
953,"on, my God, Sally."
954,"It's OK. Sh, sh..."
955, You're trying to kill my family now?
956, Family?
957,"We're your family, Danny."
958,The ones they killed.
959,I told you to leave!
960,Not without you.
961,You don't know me anymore.
962,I've changed.
963,And you don't belong here.
964,So just go before you get hurt!
965,Hum?
966,Like Vic?!
967,"Like Bryan and Jillian, Danny?!"
968,Hurt?! They're not hurt!
969,They're dead!
970,Just fucking leave!
971,You fucking hurt my sister. Huh?!
972,Enough! Enough.
973, I said stop!
974," Oh, no."
975,"I'm afraid I can't do that, Danny."
976,She knows an awful lot.
977,No one will believe her.
978,She knows that.
979, Oh! That is not enough!
980, You have me.
981,I'm a Hillicker now.
982,You don't need her too.
983,I'm really sorry.
984,"You see, we have our ways."
985,"Don't worry, baby, I'm gonna make this real quick."
986,I'll do it.
987, What?
988, I said I'll do it.
989,"I brought her here, and she's my responsibility."
990, You do it.
991, No!
992,Make it fucking quick!
993,No! No!
994,"On, my God."
995,No! No! No! No!
996,"You're taking too long, Danny."
997, Run.
998, Fucking finish her!
999,And don't look back.
1000,You fucking...
1001,"Danny, no."
1002,I told you to leave.
1003, I tried.
1004, You didn't listen.
1005,I couldn't.
1006, Now you've gone and killed one of us.
1007, He was trying to kill me.
1008, This isn't happening.
1009, I can't help you anymore.
1010,"Just stop, Danny!"
1011,This isn't you!
1012,No.
1013,It's family.
1014,"You have a fantastic day, thank you."
1015,"Hey, guys, how are you?"
1016,Find the place OK?
1017,Welcome to Hillicker Springs.
1018,Just you wait until you've experienced our hot springs.
1019,"Boy, are they to die for."
1020,"Now, go find your rooms, OK?"
1021,Enjoy your stay.
1022,I know I will.
1023,How are you ladies? Hi.
1024,"Hey, how are you?"
1025,You enjoying our allprotein buffet?
1026, I've already lost 6 pounds.
1027, Wow!
1028,"Don't go disappearing on us now, OK?"
1029,"Come on, boys, we've got more important work to do, huh?"
1030,Come on. Let's go. Let's go.
1031,Come on.
1032,Don't worry.
1033,We'll keep trying and trying.
1034,It's not that.
1035,"What then, sweetie?"
1036,I'm just happy.
