,dialog
189,"Oh, mine's dead."
190,"Oh, what about your dad?"
191,He's in the war.
192,So's mine.
193,We might get invaded soon.
194,Who says?
195,My grandma.
196,She said they might come here.
197,Why?
198,'Cause no one would suspect.
199,Probably here already.
200,"Look, spies."
201,They don't look like spies.
202,"That's the whole point, stupid."
203,I'll show you for a peppermint.
204,I've only got one.
205,Half?
206,Does anyone else live here?
207,No.
208,Do you have any pets?
209,"You think I should have a cat, don't you?"
210,Read them if you like.
211,"No, thank you."
212,Why not?
213,They don't look very interesting.
214,I wrote them.
215,Are they stories?
216,No.
217,"Analysis of folklore, science behind the myths, visions, witches, that sort of thing, women living alone with cats."
218,That's Italy.
219,"What do you want, a prize?"
220,What do you call an Italian with a cold?
221,It's a joke.
222,My mum taught me.
223,A joke.
224,"You say, ""I don't know."
225,"""What do you call an Italian with a cold?"" No, I say, speak when you're spoken to."
226,So...
227,So what?
228,What do you call an Italian with a cold?
229,I don't know.
230,Julius Sneasar.
231,That's ridiculous.
232,It's funny.
233,"No, it's not."
234,"Actually, it's ignorant."
235,"Italy wasn't unified till 1861, so you should say, what do you call a Roman with a cold?"
236,Tell your mother that.
237,"How are you getting on, son?"
238,"Not missing the bright lights, I hope?"
239,I know.
240,"You have rather picked the bad apple, got the thin end of the wedge, so to speak, the beast on the beach."
241,"No, forget I said that."
242,I'm joking.
243,You'll be fine.
244,It's hard leaving people behind.
245,You just have to keep your pecker up.
246,Could be worse.
247,How?
248,"There's adders in the woods, poisonous ones."
249,Want to come?
250,"No, thanks."
251,You're scared.
252,I'm not.
253,"I'm going to catch one, trap it, and make it into tea in case I'm abducted by a German."
254,What if he doesn't like tea?
255,Everyone likes tea.
256,Where are you going?
257,Back to where I'm staying.
258,No one lives up there except the witch.
259,What witch?
260,Race you.
261,That's her.
262,Do you live with her?
263,Yes.
264,She's mad.
265,Says who?
266,Says my grandma and everyone.
267,She sends signals to the Nazis.
268,"No, she doesn't."
269,She writes books.
270,Spells.
271,"No, folklore and stuff."
272,She'll make you her slave.
273,They all have them.
274,They make you work till you're all bones.
275,"Then when you're worn out, they burn you or do sex things to you."
276,She won't.
277,They'll never find your body.
278,Is that King Arthur?
279,No.
280,It's Morgan le Fay.
281,She was a sorceress.
282,What's Fata Morgana?
283,I thought you were digging potatoes.
284,They won't dig themselves.
285,It's a myth about how she lured sailors to their deaths.
286,How?
287,With visions of floating islands.
288,"They say she'd conjure them up to make sailors steer off course, crash their boats, and drown."
289,Why?
290,"Because she's a woman in folklore, ergo a temptress or a virgin."
291,"She's bound to get blamed for something, but it isn't just Fata Morgana."
292,There's all sorts of myths about islands floating in the sky.
293,Why?
294,People like to have something to believe in.
295,"It's what everyone wants, magic, or God, or something."
296,"Hokum, all of it, but people must have seen something."
297,Stories have to come from somewhere.
298,nasty witch.
299,Hey.
300,"Hey, I told you."
301,Clear off.
302,Get out.
303,Frank.
304,You're a Nazi.
305,"Ow, ow, ow, ow, ow, ow."
306,Hold still.
307,I've got things to do.
308,Frank.
309,Are you a Nazi?
310,"Yes, I'm a Nazi."
311,I'm going to murder you in your bed.
312,'Course I'm not a Nazi.
313,Now come here.
314,Will it sting?
315,"Hey, you'll have to toughen up."
316,You want them to think you're a coward?
317,Why did they do it?
318,They've nothing better to do.
319,"Probably think it's funny, a woman living here on her own."
320,Why do you?
321,I suppose it's just the way it worked out.
322,Empty that before you spill it.
323,Vera Wellbond.
324,How do you do?
325,"Alice, as in Wonderland?"
326,"No, after Alice Evans, microbiologist, my father's idea."
327,"Oh, is he a scientist?"
328,He was.
329,I'm sorry.
330,It's all right.
331,"It's not though, is it, presumably?"
332,"No, not really."
333,Not really at all.
334,"Well, here we are, so I say, make the most of it."
335,What do you do?
336,I'm a history student.
337,You?
338,"Modern languages officially, but truth is, I'm writing a novel."
339,Don't tell.
340,I love this.
341,Let's talk afterwards.
342,I know just the place we can go.
343,You'll fall over.
344,Oi.
345,I can't make the wings stay on.
346,You think it's fun to play games about war.
347,I'm not.
348,They're too heavy.
349,"If you insist on doing it, you might at least do it properly."
350,You need balsa wood or cedar.
351,Go and look in the drift.
352,Is this for your book?
353,Mhm.
354,"You, yao..."
355,Yao Bay.
356,What are they?
357,Sightings.
358,he sees an island rise out of the sea.
359,The papers say it's a submarine.
360,It's got trees on it.
361,"Yes, look at the coastlines."
362,Yao Bay.
363,Yao.
364,They're the same shape.
365,Now look at this.
366,We're here near Ramsgate.
367,Notice anything?
368,It's the same too.
369,"Look, read this."
370,"""The cliffs between Dover and Ramsgate inca""..."
371,Intercept.
372,"""Intercept the view of Dover Castle""..."
373,"""Yet the people of Ramsgate ""saw Dover Castle floating above the sea."" Proof."
374,Floating Islands here.
375,Where are you going?
376,To see it for myself.
377,Where?
378,Ramsgate.
379,Can I come?
380,No.
381,Please.
382,Hey.
383,That's where they saw it.
384,There.
385,What happens now?
386,We wait.
387,For what?
388,Magic?
389,"Science, proof."
390,Have you ever been in a plane?
391,No chance.
392,Are you scared?
393,Do you always ask mindless questions?
394,Have you?
395,"Yup, with my pa."
396,What's it like?
397,"Really loud, and sometimes I couldn't breathe."
398,Weren't you scared?
399,Only when they shot at us.
400,Why are you lying?
401,I'm not.
402,Look there.
403,"Where, what..."
404,"There, right there, below the big cloud."
405,You're not looking where I'm looking.
406,Where?
407,It's there.
408,"Look, it's a tower."
409,Where?
410,It's there.
411,It's a tower.
412,I can't see...
413,Our floating island with a green flag on it on a turret.
