,dialog
219,We can't fill that position out of the east group.
220,Permanent or temp?
221,"Everything's temporary, Dorothy."
222,You have someone?
223,"Yes, ma'am."
224,Katherine's the gal for that.
225,She can handle any numbers you put in front of her.
226,I'll check her credentials.
227,Didn't think I'd come all the way down here.
228,Here. Finish passing those out.
229,"Yes, ma'am."
230,Mrs. Mitchell.
231,If I could...
232,"My application for supervisor, ma'am."
233,Was just wondering if they're still considering me for that position.
234,Yes.
235,"Well, the official word is no."
236,They're not assigning a permanent supervisor for the colored group.
237,May I ask why?
238,I don't know why.
239,I didn't ask why.
240,"We need a supervisor, ma'am."
241,We haven't had one since Miss Jansen got sick.
242,It's been almost a year.
243,Things are working just fine as is.
244,I'm doing the work of a supervisor.
245,"Well, that's NASA for you."
246,"Fast with rocket ships, slow with advancement."
247,Get those trajectory I'll check worked out.
248,We need them for the Redstone test.
249,Mach one tunnel test.
250,Tminus one minute.
251,No shoe is worth your life.
252,One moment.
253,"Tminus 10, 9..."
254,8...
255,7...
256,"6, 5, 4..."
257,Shut it down.
258,If we alter the exterior from smooth to corrugated...
259,the capsule might have more stability.
260,"But the friction, it is under during reentry..."
261,Most shield erosion occurs on the posterior side abutting the retroboosters.
262,Conclusion?
263,The area closest to the boosters is closest to the heat.
264,Coupled with rising temperature on reentry...
265,the contact softens.
266,We could consider another fastener other than the bolts.
267,Yes.
268,Yes.
269,There is another opening in the Engineer Training Program.
270,Flat head rivets would reduce wind drag.
271,"Mary, a person with engineer's mind should be an engineer."
272,You can't be a computer the rest of your life.
273,Mr. Zielinski...
274,I'm a Negro woman.
275,I'm not gonna entertain the impossible.
276,And I'm a Polish Jew whose parents died in a Nazi prison camp.
277,Now I'm standing beneath a spaceship that's going to carry an astronaut to the stars.
278,I think we can say we are living the impossible.
279,Let me ask you...
280,"if you were a white male, would you wish to be an engineer?"
281,I wouldn't have to.
282,I'd already be one.
283,Skirts must be worn past the knee.
284,Sweaters are preferred to blouses.
285,No jewelry.
286,A simple pearl necklace is the exception.
287,"Your supervisor is Mr. Al Harrison, Director of the Space Task Group."
288,"You'll write research, proof calculations, so forth."
289,Do not talk to Mr. Harrison unless he talks to you.
290,Not many computers last more than a few days.
291,He's been through a dozen in as many months.
292,"Come on, keep up."
293,Things move fast around here.
294,Your clearance.
295,"They've never had a colored in here before, Katherine."
296,Don't embarrass me.
297,This wasn't emptied last night.
298,"I'm sorry, I'm not the..."
299,custodian.
300,"Excuse me, ma'am."
301,Mr. Harrison's computer reporting.
302,Take the desk in the back.
303,I'll get you work in a bit.
