,Epoch,Step,Loss,learning_rate,num_epochs,batch_size,num_classes,test_size,train_size,seed,train_class_proportion_not hate speech,train_class_proportion_hate speech,test_class_proportion_not hate speech,test_class_proportion_hate speech
286,4,59,0.0004622472042683512,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
287,4,60,0.0009656362817622721,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
288,4,61,0.001690862700343132,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
289,4,62,0.0016239573014900088,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
290,4,63,0.0003746316651813686,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
291,4,64,0.0008826262201182544,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
292,4,65,0.0006230056751519442,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
293,4,66,0.0010474679293110967,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
294,4,67,0.0011322703212499619,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
295,4,68,0.0013011404080316424,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
296,4,69,0.0018397262319922447,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
297,4,70,0.004964171908795834,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
298,4,71,0.001901919604279101,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
299,4,72,0.001378520275466144,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
300,4,73,0.0072115459479391575,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
301,4,74,0.0028061659540981054,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
302,4,75,0.003845730796456337,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
303,4,76,0.0015223242808133364,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
304,5,1,0.0009683932294137776,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
305,5,2,0.0005796714103780687,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
306,5,3,0.0008243317133747041,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
307,5,4,0.00042936543468385935,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
308,5,5,0.0007411709520965815,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
309,5,6,0.00031140376813709736,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
310,5,7,0.001171519630588591,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
311,5,8,0.0005275106523185968,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
312,5,9,0.0020965479779988527,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
313,5,10,0.0010908868862316012,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
314,5,11,0.0005907968734391034,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
315,5,12,0.0013883529463782907,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
316,5,13,0.00057666638167575,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
317,5,14,0.0006666551344096661,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
318,5,15,0.0005665060598403215,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
319,5,16,0.0010084598325192928,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
320,5,17,0.0004823189228773117,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
321,5,18,0.0007266655447892845,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
322,5,19,0.00011548864131327718,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
323,5,20,0.002102407393977046,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
324,5,21,0.00039381333044730127,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
325,5,22,0.0006662895902991295,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
326,5,23,0.0012785602593794465,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
327,5,24,0.0005794453900307417,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
328,5,25,0.0010497609619051218,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
329,5,26,0.0011501499684527516,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
330,5,27,0.0004192668420728296,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
331,5,28,0.0004679409903474152,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
332,5,29,0.0006167838000692427,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
333,5,30,0.0019925800152122974,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
334,5,31,0.0005290510598570108,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
335,5,32,0.0008882872061803937,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
336,5,33,0.0006851125508546829,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
337,5,34,0.001302021904848516,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
338,5,35,0.0006816815584897995,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
339,5,36,0.000714177149347961,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
340,5,37,0.0005604972247965634,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
341,5,38,0.000655372510664165,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
342,5,39,0.0011814443860203028,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
343,5,40,0.0006055183475837111,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
344,5,41,0.0013980013318359852,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
345,5,42,0.0010628472082316875,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
346,5,43,0.000708159466739744,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
347,5,44,0.0014320616610348225,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
348,5,45,0.0007565419655293226,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
349,5,46,0.00037435349076986313,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
350,5,47,0.0012832233915105462,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
351,5,48,0.001649427809752524,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
352,5,49,0.00036805207491852343,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
353,5,50,0.001901114359498024,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
354,5,51,0.0006663121748715639,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
355,5,52,0.00044234850793145597,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
356,5,53,0.0010950681753456593,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
357,5,54,0.0008405505795963109,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
358,5,55,0.0007572436588816345,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
359,5,56,0.0005210431991145015,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
360,5,57,0.0002883460547309369,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
361,5,58,0.0003321095719002187,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
362,5,59,0.00023160465934779495,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
363,5,60,0.0005077592213638127,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
364,5,61,0.0008378467173315585,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
365,5,62,0.0008172076195478439,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
366,5,63,0.0001668561453698203,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
367,5,64,0.00045610370580106974,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
368,5,65,0.0003133438585791737,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
369,5,66,0.0005113453371450305,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
370,5,67,0.0006229924038052559,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
371,5,68,0.0006758915260434151,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
372,5,69,0.0010936158942058682,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
373,5,70,0.0023785866796970367,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
374,5,71,0.0009331335313618183,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
375,5,72,0.0007125765550881624,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
376,5,73,0.002826838055625558,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
377,5,74,0.001699353102594614,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
378,5,75,0.0020114246290177107,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
379,5,76,0.0008163577876985073,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
380,6,1,0.000519660534337163,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
381,6,2,0.0002969659399241209,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
382,6,3,0.0003735889040399343,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
383,6,4,0.00021571049001067877,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
384,6,5,0.00039217673474922776,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
385,6,6,0.00015310510934796184,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
386,6,7,0.000635874574072659,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
387,6,8,0.00029664806788787246,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
388,6,9,0.0011216297280043364,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
389,6,10,0.0005882123950868845,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
390,6,11,0.0002948804758489132,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
391,6,12,0.0007841476472094655,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
392,6,13,0.0002921076666098088,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
393,6,14,0.0003754180215764791,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
394,6,15,0.00029373960569500923,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
395,6,16,0.0005102260620333254,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
396,6,17,0.0002556679828558117,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
397,6,18,0.0003688099095597863,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
398,6,19,5.489813338499516e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
399,6,20,0.0010213209316134453,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
400,6,21,0.00022101720969658345,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
401,6,22,0.0003385466698091477,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
402,6,23,0.0007435139268636703,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
403,6,24,0.000308127113385126,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
404,6,25,0.0005438457592390478,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
405,6,26,0.000635490519925952,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
406,6,27,0.00021578927407972515,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
407,6,28,0.0002463764394633472,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
408,6,29,0.000362606777343899,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
409,6,30,0.0013210405595600605,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
410,6,31,0.00026384921511635184,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
411,6,32,0.0005514525691978633,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
412,6,33,0.0003569211403373629,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
413,6,34,0.0007521968218497932,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
414,6,35,0.0003486681671347469,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
415,6,36,0.00040345435263589025,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
416,6,37,0.0002901086409110576,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
417,6,38,0.0003515921416692436,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
418,6,39,0.0006729852757416666,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
419,6,40,0.0003247815475333482,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
420,6,41,0.0007975047919899225,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
421,6,42,0.0006477312417700887,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
422,6,43,0.0004077864869032055,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
423,6,44,0.0008407501154579222,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
424,6,45,0.0004270669596735388,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
425,6,46,0.00019777670968323946,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
426,6,47,0.0007015556329861283,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
427,6,48,0.0009334527421742678,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
428,6,49,0.00016823150508571416,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
429,6,50,0.0009606228559277952,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
430,6,51,0.0003535440773703158,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
431,6,52,0.00023573919315822423,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
432,6,53,0.0006053026882000268,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
433,6,54,0.0004511477891355753,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
434,6,55,0.0004423601785674691,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
435,6,56,0.0002965942840091884,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
436,6,57,0.0001502047962276265,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
437,6,58,0.000175136883626692,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
438,6,59,0.00012194223381811753,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
439,6,60,0.0002761526848189533,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
440,6,61,0.0004495698376558721,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
441,6,62,0.00043966129305772483,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
442,6,63,8.235798304667696e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
443,6,64,0.00025338877458125353,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
444,6,65,0.00017548067262396216,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
445,6,66,0.0002709850377868861,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
446,6,67,0.000353913550497964,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
447,6,68,0.0003834467788692564,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
448,6,69,0.0007159684901125729,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
449,6,70,0.0014409933937713504,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
450,6,71,0.0004899341729469597,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
451,6,72,0.00039008905878290534,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
452,6,73,0.0015839673578739166,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
453,6,74,0.0010920296190306544,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
454,6,75,0.0011830757139250636,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
455,6,76,0.0004788232035934925,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
456,7,1,0.0003033917164430022,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
457,7,2,0.00015716628695372492,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
458,7,3,0.00019775055989157408,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
459,7,4,0.00011284323409199715,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
460,7,5,0.0002195879933424294,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
461,7,6,8.193040412152186e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
462,7,7,0.00036589824594557285,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
463,7,8,0.0001845537917688489,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
464,7,9,0.000650379282888025,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
465,7,10,0.00034907489316537976,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
466,7,11,0.00015833930228836834,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
467,7,12,0.0004740372532978654,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
468,7,13,0.00016486324602738023,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
469,7,14,0.00022281191195361316,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
470,7,15,0.00016540568321943283,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
471,7,16,0.0003001989098265767,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
472,7,17,0.00014385220129042864,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
473,7,18,0.0002058747923001647,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
474,7,19,2.5955912860808894e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
475,7,20,0.0005888354498893023,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
476,7,21,0.0001331399253103882,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
477,7,22,0.00018015061505138874,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
478,7,23,0.0004649798502214253,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
479,7,24,0.00017355414456687868,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
480,7,25,0.00031443338957615197,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
481,7,26,0.0003692511236295104,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
482,7,27,0.00011340485070832074,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
483,7,28,0.00013620665413327515,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
484,7,29,0.00021961999300401658,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
485,7,30,0.0008559548878110945,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
486,7,31,0.0001412219280609861,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
487,7,32,0.0003411668003536761,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
488,7,33,0.00019710467313416302,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
489,7,34,0.0004568734730128199,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
490,7,35,0.00017589906929060817,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
491,7,36,0.0002483475545886904,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
492,7,37,0.0001671521895332262,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
493,7,38,0.00020143805886618793,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
494,7,39,0.00041034602327272296,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
495,7,40,0.00018745720444712788,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
496,7,41,0.00047005468513816595,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
497,7,42,0.00040882601751945913,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
498,7,43,0.00024964596377685666,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
499,7,44,0.0005366633995436132,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
500,7,45,0.0002536226238589734,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
501,7,46,0.0001082402523024939,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
502,7,47,0.0004146093560848385,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
503,7,48,0.0005586030310951173,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
504,7,49,8.85190165718086e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
505,7,50,0.0005430342280305922,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
506,7,51,0.00020640295406337827,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
507,7,52,0.00013105259859003127,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
508,7,53,0.0003604758239816874,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
509,7,54,0.0002497896202839911,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
510,7,55,0.00027037507970817387,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
511,7,56,0.0001779113954398781,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
512,7,57,8.241043542511761e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
513,7,58,9.725993004394695e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
514,7,59,6.74755428917706e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
515,7,60,0.00015871583309490234,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
516,7,61,0.000261849258095026,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
517,7,62,0.00025368205388076603,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
518,7,63,4.37501075793989e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
519,7,64,0.00014960426778998226,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
520,7,65,0.0001075344771379605,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
521,7,66,0.0001548208383610472,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
522,7,67,0.0002099270495818928,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
523,7,68,0.0002329054259462282,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
524,7,69,0.0004600791144184768,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
525,7,70,0.0009386326419189572,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
526,7,71,0.0002900990657508373,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
527,7,72,0.00022819364676252007,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
528,7,73,0.0010209184838458896,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
529,7,74,0.0007361074676737189,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
530,7,75,0.0007121271919459105,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
531,7,76,0.000298071070574224,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
532,8,1,0.0001924993994180113,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
533,8,2,8.889126183930784e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
534,8,3,0.00011761214409489185,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
535,8,4,6.252440653042868e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
536,8,5,0.0001323501783190295,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
537,8,6,4.710500797955319e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
538,8,7,0.00022718500986229628,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
539,8,8,0.00012350318138487637,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
540,8,9,0.0004179391253273934,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
541,8,10,0.00022016906586941332,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
542,8,11,9.097543079406023e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
543,8,12,0.0003133208956569433,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
544,8,13,0.00010042076610261574,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
545,8,14,0.00013750611105933785,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
546,8,15,0.00010093807941302657,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
547,8,16,0.00019096392497885972,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
548,8,17,8.758909825701267e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
549,8,18,0.00012344311107881367,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
550,8,19,1.293002424063161e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
551,8,20,0.00037236284697428346,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
552,8,21,8.004235132830217e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
553,8,22,0.00010424530046293512,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
554,8,23,0.00030375010101124644,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
555,8,24,0.00010377798025729135,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
556,8,25,0.00019420188618823886,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
557,8,26,0.0002312256401637569,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
558,8,27,6.870467041153461e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
559,8,28,8.083848661044613e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
560,8,29,0.00014218674914445728,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
561,8,30,0.0005841062520630658,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
562,8,31,8.187422645278275e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
563,8,32,0.00022381756571121514,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
564,8,33,0.00011528181494213641,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
565,8,34,0.00029542032280005515,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
566,8,35,0.00010115450277226046,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
567,8,36,0.0001637289096834138,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
568,8,37,9.843923908192664e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
