,dialog
521,"...with all this trouble with Debbie and Ethan, I...."
522,Ethan rode on an hour ago.
523,I don't know what you can do about findin' Debbie that he can't.
524,"He'll find her now, Martin. Honest he will!"
525,"That's what I'm afraid of, Laurie, him finding her!"
526,"I've seen his eyes at the very word ""Comanche."" I've seen him take his knife and Never mind. He's a man that can go crazy wild!"
527,"And I intend to be there to stop him, in case he does."
528,"I was hopin' I could hold you here, but I guess I knew better."
529,I stole that for you.
530,"""I...bought...."" Here, let me read it for you."
531,"""I bought a smallsized dress off of an Indian."
532,"""If this here's a piece of your child's dress, bring the reward."
533,"""I know where they've gone."
534,"Jerem Futterman."" He's got a small trading post on the south fork of the Brazos."
535,"Listen, I just gotta get me a horse!"
536,Do you think your Pa Finish your breakfast!
537,I've got to find him!
538,"All right, go on and find him!"
539,"Oh, Laurie, don't you understand?"
540,But that's your own good horse!
541,You take him and welcome!
542,But don't you count on findin' me here when you get back.
543,I've been hanging around this Godforsaken place...
544,...for two long years waiting for you.
545,I ain't cut out to be no old maid!
546,"I'm sorry, Laurie, but I just gotta catch up with Ethan."
547,"Well, go ahead and catch up with him!"
548,Futterman?
549,Yeah.
550,Let's talk.
551,You sent me a letter.
552,Yeah?
553,About a dress.
554,How'd you come by it?
555,"You said there was a $1,000 reward."
556,That's what I said.
557,Got it with you?
558,"You'll get the reward when I find her, and if she's still alive."
559,A man's got a right to expect some kind of payment.
560,I laid out for that dress and sendin' you that writing.
561,Twenty Yankee dollars.
562,A man's time is worth something.
563,Talk.
564,A young buck fetched it in late last summer.
565,Said it belonged to a captive child of Chief Scar.
566,Scar?
567,"We ain't never heard of him, have we?"
568,Me neither. But this buck claimed he was a big war chief...
569,...with the Nawyecky Comanches.
570,Keep talkin'.
571,"Scar's band was headed north to winter at Fort Wingate, eatin' agency beef."
572,That's what this buck said. Maybe he lied.
573,Maybe you lie.
574,"In that case, my friend, you won't find her..."
575,"...and I won't get my $1,000 dollars."
576,"You can spend the night. Cards, a jug No thanks."
577,"Don't forget to come back with my $1,000!"
578,It ain't yours yet!
579,Do you have a feeling that maybe we're being followed?
580,That's the Indian in you. Go to sleep.
581,Them horses there...
582,they're sure actin' mighty nervous.
583,They smell a change in the weather.
584,Don't put any more wood on the fire.
585,I'm burning up.
586,We might get a frost before mornin'.
587,I'm getting to be like old Mose Harper.
588,My bones are cold tonight.
589,"It's funny, but last winter when we passed through Fort Wingate..."
590,...I didn't have any recollection of a mention of Nawyecky Comanches.
591,"Not so funny when you recollect what ""Nawyecky"" means."
592,What's that?
593,"Sort of like ""roundabout."" A man says he's goin' one place, means to go to the other."
594,"Come on, Ethan. Don't put any more wood on the fire! I'm burning up."
595,Comfortable?
596,Are you all right?
597,I'm just saying good night to you.
598,"Well, good night!"
599,Good night!
600,Good night!
601,"Thanks, you did fine."
602,"Why, that's Futterman!"
603,"Ethan, what are you doin' anyway?"
604,"I'm getting my money back, you idiot!"
605,What do you suppose!
606,We did all right.
607,"We? Why you just staked me out there, like a piece of bait!"
608,You built up the fire. You fixed it so I could get my brains blown out!
609,What if you had missed?
610,It never occurred to me.
611,Let's get out of here.
612,"Howdy, Mr. Jorgensen."
613,Charlie!
614,Got me a letter here.
615,"By golly, a letter?"
616,It's for Ms. Laurie.
617,Two letters in one year! By golly!
618,Mama! Mama! It's Charlie McCorry.
619,He's come with a letter.
620,"He's come a courtin' too, by golly!"
621,"Good morning, Charlie."
622,"Laurie, here's a letter for you."
623,Charlie brought it.
624,"I figured it might be the news you've been waiting for, so l Thank you, Charlie."
625,You're welcome.
626,"Say, I brought you some boiled sweets."
627,"Why, thank you, Charlie!"
628,Let's sit down while Laurie reads the letter.
629,"I reckon, I really ought to be going No. You'll stay, Charlie."
630,"After all, Charlie brought the letter."
631,He's got a right to listen too.
632,"Come on, read the letter."
633,"But, Ma, it's my letter!"
634,"Why, sure, but.... Go ahead. Read it."
635,Please.
636,"""Dear Ms. Laury"" He spelled it with a ""y"" instead of an ""ie."" You'd think he'd know better."
637,"Oh, spelling...please!"
638,What's the difference? Read the letter!
639,"""Dear Ms. Laury: I take pencil in hand to let you know..."
640,"""...Ethan and me are still trying to catch up with them Comanches..."
641,"""...the late Mr. Futterman told us about."" The ""late"" Mr. Futterman?"
642,"That means Mr. Futterman is dead, by golly."
643,"Oh, the poor man! Go ahead, Laurie."
644,"""We cut north through Indian territory..."
645,"""...and did not have no trouble..."
646,"""...finding Kiowas and Wichitas..."
647,"""...and even some Comanches..."
648,"""...camped by one of the agencies."
649,"""But none of them was Nawyeckies..."
650,"""...nor claimed to know a war chief called Scar."" Scar?"
651,"""He's the one the late Mr. Futterman said had Debbie."
652,"""At one of the agencies..."
653,"""...We outfitted With all kinds of trade goods..."
654,"""...figuring that'd make it easier for us to come and go...."
655,"""You'd laugh if I told you..."
656,"""...What Was our biggest seller. "" Let's go. I think I stumbled onto something."
657,Scar...you found him?
658,When are you gonna learn to keep your big mouth shut?
659,"Get your horse, and let's get out of here!"
660,I just bought me a good blanket.
661,Forget it. Move!
662,I heard that a band of hostile Comanches...
663,...came through less than a week ago.
664,I asked if a white girl was with them.
665,They got sullen and suspicious.
666,You think it might have been I don't know!
667,What's she following us for?
668,"Hey, you! You go on back now!"
669,Go on!
670,"Look, I changed my mind."
671,You can keep your blanket.
672,"Look, you don't understand."
673,I don't want it!
674,"You don't understand, you chunkhead!"
675,"You didn't buy any blanket, you bought her!"
676,"You got yourself a wife, sonny!"
677,"Oh, no! Ethan, tell her to go back!"
678,What? And have her whole family after our scalps...
679,...for flauntin' one of their womenfolk?
680,"No, sir!"
681,"Come on, Mrs. Pawley."
682,"Come on, Mrs. Pawley."
683,Join our merry group.
684,Mrs. Pawley?
685,"""There is one other thing I got to tell you..."
686,"""...before you hear it from Ethan."
687,"""How I got myself..."
688,"""...a wife"" He did?"
689,Good!
690,"A young man should get married early in life. Right, Mama?"
691,"Go ahead and read the letter, Laurie."
692,"""A little Comanche squaw"" Squaw!"
693,"Laurie, you come back and read the letter, please!"
694,"Come back and read it, please!"
695,"Mama, here, you read the letter."
696,My wife was a schoolteacher.
697,She reads good.
698,I'll read it.
699,So he married a Comanche squaw.
700,"""She wasn't near..."
701,"""...as old as you"" How old does he think I am?"
702,"Hey, look! Coffee. Me. Coffee."
703,"Could I have a little, Mrs. Pawley?"
704,"Looks like Mrs. Pawley's gonna make you a fine, dutiful wife."
705,"Oh, cut it out, will you?"
706,Look...I sure wish I could make you understand.
707,She says her name is Wild Goose Flying in The Night Sky.
708,"But she'll answer to ""Look,"" if that pleases you."
709,That's grounds for divorce in Texas!
710,You're really rough!
711,"Well, I don't think it's a deadbird funny!"
712,"Look, if you really wanna do some good, why don't you ask her where Scar is?"
713,She heard you.
714,You ask her!
715,Do you know where he went?
716,Did he have a girl with him? A white girl?
717,"No, not a woman. It's Sister!"
718,Look's gone!
719,Pulled out in the night.
720,She ain't goin' back to her family.
721,That's for certain.
722,She took off the way that arrow is pointing.
723,Think maybe we ought to follow her?
724,How should I know? She's your wife.
725,"""Maybe she left other signs for us to folloW but..."
726,"""...we'll never know..."
727,"""...because it snowed that day and all the next week."" We Were headin' north through buff alo country..."
