,Unnamed: 0,dialog
0,0,there was a witch who lived at the border of our world and the world of the dead.
1,1,"She used to abduct children by sending her faithful servants the Navs merciless halfbirds, halfhumans."
2,2,The Navs lured the children to the witch's den where she devoured their souls.
3,3,Parents forgot their children as if they had never existed.
4,4,But one boy with a pure and bright soul managed to defeat a witch and imprison her in the world of the dead.
5,5,"However, the witch didn't give up."
6,6,She began to look for someone who would help her get back.
7,7,"Someone whose pure soul would become darker than night, who can cross the borders of the worlds."
8,8,Someone who has already been dead once.
9,9,"Time passed, and the memories of that witch remained only in fairy tales."
10,10,People call her...
11,11," Egor, why are you so late?"
12,12,Is everything okay?
13,13," Mom, let's go home."
14,14," You've grown up so fast, baby."
15,15,Remember how we used to play?
16,16,I need your help.
17,17,This is very important.
18,18,You'll help me return.
19,19, Return from where?
20,20,"Mom, you are..."
21,21," You mean, I'm dead?"
22,22," Egor, you've been screaming."
23,23,Was it another nightmare?
24,24, Has anybody taught you to knock?
25,25, What nonsense do you read before bed?
26,26,That's why you have nightmares.
27,27," Hey, don't touch it!"
28,28," Baby, I don't like moving houses either."
29,29," Julia, I'm not a baby."
30,30, Do you think I don't know what it's like to be a new kid?
31,31,"New school, new friends..."
32,32, You have to go.
33,33,Your daughter is awake.
34,34, Come here.
35,35,Here. Put it over there.
36,36, Okay.
37,37," Just put it so it doesn't catch the eye, okay?"
38,38, Are you hiring a nanny?
39,39, Yes.
40,40, But you didn't want to.
41,41, Sometimes you have to concede.
42,42,We'll keep an eye on the nanny.
43,43, Why does she need a nanny if she doesn't work?
44,44, You're not mature enough to criticize your mother.
45,45, She's not my mother.
46,46, Sit down and have breakfast.
47,47,I've made it for you.
48,48, I'll eat at school.
49,49, What's wrong again?
50,50, Transitional age.
51,51, Don't you think it's been a while?
52,52, Ouch!
53,53, What happened?
54,54, I've got electrocuted.
55,55,What kind of morning is this?
56,56,"Great, now it's not working."
57,57," Alexey, I can't take it anymore."
58,58,I can't handle it.
59,59, We've always managed.
60,60,We'll make it this time too.
61,61," Eva, what time is the music lesson today?"
62,62, Your music tutor will be waiting for you at 8 pm.
63,63," Thank you, Eva."
64,64," Hey, what are you muttering?"
65,65, Where are you going?
66,66,He asked you a question.
67,67, Is it beneath you to speak to normal people?
68,68, By normal you mean yourself?
69,69,Give me the phone.
70,70, Ask politely.
71,71,Maybe I will.
72,72,"Are you out of your mind, freak?"
73,73,What are you staring at?
74,74,Give it to me!
75,75, He's retarded!
76,76, Don't be stupid.
77,77, Give him the phone.
78,78, Here you are.
79,79, I could have handled this.
80,80, Where have you sprung from?
81,81," Here, punish yourself."
82,82, You're so in trouble!
83,83, Have you pissed yourself?
84,84," Run to your mother, sissy."
85,85," Get up, coward!"
86,86, Get off him.
87,87," Hey, break it up!"
88,88," Let's get out of here, guys!"
89,89," See you soon, freaks."
90,90, Hey! Wait up.
91,91,Hi.
92,92, You didn't have to.
93,93, Neighbours should help each other.
94,94,Wow!
95,95,Is it really yours?
96,96, It is.
97,97, Then why didn't you use it?
98,98, Because you got in the way.
99,99, Wait!
100,100,What is your name?
101,101, Some people call me Dashka.
102,102, And others?
103,103, Daniya!
104,104, I thought we had an agreement no boyfriends.
105,105,Now go home.
106,106," Yes, mom."
107,107," By the way, my name is Egor."
108,108,Daniya...
109,109, She can fall down the armchair.
110,110,It's not a good idea to put her there on her own.
111,111, I didn't put her there.
112,112," Egor, why did you put her there?"
113,113,Have you got nothing better to do?
114,114, She was there when I came in.
115,115, That's enough.
116,116,Have you already introduced yourselves?
117,117,This is our nanny Tatiana.
118,118,She's going to look after Varya.
119,119,"And you too, while she's at it."
120,120," Well, I don't need looking after."
121,121," Egor, don't be rude."
122,122,He'll get used to me being around.
123,123,"Hush, hush..."
124,124,I always find a way to get through to kids.
125,125,Always.
126,126,Didn't your mother tell you it's rude to spy on people?
127,127, She's not my mother.
128,128, You think you're special?
129,129,You think you sense things that other people don't?
130,130,You'll grow out of it.
131,131,"If you ever grow up, that is..."
132,132,Anyone home?
133,133, Hello.
134,134, Hello.
135,135, Umm... Where's Julia?
136,136, She's with the little one while I'm doing some cleaning.
137,137, Is everything alright?
138,138, Everything's wonderful.
139,139," I'm sorry, we never really had a nanny before."
140,140," There's a first time for everything, Alexey."
141,141, What's up?
142,142,How is school?
143,143,Have you made any friends?
144,144, Yeah.
145,145, Yeah? What's with the face?
146,146, I fell down.
147,147, Fell down?
148,148,Real men mustn't fall down.
149,149,Real men must stand on their own two feet.
150,150," Dad, it's a clich̩."
151,151, Real men must protect those who are dear to them.
152,152, What about you? Do you protect those who are dear to you?
153,153, Of course.
154,154, But a brazenfaced nanny in our house seems normal to you?
155,155," Let me decide myself what is normal in my house, okay?"
156,156, Fine!
157,157," Come back here, we're not finished."
158,158,Egor!
159,159,Cut it! Do you hear me?
160,160,"When your mother died, I almost lost my mind."
161,161,But you survived.
162,162,"So stop whining, okay?"
163,163, Egor! Egor!
164,164,"Hey man, give the ball back."
165,165,Let's go.
166,166, Ouch!
167,167, I swear I saw her!
168,168, Let me show you again.
169,169,"Here, look."
170,170,There's nothing in there.
171,171, That's because you watch a lot of basketball before bed.
172,172,Add this to his anxiety.
173,173," You, on the other hand, have no worries."
174,174, Stop it!
175,175, Mom would believe me.
176,176," Julia, can you give us a moment, please?"
177,177,"Egor, listen. I'm sick and tired of your drama."
178,178,"I get it, but mother is dead."
179,179,It's time to forget about it.
180,180, Forget?
181,181,"Protect those who are dear to you, or forget?"
182,182,"It's easier to forget, that's true."
183,183,As if she's never existed.
184,184, Fine.
185,185,"If we can't settle this as friends, we'll do it the hard way."
186,186, What the hell is wrong with you?
187,187,Who's going to pay for the damaged goods? Me?
188,188,I've been paying for you my whole life.
189,189,You get money from state.
190,190, What?
191,191,They pay me nothing!
192,192,Nobody needs you.
193,193,Neither the state nor your mother.
194,194,I'm the one suffering.
195,195,"Yeah, right."
196,196,You suffered a lot...
197,197,That's for unloading.
198,198,You haven't earned it yet.
199,199,Now run to your moron friends.
200,200,Don't come home before 10.
201,201,I'll be having guests.
202,202," This is my salary, bitch."
203,203,What are you staring at?
204,204,You're not in a circus.
205,205,We have some business to do.
206,206,"According to Wikipedia, Claude Debussy is a French composer, a leading representative of..."
207,207, Did you know that being online for a long time makes you lose touch with the real world.
208,208, What?
209,209,Bad try.
210,210, Hold on!
211,211,Why are you always running somewhere?
212,212," I'm not running, I'm walking."
213,213, Why are you serious?
214,214,"If you become friendlier, maybe you'll have some friends."
215,215, You'll also have some if you learn to make good jokes.
216,216,Now run.
217,217, Hey! Come here now!
218,218, Hurry!
219,219, Stop! Freeze!
220,220, There they are!
221,221,They went that way!
222,222, Stop! I'll get you!
