,Unnamed: 0,dialog
0,0,"CHIRPING MAN 2 Every magic trick consists of three parts, or acts."
1,1,"The first part is called ""the pledge."" The magician shows you something ordinary."
2,2,"A deck of cards, a bird or a man."
3,3,APPLAUSE He shows you this object.
4,4,"Perhaps he asks you to inspect it, to see that it is indeed real, unaltered, normal."
5,5,"But, of course, it probably isn't."
6,6,Where do you think you're going?
7,7,"I'm part of the bloody act, you fool."
8,8,"LOUD ZAPPING The second act is called ""the turn."" ZAPPING The magician takes the ordinary something and makes it do something extraordinary."
9,9,"Now you're looking for the secret, but you won't find it, because, of course, you're not really looking."
10,10,You don't really want to know.
11,11,You want to be... fooled.
12,12,"But you wouldn't clap yet, because making something disappear isn't enough."
13,13,You have to bring it back.
14,14,That's why every magic trick has a third act.
15,15,The hardest part.
16,16,The part we call...
17,17,"...""the prestige."" MUFFLED SCREAMING MAN The prestige? And did Robert Angier, the Great Danton, your employer, get to that final part of his trick that night?"
18,18," No, sir. Something went wrong."
19,19, What went wrong?
20,20,I saw someone making their way below stage.
21,21,I followed him.
22,22,"It was Borden, watching Mr. Angier drown."
23,23,"Would you please describe your occupation to the jury, Mr. Cutter."
24,24,"I'm an ing̩nieur, I design illusions and construct the apparatus necessary for performing them."
25,25,"So, Mr. Cutter, was this waterfilled tank beneath the stage part of Mr. Angier's illusion?"
26,26,No. The tank was brought on for the first trick and then taken offstage.
27,27,Borden must have placed it under the trap door after the end of it.
28,28,How large was this tank?
29,29,"It's a normal tank for escape under water, about 400 or 500 gallons."
30,30,How do you think he was able to move the tank under the trap door without anyone noticing?
31,31," He's a magician, ask him."
32,32," LAUGHING MAN I ask again, would this man explain the mechanics of Mr. Angier's illusion."
33,33,The Real Transported Man is one of the most sought after illusions in this business.
34,34,I have the right to sell it on.
35,35,"If I reveal the method here, the trick is worthless."
36,36,How can we know that the tank wasn't simply some part of the trick that went wrong?
37,37,"Mr. Cutter, I see your predicament."
38,38,But Alfred Borden's life hangs in the balance.
39,39,"If you were prepared to disclose the details to me in private, I might be able to judge their relevance to the case."
40,40,Might this be an acceptable compromise?
41,41,GUARD I'm going to have to ask you to turn out your pockets.
42,42,"Not my idea, sir. The warden saw his show in MANchester last year where he vanished into thin air."
43,43,He's convinced he'll try and escape.
44,44,MEN SHOUTING I told him the only way Borden's going to disappear is if I leave him out there with the other inmates.
45,45,Check the locks...
46,46,...twice.
47,47,My name is Owens.
48,48,I'm a solicitor.
49,49,"I represent Lord Caldlow, an accomplished amateur magician and..."
50,50,BORDEN How much?
51,51, He is interested...
52,52, How much for my tricks?
53,53,Five thousand pounds.
54,54,"Talk to Fallon, my ing̩nieur."
55,55,Money's for him.
56,56,"Yes, I did. He offered to sell me your tricks."
57,57,"All except the most valuable one, The Transported MAN."
58,58,"Well, I won't forgive myself for selling my greatest trick."
59,59,Even for your daughter?
60,60,"If you are for the drop, your daughter is going to need looking after."
61,61,Fallon will take care of her.
62,62,"Perfect, Fallon."
63,63,A man with a past as obscure as your own.
64,64,The courts have motioned she be removed from his care. She will be an orphan.
65,65,I know you're no stranger to the workhouse.
66,66,It's better than here?
67,67,I'm offering you a way to wrap up your affairs with dignity.
68,68,I'm offering your daughter a future.
69,69,"As Lord Caldlow's ward, she will want for nothing..."
70,70,...ever.
71,71,"Well, think it over."
72,72,"And Lord Caldlow would like you to have this, as a show of good faith."
73,73,It might be of interest.
74,74,"Robert Angier's diary, including the time he spent in Colorado learning your trick."
75,75, He never learned it.
76,76, Really?
77,77,"On his return, he mounted a version of The Transported Man that the papers said was better even than your original."
78,78,"If you want angier's secrets, you go dig him up and ask him yourself."
79,79,"I want your secret, Mr. Borden."
80,80,Consider your daughter.
81,81,"ANGIER A cipher, an enigma..."
82,82,"... a search, a search for answers."
83,83,"Even if Colorado is the end of my journey, it'll take much longer to unravel the rest of Borden's secrets."
84,84,"See, the cipher in his notebook is unlocked by a single word, but it will still take months to translate his writing."
85,85,And to know his mind.
86,86,"Well, my passion is equal to the task."
87,87,"MAN Mr. Angier, welcome to Colorado Springs."
88,88, The whole town has electricity.
89,89," Yes, sir."
90,90,Well...
91,91,...quite a reception.
92,92,"You're our first guest of the season, Mr. Angier."
93,93,Your telegram didn't indicate how long you'd be staying with us.
94,94,As long as it takes.
95,95,I will need a coach tomorrow to take me up the mountain.
96,96,"Well, the peak's closed, sir."
97,97,For scientific experimentation.
98,98,"Yes, I know."
99,99,That's why I'm here.
100,100,Whoa. Whoa.
101,101,"DRIVER You'll have to walk the rest, I'm afraid, sir."
102,102,RUMBLING RUMBLING CONTINUES  ELECTRICAL ZAPPING  GROANS DOOR SLAMS MAN I'm amazed how many of you newspaper writers can't read my sign.
103,103,Not the welcome I was expecting.
104,104,I know you.
105,105,You're the Great Danton.
106,106,I saw your show in London.
107,107,Seven times you guessed every object the audience had in their pockets.
108,108,I'm Alley. Sorry about the fence.
109,109,People keep interfering with our work.
110,110, I've come to see Tesla.
111,111, Why?
112,112,He made a machine for a colleague of mine some time ago.
113,113, Can you get me a meeting with him?
114,114," Impossible, I'm afraid."
115,115,I've brought a lot of money.
116,116,"I'm sorry, Mr. Angier."
117,117,I simply can't help.
118,118,"I'll be staying at the hotel, indefinitely."
119,119,"Hey, what am I holding?"
120,120,Your watch.
121,121,"ANGIER Borden's journal entry for April 3, 1897, describes a show at the Orpheum Theatre."
122,122,That was just days after he first met me.
123,123,"BORDEN We were two young men at the start of a great career, two young men devoted to an illusion, two young men who never intended to hurt anyone."
124,124,MAN Which of you brave souls is willing to bind this lovely young woman?
125,125,SHOUTING MAN Me!
126,126," APPLAUSE  DRUM TAPS If you would tie her wrists, bind her feet..."
127,127,...around the ankle.
128,128,Are either of you two gentlemen sailors?
129,129, No.
130,130, No.
131,131,I'm sure you can both tie a strong knot.
132,132,"DRUM TAPPING CONTINUES STOPWATCH TICKING DRUM ROLL APPLAUSE He's complacent, he's predictable, he's boring."
133,133,"Milton has gotten success, whatever that means, so now he's scared."
134,134,He won't take any risks at all.
135,135,"He's squandering the goodwill of his audience with tired,  secondrate tricks..."
136,136, They're all favorites.
137,137,Give me something fresh.
138,138,He won't even try a bloody bullet catch.
139,139,A bullet catch is suicide.
140,140,All it takes is some smartass volunteer to put a button in the barrel.
141,141, Use a plant.
142,142, You can't for every trick.
143,143,No seats left for the punters.
144,144,"All right, no bullet catch, whatever, but the point is a real magician tries to invent something new that other magicians will scratch their heads over."
145,145,Then you sell it to him for a small fortune.
146,146, What?
147,147, I suppose you have such a trick?
148,148, I sure do.
149,149, Would you care to sell it to me?
150,150,No. No one else can do my trick.
151,151, Any trick can be duplicated.
152,152, Wrong.
153,153,"If Mr. Borden has invented his masterpiece, he's prepared to do it."
154,154,"Milton is a showman, but Borden is right, he won't get his hands dirty."
155,155,"If you want to see what it takes to make real magic, go to the Tenley. There's a Chinaman there and he really has what it takes."
156,156, Chung Ling Soo.
157,157, I can't afford that.
158,158,I know the bloke run the door.
159,159,"You two go and see that show, and whichever one of you can tell me how he does the goldfish bowl trick gets the prize."
160,160, Which is?
161,161," Ten minutes onstage with my old friend, Mr. Ackerman."
162,162, Really?
163,163, Who's Ackerman?
164,164,The top theatrical agent in London.
165,165, I saw you drop the knot again.
166,166, Woman I turned my wrists.
167,167,"Some nights you just don't get it, do you?"
168,168,"I mean, if that knot slips and Julia's on the hoist, she'll break her leg."
169,169,It's the wrong knot.
170,170,"Like I said, the Langford double will hold tighter."
171,171,The Langford double isn't a wet knot. It's too dangerous.
172,172,"If the rope swells, she can't slip it."
173,173, I can slip a Langford underwater.
174,174, We can practice.
175,175," Borden, he said no."
176,176," Oh, you know knots better than me?"
177,177,"Listen, no more mistakes."
178,178,All right. Yeah? Do you?
179,179,You want to take over?
180,180, Just leave.
181,181, I didn't think so.
182,182,"Hey, Cutter, where's he from?"
183,183,Where are you from? He shifts props for Virgil at the hall.
184,184, Worried he'll steal your tricks?
185,185, Doesn't deal in methods.
186,186, How do you know?
187,187, Because I hired him to find out how Virgil does the orange trick.
188,188, I don't trust him.
189,189, He's a natural magician.
190,190,'Course you can't trust him.
191,191,I think he's all right.
192,192, You think everyone's all right.
193,193, Even you.
194,194,"Watch your sightlines. If I can see you kiss your wife's leg every night, so can the blokes at the ends of rows three and four!"
195,195,ORIENTALSOUNDING GUITAR STRUMMING SNARE DRUM ROLL ANGIER You're wrong. It can't be.
196,196, Look at the man.
197,197, This is the trick.
198,198,This is the performance. Right here.
199,199,This is why no one can detect his method.
200,200,Total devotion to his art.
201,201,A lot of selfsacrifice.
202,202,You know.
203,203,It's the only way to escape...
204,204,"...all this, you know?"
205,205,I can barely lift this thing and it's not even filled with water.
206,206,"Or fish, look."
207,207,I don't know. Hang on a second.
208,208,He must be strong as an ox.
209,209,He's been pretending to be a cripple for years.
210,210,"Any time he's in public, any time he goes out. It's unthinkable."
211,211,Borden saw it at once.
212,212,But I couldn't fathom it.
213,213,Living my whole life pretending to be someone else.
214,214,You are pretending.
215,215,I don't think changing a name compares.
216,216,Not your name. Who you are and where you're from.
217,217,I promised I wouldn't embarrass my family with my theatrical endeavors.
218,218,I thought of a name for you.
219,219, The Great Danton.
220,220, CHUCKLES Do you like it? But it's sophisticated.
221,221,It's French.
222,222,ANGIER Borden writes as if no one but he understood the true nature of magic.
223,223,But what does he know of selfsacrifice?
224,224,You bloody fool.
225,225,APPLAUSE  WHIMPERING He killed it.
226,226, It's OK.
227,227, He killed it.
228,228, He didn't.
229,229,"Look, now he'll bring it back."
230,230," No, he killed it."
231,231," No, he didn't."
232,232,"APPLAUSE CONTINUES Look, see, he's all right. He's fine."
233,233, Look at him.
234,234, But where's his brother?
235,235,"He's a sharp lad, your son."
236,236,"Oh, he's my nephew."
237,237,Ah.
238,238,CHIRPING You're the lucky one today.
239,239,Are you watching closely?
240,240,Look closer.
241,241,Never show anyone.
242,242,"They'll beg you and flatter you for the secret, but as soon as you give it up, you'll be nothing to them."
243,243,You understand? Nothing.
244,244,The secret impresses no one.
245,245,The trick you use it for is everything.
246,246,"Well, thank you for lunch, Mr. Borden."
247,247,You're welcome.
248,248,"Alfred, it's Alfred."
249,249,Alfred.
250,250,So I could use a cup of tea.
251,251,I can't allow...
252,252,It's the landlord. It's not...
253,253,You think that's...
254,254,is that enough to keep me out?
255,255,CHUCKLING I think so.
256,256,So I'll see you again?
257,257,Milk and sugar?
258,258,What's in there?
259,259,Angier's machine.
260,260,"You built this, Mr. Cutter?"
261,261,"Oh, no, sir. This wasn't built by a magician."
262,262,This was built by a wizard.
263,263,A man who can actually do what magicians pretend to do.
264,264,"Tell me, Your Honor, what happens with these things after the trial?"
265,265,They've been sold to a Lord Caldlow.
266,266,"An avid collector, very interested in the case."
267,267,"Yeah. Well, don't let him take this."
268,268, Why ever not?
269,269, It's too dangerous.
270,270,I'm sure beneath its bells and whistles it's got a simple and disappointing trick.
271,271,"The most disappointing of all, sir."
272,272,It has no trick.
273,273,It's real.
274,274,SCOFFS This is the tank Angier drowned in?
275,275,Yes.
276,276,This is the...
277,277,...place where the performer's hand reaches through to the trick padlock.
278,278,A standard magical apparatus for escapes?
279,279,"Yeah, with one important difference."
280,280,This isn't a trick lock.
281,281,It's been switched for a real one.
282,282,What a way to kill someone.
283,283,"They're magicians, Your Honor."
284,284,"Showmen, men who live by dressing up plain and sometimes brutal truths, to amaze, to shock."
285,285,Even without an audience?
286,286,There was an audience.
287,287,"You see, this water tank was of particular significance to these two men."
288,288,Particularly awful significance.
289,289,MILTON Which of you brave souls is willing to bind this lovely young woman?
290,290,"DRUM TAPS If you would tie her wrists, bind her feet around the ankle."
291,291, Are either of you gentlemen sailors?
292,292, No.
293,293,LAUGHTER I'm sure you can both tie a strong knot.
294,294,MILTON CLAPS STOPWATCH TICKING DRUM ROLL GASPS Robert!
295,295,"No, no."
296,296,Julia. Julia!
297,297,GASPS CUTTER I knew an old sailor once.
298,298,"They told me he went overboard, tangled in the sails."
299,299,"They pulled him out, but it took him five minutes to cough."
300,300,He said it was like...
301,301,...going home.
302,302,"What do you want, Borden?"
303,303,"I'm sorry for your loss, Angier."
304,304,Which knot did you tie?
305,305,I keep asking myself that.
306,306, And?
307,307, And...
308,308,"I'm sorry, I just don't know."
309,309,You don't know?
310,310,I'm sorry.
311,311,You don't know?
312,312,You don't know?!
313,313, Alfred?
314,314, Good news. We got our first booking.
315,315,I don't think we've had the pleasure.
316,316, Mr. Fallon is my ing̩nieur.
317,317, Where did you get all...?
318,318, I had to borrow and... don't ask.
319,319, He's a very enterprising soul is... is Mr. Fallon. So...
320,320, We can't afford to pay him.
321,321, The money will come with the audience.
322,322,But what about until then?
323,323,"What I earn, it's barely enough for us."
324,324,Don't worry about it. I'll share half my food with him or something.
325,325,You're going to be doing that with someone else.
326,326,No. You're...
327,327,Having a baby.
328,328,"Oh, my God."
329,329,We should have told Fallon.
330,330,That is great.
331,331,"Oh, come here."
332,332,CHUCKLING Oh.
333,333,"Alfred, what is this?"
334,334,"Oh, this is just the trick to work Ackerman up at the end of my act."
335,335,"Is it the masterpiece, the great trick?"
336,336,"No, no, no, the world is not ready for that one yet."
337,337,"This is just your runofthemill, daring, spectacular bullet catch."
338,338, A bullet catch.
339,339," Yeah, but it's safe."
340,340,I promise. Look.
341,341, Shoot me.
342,342, Shoot you?
343,343,"Go on, shoot me."
344,344, Right there.
345,345," No, I can't."
346,346,"No, no, not there."
347,347,Shoot me here. Don't...
348,348, LAUGHS  How's that?
349,349,That's very good. Tell me how you do it.
350,350,"No, I can't do that."
351,351," Well, then you can't do it."
352,352, I can't do it?
353,353,"I'm sorry, but I can't raise a child on my own."
354,354,You don't tell anybody that I told you.
355,355, OK.
356,356, Gunpowder.
357,357,Wadding.
358,358,Then the bullet.
359,359,Ramrod.
360,360,Hold out your hand.
361,361,The bullet is not even in the gun when the charge is fired.
