,dialog
126,Didn't your mother tell you it's rude to spy on people?
127, She's not my mother.
128, You think you're special?
129,You think you sense things that other people don't?
130,You'll grow out of it.
131,"If you ever grow up, that is..."
132,Anyone home?
133, Hello.
134, Hello.
135, Umm... Where's Julia?
136, She's with the little one while I'm doing some cleaning.
137, Is everything alright?
138, Everything's wonderful.
139," I'm sorry, we never really had a nanny before."
140," There's a first time for everything, Alexey."
141, What's up?
142,How is school?
143,Have you made any friends?
144, Yeah.
145, Yeah? What's with the face?
146, I fell down.
147, Fell down?
148,Real men mustn't fall down.
149,Real men must stand on their own two feet.
150," Dad, it's a clichÃ©."
151, Real men must protect those who are dear to them.
152, What about you? Do you protect those who are dear to you?
153, Of course.
154, But a brazenfaced nanny in our house seems normal to you?
155," Let me decide myself what is normal in my house, okay?"
156, Fine!
157," Come back here, we're not finished."
158,Egor!
159,Cut it! Do you hear me?
160,"When your mother died, I almost lost my mind."
161,But you survived.
162,"So stop whining, okay?"
163, Egor! Egor!
164,"Hey man, give the ball back."
165,Let's go.
166, Ouch!
167, I swear I saw her!
168, Let me show you again.
169,"Here, look."
170,There's nothing in there.
171, That's because you watch a lot of basketball before bed.
172,Add this to his anxiety.
173," You, on the other hand, have no worries."
174, Stop it!
175, Mom would believe me.
176," Julia, can you give us a moment, please?"
177,"Egor, listen. I'm sick and tired of your drama."
178,"I get it, but mother is dead."
179,It's time to forget about it.
180, Forget?
181,"Protect those who are dear to you, or forget?"
182,"It's easier to forget, that's true."
183,As if she's never existed.
184, Fine.
185,"If we can't settle this as friends, we'll do it the hard way."
186, What the hell is wrong with you?
187,Who's going to pay for the damaged goods? Me?
188,I've been paying for you my whole life.
189,You get money from state.
190, What?
191,They pay me nothing!
192,Nobody needs you.
193,Neither the state nor your mother.
194,I'm the one suffering.
195,"Yeah, right."
196,You suffered a lot...
197,That's for unloading.
198,You haven't earned it yet.
199,Now run to your moron friends.
200,Don't come home before 10.
201,I'll be having guests.
202," This is my salary, bitch."
203,What are you staring at?
204,You're not in a circus.
205,We have some business to do.
206,"According to Wikipedia, Claude Debussy is a French composer, a leading representative of..."
207, Did you know that being online for a long time makes you lose touch with the real world.
208, What?
209,Bad try.
210, Hold on!
211,Why are you always running somewhere?
212," I'm not running, I'm walking."
213, Why are you serious?
214,"If you become friendlier, maybe you'll have some friends."
215, You'll also have some if you learn to make good jokes.
216,Now run.
217, Hey! Come here now!
218, Hurry!
219, Stop! Freeze!
220, There they are!
221,They went that way!
222, Stop! I'll get you!
223,"Guys, help me!"
224, Wow... What's this place?
225, I don't know.
226," Come, quick!"
227, Children aren't allowed in the forest.
228,"If I see you again, I'll tear your head off."
229, Have you shat your pants and took off?
230, Mother told me he's an artifact hunter.
231,He looks for WWII weapons in the forest.
232,He also killed his wife.
233,It's better not to mess with him.
234," Weapons, huh?"
235, What is this?
236, It looks like a furnace.
237,My grandma used to say these were used for burning people...
238,...alive.
239,She also said that after their death their souls stayed somewhere near.
240,Sometimes they can quietly call you by your name.
241,"But if you turn around, they'll take your face away."
242,"Egor, help me get out of here."
243, Did you hear it?
244, No.
245, Boo! Got you.
246,I'm just kidding.
247,Varya? Varya?
248, Hey!
249, I guess it's echo.
250, Echo!
251, See? There's nothing in there.
252,What is there?
253, We should get home.
254,The subscriber is currently not reachable. Please try again later.
255, Dad? Julia?
256, Maybe your camera's acting up.
257, Maybe.
258,This has already happened once.
259, She's so tiny.
260, That's weird.
261,Shall I stay and wait here with you?
262,Your lesson with a music tutor starts in 10 minutes.
263," That's okay, I'll be fine."
264,Thank you.
265, Varya's gone missing.
266,And all her stuff is gone.
267,Who's gone where?
268,Sit down and have breakfast.
269," Egor, we still haven't brought all the stuff from the old apartment."
270,Sit. What's the matter?
271, Your daughter has gone missing. She took her.
272, This isn't funny anymore.
273,Sit down and chill out.
274," Egor, what are you doing?"
275," Here, look!"
276, Wow. Right.
277, Egor...
278," What? We have to do something, you idiots!"
279, Calm down.
280, You've forgotten her just like you forgot my mom!
281," Alexey! Alexey, don't!"
282, Come over here.
283, Let me go! Leave me alone!
284," Stop! Alexey, what are you doing?"
285,Stop it!
286, Stay out of it!
287, Enough!
288, Stay here and think for a while.
289,"If you do this again, I'll throw you out of this house."
290,"Hey, can we talk?"
291,I need your help.
292,I'll meet you on the playground in 20 minutes.
293, Where do you think you're going?
294, I'll be back soon.
295, Are you meeting that boy?
296, He's nice.
297, One girl once ran away with a nice boy.
298,He kept on telling her how beautiful she was.
299,"But in the end, the girl was left with a daughter and an old piano that nobody wants."
300,Beauty is dangerous.
301,Never trust men.
302, Mom...
303, Am I paying the tutor for nothing?
304,Get to your exercises.
305, I hope I wasn't too hard on him?
306, You did everything right.
307,Kids should know their place.
308,He's a smart kid. Why would he dream up an imaginary sister?
309, I don't know. Maybe he wants a little sister?
310," Not now, Alexey."
311,Were you serious when you said you would throw him out?
312," Keep out of it, okay?"
313,Kids should know their place.
314," I can't play anymore, I'm tired."
315, Don't let me down.
316,You'll get there soon.
317,Mom?
318,"If you dare open it, you'll seriously regret this."
319,Dasha! Dasha!
320,"Dasha, wait! Dasha!"
321,What's the matter?
322,"Dasha! Wait, please."
323, She'll come back. She'll come back.
324, Wake up! Wake up!
325, She'll come back!
326," Dasha, wake up!"
327,Daniya!
328, Egor? What has happened?
329, She took Varya...
330, Who are you talking about?
331, You don't remember her either.
332, Can you hear?
333, No.
334, It's so quiet.
335,"Hey, moron."
336,We have some business to do.
337, Just go inside and look whether there is somebody.
338,And then open the door.
339,Do you understand?
340, Why do you need the can?
341," You think you're the smartest, huh?"
342, Don't touch me.
343," Hey, get off her!"
344, Don't meddle in their affairs.
345,Wow.
346, Now what?
347,You think you're so brave?
348, Put the knife away.
349,I'll go.
350,"Guys, you have to see this."
351,Has he been spying on us?
352,Freaking maniac...
353,"Eva, call the police."
354, Have you lost your mind?
355,We'll get arrested for breaking into a house.
356, This is our nanny.
357, My music tutor.
358, She's cute.
359,"Don't sweat it, that's Misha."
360,Hi there.
361,It's you again.
362,I have warned you...
363,I could've handled it.
364, Who's that?
365,Do you know her?
366," Turn off the lights, kids."
367, Are you deaf? We asked you a question. Answer it.
368, This is my wife.
369,She died after our daughter had disappeared.
370, Died? He killed her!
371,Everyone knows that.
372, Has your daughter gone missing?
373," Kids have been disappearing for a while now, but nobody remembers them."
374,It seems that even their parents don't need them.
375, Tell us everything you know.
376,One day I woke up with a feeling that I lost something.
377,Something important. But I couldn't remember what it was.
378,There was only a candle burning.
379,"Whenever I looked at the candle, I somehow recalled this old dream that I had almost forgotten."
380,A dream about my baby.
381,Electricity â that's how I knew that evil came to the city.
382,"Every time some child disappeared, there had been power cuts in the area."
383,I began following the kids and taking pictures of them.
384,"Whenever the kid suddenly disappeared from the photo, it meant everyone has forgotten him."
385,That's how I could track how many children were missing.
386,I've been trying to find my daughter for many years.
387,But I haven't succeeded.
388,"I settled here, in the forest."
389,But I haven't found anything here except red threads.
390, But who needs children to be forgotten?
391,Who's been taking them away?
392, Someone they trust.
393,Someone who can easily enter the house.
394, Are you saying that your wife comes and takes children to the forest?
395, That's not her.
396," Eva, have you heard?"
397, Woman. Steal. Children.
398,Forest.
399,Your request matches a Slavic demon who lives on the border between the living and the dead  Baba Yaga.
400," Eva, are you serious?"
401, There's nothing to make fun of.
402, What about this place?
403,Have you been there?
404, Many times.
405,That's an abandoned power station.
406,You won't find anything there.
407,It doesn't work.
408," Believe me, it does."
409, We should have untied him.
410, We'll do it on our way back.
411,Hey! Do you really believe him?
412,"This guy's obviously crazy, but you seem sane."
413," What do you want? I'm going to get my sister back, do you understand?"
414,We don't need you at all.
415,You can go if you want.
416, I don't need you either.
417," Okay, let's go."
418,Are you coming?
419,You'll forget everything.
420, Where do these ropes come from?
421, They lead to the hut.
422," Wow, that's huge."
423, Shhh!
424, Take it easy!
425, It looks so old.
426, I'll be quick.
427, Be careful.
428," Don't get electrocuted, dumbass."
429," Guys, I found something strange in here!"
430, Egor!
431, Don't go in there.
432, Coward!
433, I haven't seen you for quite some time.
434, I've had some business to do.
435,Did you miss me?
436, I don't want you to leave ever again.
437, How could you let him go?
438,When the boy comes back...
439, I'll kill him.
440, And I'll be always with you.
441, Are you okay?
442, What happened?
443, I actually don't know.
444,I blacked out.
445, Me too.
446, Get up.
447, Hey!
448,I thought you came here to look for your sister.
449,Is there actually a sister?
450," Cut it out, Anton."
451, Maybe there isn't any sister?
452, Are you jealous?
453, Why did you take her to the forest?
454,Did you want to have some privacy?
455, It's none of your business.
456,I didn't drag either you or her here.
457, But you asked us to follow you.
458,You know what?
459,I'm sick of you both.
460, Dasha!
461,Dasha!
462,Dasha!
463,Wait!
464," No sister, no girlfriend, huh?"
465, Stop it!
466,Screw you!
467,You're really mental.
468, Varya!
469, Mom! Are you at home?
470,Mom?
471," Dad, are you at home?"
472, Hey!
473," Julia, look."
474,Julia!
475,Julia! Julia!
476, When... The boy...will come...
477," Alexey, what's wrong?"
478," Eva, please talk to me."
479, Good evening! How are you?
480," I'm lonely, hurt and scared."
481," Your request ""I'm scared"" matches ""death"", ""fear"", ""horror""..."
482," Eva, what's going on?"
483," ... ""death"", ""fear"", ""horror""..."
484,"""dying of loneliness""."
485, Dasha?
486, What's happening?
487,We're not at home.
488,It's not our world.
489,I know where my sister is.
490,Nobody needs you.
491,They will forget you.
492, Last time I saw something in here.
493,Here.
494, Who are you? You have a very distinct smell.
495, And who are you?
496, Shh!
497,"Hush, baby. Don't cry!"
498, Varya.
499,This is my sister.
500, She's so small.
501,She cried so loudly in the witch's den.
502, What witch?
503, Is it her? The witch?
504, Nobody's ever seen the witch.
505,She can't leave her den.
506,There are scary invisible birds who bring children to her.
507, Who?
508, They're called the Navs.
509,They help the witch.
