,dialog
150, Oh! I apologize...
151, Ooh!
152,"Cheesy, creasy, so..."
153,Bumbly?
154,No Bumbly here.
155,"No, it's Phil Philips, Larry's brother."
156,You remember me.
157,"No, I don't. I'm your average puppet, minding his own business."
158,"All right, well, whatever floats your boat, pal."
159,Here's your Chicks With Big Asses.
160,"Uh, that's not mine."
161,"I'm a businessman, going to do my business, and I certainly don't have a crippling addiction to porn."
162, That's not yours?
163, No!
164,"Hey, you forgot your carrot."
165,Not mine.
166,Fucking rabbits.
167,Does that hurt?
168,Yes.
169,You came here for pleasure!
170,But I will only give you pain!
171," Oh, you like that?"
172, Uhhuh.
173,"Bark for me, bitch!"
174,Bark!
175,Jesus Christ.
176,You are my slave.
177,I will make you do all sorts of things for me.
178, Uhhuh.
179, Pick up my laundry.
180, Here we go.
181, Do my dishes.
182,Walk my dog.
183,I will pee on you like you're a hydrant.
184, Do you want that?
185, Uhhuh.
186,Freakydeaky.
187,You are a disgusting fireman.
188,Where is your dirty hose?
189,Where is your filthy hose?
190,"Okay, take it easy."
191,We're... I'm just gonna...
192,"We're having a sale today, which is that you can have anything you want."
193,"Cheesy, creasy."
194,"Oh, God."
195,This is oddly arousing.
196,Can't hold it.
197,"Freeze, punk."
198,What the...
199,"Please, I have 48 kids."
200,Bingo.
201,"Now, a new kind of pleasure."
202,"Hey, Vinny, I found it."
203,I'll bring it back when I...
204,Jesus fluffing Christ!
205,Vinny!
206,Detective Connie Edwards.
207,"LAPD, Robbery Homicide Division."
208,"We were partners once, back when I was a cop."
209,Look who's here.
210,"Hey, why don't you sing us a puppet song, sweetheart?"
211,"Oh, yeah, I'd love to."
212,It goes a little like this.
213,Fuck both of you.
214,Okay? We clear?
215,"By the way, nobody really wears their hat, you dumb rookie."
216,Jesus.
217, You gotta be fucking kidding me.
218, Jesus.
219,"Oh, Philips."
220,Figures you'd be in the center of this shitstorm.
221,"Ah, okay. Hey, everybody, it's Sherlock Holmes, world's greatest detective."
222,"Hey, it's a pair of socks."
223,"Very nice, very classy."
224,"I'm a witness, you asshole."
225, You wanna take it outside?
226, Yeah.
227, You know what I'm gonna do?
228, What's that?
229,"I'm gonna shred you into little bitty pieces,  and I'm gonna put you inside a kingsize pillowcase..."
230, Mmmhmm.
231,...and I'm gonna have the best goddamn sleep of my life.
232,"Yeah. That's very clever, that's very clever."
233,Did you pick that outfit out yourself? Huh?
234,"Yeah, I unsewed your mother, and I made a jacket out of her."
235,Nice. What a delicate little flower you are. Huh?
236,"Yeah, thank you."
237,What the hell is going on here?
238,Settle down.
239,He started it.
240," No, you started it."
241, You started it.
242,"Good to see you, Phil."
243,"Uh, it's great to see you, Lieutenant."
244," And? ""And good afternoon, Detective Edwards."" Uhhuh."
245,Edwards.
246,"Yeah, it looks like you, uh, got quite the little shotgun murder on your hands here."
247,"They said you were in the back, but didn't hear anything."
248,That's not the Phil Philips I know.
249,"Oh, well, uh, there was a porno blaring, dogs barking, fire hoses, you don't wanna know, sir."
250,"No, I don't."
251,"Edwards, what do you see?"
252,Looks like a robbery gone bad to me.
253,"Lieutenant, this wasn't a robbery, this was a hit."
254,What makes you think that?
255,"Well, because the robber didn't take the money."
256,Shitcakes.
257,"Lieutenant, uh, the press is here."
258, Wonderful.
259," Am I free to go, sir?"
260, No.
261, Yes.
262," Yes, you are free to go."
263, No one asked you.
264,No. Why would we let him go?
265,It's none of your business why I can go or not.
266,"It's up to him, he's the lieutenant."
267,You are free to go.
268,You need to go out the back while I talk to these cretins.
269,The last thing this department needs is for anyone to see you here.
270,"Yup, I'm still the department's dirty little puppet secret, huh?"
271," Well, if the shoe fits."
272, Fuck you.
273,"Yeah, fuck you, too."
274,Fuck you more.
275,You're watching the Puppet Television Network.
276,It's Happytime!
277,"Returning this fall, that motley crew of misfits that entertained you throughout the '90s."
278,"At home with Jenny, Coach Lyle, Goofer the handyman, Mr. Bumblypants, and nextdoor neighbors Ezra and Cara, and, of course, Officer Larry Shenanigans."
279,Freeze!
280,You are under arrest for being too hot to handle.
281,"So, tune in for the entire Happytime Gang, only on the Puppet Television Network."
282,"Syndication, baby brother."
283,"Oh, I am gonna make a killing on those royalty checks."
284,Looks like I'll finally be able to pay off my Scientology dues.
285,"Yeah, too bad you can't buy your old nose back."
286,All right. This nose has been in more fluff than you can imagine.
287,"So, uh, you're not concerned with Bumblypants being killed?"
288,Bumbly would've wanted to die in a porn shop.
289,That was his heaven.
290, Excuse me.
291, Hmm?
292,Are you Officer Shenanigans?
293,"Uh, does this answer your question?"
