,dialog
228,"Oh, it was, for a while, then some kid went missing, so they boarded it up."
229,I think it's being torn down for a mall or something.
230,"Hey, guys."
231,Clowns first.
232,Really?
233,"Okay, there, we saw it. Can we go now?"
234,Who ordered the chicken?
235,Because I don't like to spend my nights in a house where a child murderer lived?
236,Someone was killed in that house?
237,That's pretty dark.
238,Who lived here?
239,The Bellows.
240,One of the first families to settle here in the late 19th century.
241,Built the paper mill that pretty much put this town on the map.
242,We could at least look for some stairs.
243,Yep.
244,Just as I thought.
245,They got this place locked up pretty tight.
246,Anyone got a pen?
247,Meet Lola. She is madly in love with me.
248,"Yeah, your hand maybe."
249,Nice.
250,"Lola! Hey, what?"
251,He's so much dreamier than you.
252,The Bellows had a secret: a daughter that they never allowed to leave the house.
253,The myth is that there was something really off about her.
254,A really scary part is that her family erased her from every single portrait.
255,"To this day, nobody's ever found a picture of Sarah."
256,They disowned her.
257," Better run, clown."
258, Shit!
259,Better run!
260,Bet you can't catch me!
261,"Chuck, if you jump out at me, I'm going to punch you in the throat."
262,So what happened to her?
263,Kids would come from all over in hopes to get a peek at Strange Sarah.
264,"And though they never saw her, they could hear her."
265,Through the wall.
266,Sarah told them stories.
267,Scary stories.
268,Some kids never returned home.
269,Children around town died...
270,"Poisoned, they said."
271,Everyone knew it was Sarah.
272,"But before the mob could even get their hands on her, she'd already hung herself with her own hair."
273,"And as the legend goes, if you come to the Bellows House at dark, and ask Sarah to tell you a story..."
274,...it'll be the last story you ever hear.
275,Mwahahaha!
276,"Oh, what's this?"
277,Push the other way.
278,Push.
279,No way.
280,"Well, that's it."
281,Sarah's room.
282,You're not going to scare me.
283,Chuck?
284,Chuck?
285,What the...
286,What?
287,Where's the old lady?
288,And the dog?
289,What old lady?
290,We gotta get out of here.
291,Stella! Stella!
292,We got to get out of here!
293,"Stella, let's go!"
294,"Guys, you've gotta see this! Come here."
295,Who ordered the chicken?
296,Shut up.
297,This is where her family kept her.
298,Locked her away from the world.
299,All alone as some sort of freak.
300,She must have just sat right here and told her stories to the kids through this wall.
301,How have we never seen this before?
302,I don't think anyone wanted us to?
303,Can we get out of here now?
304,What's that?
305,I can't believe it.
306,It's her book of scary stories.
307,She had a book?
308,There's no book in the version of the myth I heard.
309,The book is a part of every version of the myth.
310,And...
311,that it was written in children's blood.
312,"Well, kids died hearing these stories, okay?"
313,"Look, let's put it back where you found it and let's just get out of here now."
314,"Oh, shit!"
315,"I got it, I got it, I got it."
316,"Everybody, okay, everybody just shut up."
317,"Oh, no."
318,It's the old lady and the dog!
319,"Tommy, stop it, okay?"
320,Just let them out.
321,"Ruth, is that you?"
322,Will you open the door?
323,Joke's over.
324,If you don't open it...
325, You can't do this! Come on!
326, ...I'll tell the Chief.
327,Why would you do that?
328,This isn't funny!
329,"Tommy, come on."
330,It's my little brother.
331,Please.
332,Open the damn door!
333,Open it.
334,Ruth! Down here.
335,Let us out!
336,You're trash anyway.
337,"Tommy, I'm sorry about the burning shit, man."
338,I hope you find a way out.
339,Good?
340,Yeah.
341, Get it off me!
342," Oh, you're fine!"
343,"No! Get it off, get it off me!"
344,Get it off me!
345,Hey!
346,Get it off me!
347,Get it off me!
348," You're fine. I got it, I got it. It's fine."
349, Something's bit me!
350,"Hey, can you help me with this?"
351, The spiders are gone.
352, Thank you.
353,"Jesus, Auggie."
354,"Okay, you're such a horndog."
355,Can you lose your stiffy for a second and help us get out of here?
356,Not funny!
357,There's a lady present.
358,Ladies... present.
359,"Come on, come on!"
360,You gotta push harder.
361,Come on.
362,"Sarah Bellows, tell me a story."
363,Tell me a story.
364,"Sarah Bellows, tell me a story."
365,"Wait, wait, wait."
366,I hear something.
367,Someone's here.
368,He came back.
369, Tommy!
370, You got...
371," We're sorry, we're real sorry."
372, Thank you!
373,"I... I take back everything I ever said, man."
374,"Sorry, man!"
375,"Tommy, please!"
376,"Ruth, why would you date a psychopath like that?"
377,Better than fishing for turds.
378,"So, who unlocked it?"
379,Who cares?
380,Let's just get out of here.
381, Nice Pierrot costume.
382, Thank you.
383,See?
384,"Well, that was fun."
385,Shit!
386,I'm really sorry about all of this.
387, Why did he do this?
388," This is low, even for Tommy, like ""farting in my milk carton ""and making me drink it"" kindoflow."
389,It was the fifth grade.
390,It was ninth.
391,I can try and scrounge up something to help.
392,"I got it. It's fine, thank you, though."
393,I'll just stay here until the morning.
394,Get it into a shop.
395,We have a sofa in the basement.
396,You're welcome to use it.
397,"Hey, look, I really don't want any trouble."
398,We'll just have to be gone before Dad gets up.
399,An AM/FM stereo table radio with auto...
400,Sam's pet turns out to be a sewer rat?
401,You've got some demons.
402,It's not finished yet.
403,I used to love these as a kid.
404,You collect them?
405,"Oh, I've read every single issue."
406,Cover to cover.
407,"You know, if you're serious about being a writer, you can't do it here."
408,You gotta move to the city.
409,I couldn't leave my dad.
410,"Uh, the, uh..."
411,basement is downstairs.
412,"Yeah, that's usually where they are."
413,Tommy Milner.
414,It's late!
415,Are you drunk again?
416,It's Halloween.
417,You were supposed to deliver eggs to the Wolvertons.
418,Now?
419,Now!
420,What?
421,This is bullshit.
422,"""Tommy hated that scarecrow all his life."
423,"""He took the eggs and left for the last time."" Tommy..."
424,"Eat shit, Harold."
425,Mom!
426,Mom!
427,Help me!
428,Mom!
429,"Oh, my God."
430,Will you look at this?
431,"I thought you were going to be on your way, stranger?"
432,I'm trying.
433,Whew.
434,"You know, no one's seen this high school kid named Tommy Milner since last night."
435,Witnesses say he got into a fight at the drivein.
436,"Milner didn't do this to your car, did he?"
437,I never got your name.
