,dialog
162,"The car get too hot, you're gonna be in trouble."
163,The house?
164,I'm losing it.
165,I can't afford to make the payments no more.
166,Not no more.
167,"I'm sorry, baby."
168,"Ty, let me and your mama talk for a second."
169,Okay.
170,"Come on, now."
171,"Only reason I'm here, so you can say goodbye to your son."
172,Okay.
173,"I been coming here for damn near 11 years, Lawrence."
174,And I'm tired.
175,I'm tired of coming here.
176, Time.
177, So soon?
178,"I got to get going, baby."
179,"Time for me to go, Ty."
180,I'm gonna call you.
181,"You wait by the phone, okay?"
182,Come on now.
183,You got to let go.
184,"Come on, Tyrell."
185,"For every time I hurt you, I'm sorry."
186,Come on.
187,"Ma'am, let's go."
188,Let's go.
189,"Ma'am, let's go."
190,I know my way out of here.
191,Come on.
192,"He don't have any outstanding appeal, so..."
193,looks like we're definitely gonna do it tonight.
194,Everybody okay?
195," You all right, Georgia Ann?"
196, I'm okay.
197,"Dappa, is that hood ready?"
198,"Yeah, it's fixed and ready to go."
199,All right.
200,Anybody got anything to say?
201,Tommy?
202,He likes to draw.
203,It calms him down.
204,Draw?
205, Yeah.
206, Okay.
207,"Phil, will you make sure he's got whatever it is he needs to draw with?"
208,"Yes, sir."
209,"Tommy, why don't you lead us in prayer?"
210,Okay.
211, Open cell 13!
212,"I'm here for your stuff, man."
213,...that the Lord save us his anointing.
214,"Ye will hear Him in His holy Heaven, and the saving strength of His right hand."
215,Be careful with this.
216,"Don't worry about it, man."
217, Close 13!
218,Worry's all I've got.
219,"...some in chariots, some in horses."
220,"but we remember the name of the Lord, our God."
221,"They're brought down and fallen, but we are risen and stand upright."
222,"Save us, Lord. Let the King hear us when we call Him."
223,"Sky surfing is when you skydive, with a board attached to your feet, and try to do different maneuvers."
224,"A camera flyer flies with a camera on top of a helmet, filming the sky surfer..."
225,and flies with the sky surfer for capturing the moves.
226,"My camera flyer is my husband, Craig O'Brien."
227,I'm gonna put these on nice and loose.
228,"Everything's gonna be okay, right?"
229,"Yes, sir."
230,What about my last phone call?
231,Warden says it's a bad idea.
232,Turn around.
233,Maybe you could call my son and tell him that I tried.
234,I don't think so.
235,Okay.
236,Open 13.
237,"Our freefall is usually around 60 seconds, and the normal altitude we jump from is 12,500 feet."
238,Let's go.
239,Close 13.
240,Starting to feel a little cramped by your present surroundings?
241,Maybe it's time to expand your horizons.
242,Maybe it's time to think about ReMax.
243,ReMax Associates lead the real estate industry I'm going to be right back.
244,Stay right there.
245,"ReMax can help you find a new home that meets all your needs, while selling your current house to someone who will find it absolutely perfect."
246,"If you're looking for results, look for ReMax."
247,Nobody sells more real estate.
248,Where's my paper and pencil?
249,It's my right to have my paper and pencil.
250,I know.
251,Your paper and pencil's on the way.
252,I promise you it is.
253,Thank you.
254,You're welcome.
255,"Here you go, Lawrence."
256,Is that done?
257,Let's see.
258,Wow.
259,That's nice.
260,It's real nice.
261,I don't look this good in person.
262, Thank you.
263, You're welcome.
264,You're welcome.
265,You all right?
266,Sonny.
267, Just breathe.
268, Sonny.
269,"Sonny, sit down."
270,"I said, sit down."
271,Sit down.
272,"Come on, Lawrence."
273,"Come on, buddy."
274,Let's go.
275,It's all right.
276,Just let go.
277,Let go.
278,Let go. Come on.
279,Come on.
280,I've always believed that a portrait captures a person...
281,far better than a photograph.
282,It truly takes a human being to really see a human being.
283,Wait a minute.
284,Come here.
285,"What the hell is this, Tyrell?"
286,What did I tell you about eating this shit?
287,Didn't I tell you don't be eating that shit?
288,Look at this.
289,Look all this fat!
290,This fat ass!
291,Look all this nasty fat!
292,Where they at?!
293,Look at all this candy!
294,You ain't eating all this candy!
295,You crazy?!
296,Look at this room!
297,It's a mess!
298,Why is it a mess?
299,'Cause a fat piggy lives in this room!
300,Get your ass on this scale!
301,Get on the scale!
302,What does it say?
303, 189.
304, 189?!
305,You ain't lost no weight!
306,Come on.
307,Come on.
308,Let's go wait for your daddy to call.
309,"It is ordered and adjudged that the judgment pronounced and set forth sentencing the defendant to death in the manner and by the authorities as provided by statute, shall be executed at this time."
310,"Lawrence Musgrove, do you have anything you'd like to say?"
311,Push the button.
312,Hey.
313,Do you know what you did?
314,Do you know what you did?
315,Are you listening to me?
316,Do you know what you did?!
317,Do you know what you did?!
318,You fucked him up!
319,You fucked up that man's last walk!
320,How would you like it if somebody fucked up your last walk?!
321,"You're like a woman, like your fucking mother!"
322,"You shouldn't have done that, you son of a bitch!"
