,dialog
229,"No! No, no, no!"
230,No!
231," Oh, no! No!"
232, It's okay.
233,It's not okay!
234,Cracker!
235,"The fuck you just say, boy?"
236,"Oh, I'm gonna be right back for you."
237,Hyah.
238, What the fuck is the issue?
239," She's sick, sir."
240,"Oh, no..."
241,Oh... Go on. Go get yourself cleaned up.
242,May I go with her?
243,She can handle herself. Get back to work.
244,Sir...
245,Oh.
246,"Fine. Go clean her up, get back here."
247,Take hold of him.
248,"It's okay, boy."
249,Now...
250,What was that you were sayin'...
251,boy?
252,Oh.
253,You missing your woman?
254,Give me an excuse.
255,Go on.
256,No.
257,"Why, that reminds me, the shed needs cleanin'."
258,Too many foolish Negroes with rebellious hearts.
259,"Yeah. Go get that cleaned up, boy."
260,That should stop you flappin' them gums.
261,Yes...
262,sir.
263,"Yes, sir."
264,"Go on, get."
265,Crackerass cracker.
266,"Sweet dreams, Eden."
267," Good morning, Steph."
268," Good morning, V."
269,Just making sure you're ready for your flight.
270,"Skype is at 8:45, and the car will be there at 9:00."
271," Oh, shit. Okay. All right."
272, Okay.
273," Thanks, Steph. Bye."
274, Safe travels.
275,Another bad dream?
276,No. I'm... I'm okay.
277,Babe? Can you please do me a favor?
278,Anything.
279,Can you get Ken Ken dressed for me today?
280,Of course. Mmhmm.
281,"My first meeting is right here in Georgetown and it got pushed to 11:00 anyway, so..."
282,"Okay. Yeah, I don't know..."
283,how I'm gonna even be dressed before 9:00.
284, I got you. I got you.
285," Thank you, babe."
286,But would it be the worst thing in the world if you didn't make it?
287,Not today. Not today.
288,There she is.
289,My favorite girl.
290, Guess what?
291, What?
292,Daddy is gonna get you dressed for school today.
293,I know exactly what I want to wear.
294,You do?
295, Hurry up.
296," I'm comin', girl."
297,"She said ""Hurry,"" Daddy."
298," I'm hurryin', I'm hurryin'."
299, Hurry up.
300,You're gonna pull my arm off.
301,"Okay, okay, okay."
302,What you wearin' today?
303,"Well, look at you two."
304,Look at you.
305,Mommy loves that dress.
306,"Excellent choice, baby."
307,"Yeah, she picked it."
308," Hi, babe."
309, You stay trendin'.
310,Paused it for you.
311,I understand you think you are defending the plight of the black man.
312,"I guess, in your case, the black woman."
313,"But we are doing a disservice to the argument, much less your people, by conflating race with basic common sense."
314,I would say this.
315,"The disenfranchisement of black people in America is by design, written into the actual DNA of this country."
316,"Your argument, however flawed has been successfully promoted and propagated through repetition."
317,We hear it over and over again.
318,But I'm here to tell you that this vicious cycle of inequity will soon be broken.
319, Boom!
320, Boom!
321, Boom!
322, Boom!
323,Boom!
324,"Mommy, why was that man so angry?"
325,"Oh, baby, that is a really great question."
326,Sometimes what looks like anger is really just fear.
327,"Things are not always what they appear to be, baby. Does that make sense?"
328,Do you remember when Vanessa was bullying you at school?
329,She was pickin' on you?
330,And Mommy had to come up there because Vanessa thought that you were gonna come in class and take all of her toys away?
331,And now you two are like best friends.
332,"So, are you two friends yet?"
333,"Not yet, baby."
334,Mommy's working on it.
335,Pancake?
336,Pancake? On a Tuesday?
337,What is the special occasion?
338,"Well, I was informed it was pancakes or nothing, so, you know, we gotta pick our battles."
339,"Um, question, are we vegan this week?"
340,"Babe, the struggle is real."
341,"Got it. So, one nonvegan pancake coming up."
342,"Babe, no. I cannot."
343,Elizabeth?
344,Yes. Dr. Henley.
345,Hi. And please call me Veronica.
346, How are you this morning?
347," Oh, I'm fine."
348,That lipstick just looks lovely on you.
349,It suits your skin tone.
350,I don't think I could pull it off.
351,"So, do you have any questions for me?"
352,Howhow did you come across my work?
353,"Oh, I saw you on one of those legacy media networks."
354,I believe it was a roundtable discussion about inclusion.
355,You were so articulate.
356,It must have been a ratings bonanza.
357,Those particular segments do garner a lot of attention.
358,"I don't mean to be curt, but do you have any questions around the book?"
359,Oh. Your book.
360,"Yes, I believe you mentioned it on that show that you were on."
361,"As a matter of fact, I know you mentioned it."
362,'Cause I thought it was rather odd that you chose that moment to be peddlin' your wares.
363,"Well, actually, that particular segment focused on the lack of inclusion."
364,And that is exactly what my book highlights.
365,"Intersectionality of race, class, and gender."
366,I wrote Shedding the Coping Persona as a roadmap to revolution for historically marginalized people.
367,"Maybe I didn't catch this earlier, but who did you say you were with again?"
368,I didn't mention it.
369,I'm a bit of a talent scout.
370,Oh. So you're a headhunter.
371,That makes sense.
372,I'm a headhunter.
373,Exactly that.
374,Oh.
375,"Now, is that Kennedi?"
376,Will you move the camera over?
377,Oh. She's so cute.
378,She'll make a perfect little companion for my daughter.
379,I see a playdate in our future.
380,"As my assistant mentioned earlier, I am short on time this morning."
381,"Oh, no problem. I didn't mean to trigger you none."
382,"You have fun at your summit, and I'll see you soon."
383,Thank you so much. Thank you.
384, Who was that?
385," Oh, baby. It's nobody."
386,"Don't worry about that woman, okay?"
387,Okay.
388,That's my car.
389,I can't even imagine what y'all are about to get into.
390, Obviously.
391," Mommy, wait."
392, I'll call you. I love you.
393, I almost forgot. This is for you.
394,"Oh, baby."
395,This is for Mommy?
396,"Ken Ken, I'm putting this with all my important work."
397,"When you look in the sky and you see that big airplane, you'll know that's Mommy, comin' home to you."
398, Wow. That's a big head.
399, Daddy. Come on.
400,It's not that big.
401,And I'm gonna hang it on my wall in my hotel.
402,Yeah.
403, Daddy.
404, Yes?
405,Twenty minutes of screen time.
406,Okay.
407, I need you to be strong.
408, We got you.
409,Be good.
410,Mommy loves you. Come here.
411,Come here. Kiss.
412,Give Mommy all the kisses.
413, One minute.
414," I'll be back, baby."
415,"I'll be back. Okay, okay."
416," I love you, baby."
417," Bye. Love you, babe."
418, All right.
419," All right, be safe."
420,I love you.
421,"I'll be back, baby."
422,"Love you more, Mommy."
423,Okay. Release.
424,"And as we begin to gather our thoughts for the day, I want you to focus on bringing positivity and light to each and every situation you may face today."
425,Visualize yourself addressing any obstacles you might face with the same determination and focus that you brought to your practice today.
426,See yourself emerging successful and victorious on the other side.
427,Namaste.
428,Namaste.
429,"V! V, girl, I got some tea."
430,You better open this door and let me come and spill it.
431,"Positivity and light, right?"
432,V!
433,I'm coming!
434,"No, no. Faster!"
435,"I'm coming, I'm coming, I'm coming, I'm coming."
436, Hey. How are you?
437," Hey, babes!"
438, Good mornting.
439, Good mornting.
440,How is the number one relationship specialist...
441, True.
442," ...in the world doing this mornting, doll?"
443,"Well, you know..."
444,"Ooh, it's hot. Just flourishing."
445,"You know, being amazing and fantastic as per usual."
446, You're looking sharp. Yes.
447, You know how I do. Thank you.
448,"Oh, hello. Why is it so goddamn hot in here?"
449,I'm trying to create my own version of Bikram.
450,You know I need all the balance I can get.
451,"Well, speaking of balance, I saw you balance and tag that ass last night on TV, girl."
452,You got him all the way together.
453, Bye.
454, Bye. Thank you.
455,"Okay. Before we get down to it, how is my favorite little human in the world, Miss Kennedi?"
456,She's great. She's doing good.
457,"Yesterday was tough, though."
458, It was tough.
459, I just... Ugh.
460,It breaks my heart every time I have to leave her.
461,Mm. Ken Ken.
462,I just feel like I'm not doing enough.
463,"It's like when I'm at home, I'm not working enough."
464,"When I'm working, I'm not home enough."
465,I'm not Mom enough.
466,I'm not wife enough.
467,"Mmmm, mmmmmm."
468,"Okay, you listen to me now. Okay?"
469,"Yes, you're a superwoman, but you're also a human woman."
470,Okay? And you are doing awesome.
471,"And Miss Kennedi, or as the world will one day refer to her, Madam President, is living her best life thanks to you, okay?"
472,"So be nicer to yourself, please."
473, Thank you. I love you.
474," Mmhmm. I love you, too."
475,Now...
476,"So, Camille's hostididy ass, right?"
477," You, girl... Camille was in the..."
478," Oh, girl. Babe, I can't. I can't."
479,"I... You know I usually would, but I have to get to this walkthrough."
480,I'm already runnin' behind.
481,"No, I get it. You're too good for it today."
482,"No, I get it."
483,You tryin' to namaste in a peaceful space.
484,"And I'm about to ruin that, so let me just see myself out."
485,"âª I love you, I love you I love you âª You're welcome for this free coffee."
486,I paid $74.93 for that.
487," No, you did not."
488, I will Cash App you.
489, Stop. All right.
490, I will. I will. I will.
491,All right.
492,"And I wanna remind you to be good to yourself, okay?"
493, Be kind to yourself.
494, All right.
495, Be kind to my friend.
496, I will.
497, I love you.
498," I love you, too."
499,"All right, I'll see you downstairs. Bye."
500,Girl.
501,Ms. Henley?
502, Yes?
503, Delivery.
504,Oh.
505,The front desk didn't even call.
506,Who are these from?
507,"V! Oh, my God."
508,Sarah Bee!
509,I'm so sorry. I did not mean to scare you.
510,It's okay. I have just been so jumpy this morning.
511,I guess it's travel or something.
512,"Okay, I love you, but I have to run to my panel ""The Exorcism of the Unconscious Past."" Ah. ""The past is never dead."" ""It's not even past."" You know, my nana used to say, ""Our ancestors haunt our dreams to see themselves forward."" The unresolved past can certainly wreak havoc on the present."
513,"Listen, have an amazing panel."
514,You're gonna be incredible.
515," I'll see you later, girl."
516," I'll see you tonight, babe. Love you."
517,Hi.
518,Can I please make a reservation at Stefano's tonight?
519,Concierge.
520,Of course. Working on it as we speak.
521,What can I do for you?
522,May I make a reservation for three at Stefano's?
523,"Um, let's say around 7:30."
524,And I'm in the Jefferson Suite.
525,Sure.
526,God bless.
527,"Oh, shoot."
528,"Puddin', I left my key in the room."
529,Do you mind?
530,"You know, I learned very quickly that black people, black women in particular..."
531,"were expected to be seen, not heard."
532,Or we risk being perceived as threatening to the patriarchy.
533,"Or, God forbid, we continue to get branded as the ""angry black woman."" Yes."
534,"So, the coping persona has been this mode of survival for generations of oppressed people."
535,What I also learned through those experiences is within our authenticity lies our real power.
536,Yes.
537,"And that's even in those environments which, by design, demand our complete and total assimilation."
538,"To the patriarchy, we've been practically invisible."
539,But their arrogance is their greatest vulnerability.
540,And our greatest opportunity.
541,Yes.
542,And it brings me to a quote by Assata Shakur.
543,"""The only thing that we have to lose are our chains."" Liberation over assimilation."
544,They're stuck in the past.
545, We are the future.
546, Yes.
547,Our time is now.
548,It's now.
549,Right now.
550,"Just a reminder, you can pick up Shedding the Coping Persona on your way out."
551,"Twenty percent goes to HBCU schools, including Louisiana's own Dillard and Southern Universities."
552,"The way that you talked to them, the nuance, and there's a specificity that I just can't..."
553,"Oh, my God."
554,That was fantastic.
555,"So sorry. That was really great, you know."
556,"I really enjoyed my session, but I'm really glad I stayed for that."
557, Wasn't that fantastic?
558, It was.
559," Camille, this is..."
560," I'm sorry, did I interrupt?"
561, No...
562, I'm gonna continue to.
563,I really have to steal her.
564,Sorry to be abrupt.
565, I'll call you.
566, Okay.
567, Thank you again.
568, I'm just gonna finish up work and get back to... Bye.
569," Thank you, love."
570, Great. Bye.
571, Hey.
572, You're welcome.
573,"Girl, I could feel her angling in on our dinner tonight, and no thank you."
574,She needs to go sit down some place.
575,"Plus, we could use a break from academia."
576,"And also, how often do I get my V?"
577,Twice a year?
578, Maybe three times a year.
579," I know, I know, I know."
580,"Okay, I need you all to myself tonight. Okay?"
581,No filter. Full Dawn.
582,"Oh, she comes with a filter?"
583,"Also, after dinner..."
584,"Yeah. You know, when we leave dinner, it's on."
585,We gonna be out in these streets body rolling.
586," Oh, dinner. Tonight?"
587, Yes.
588,"I'm sorry, but I have a date with my king bed tonight."
589,I won't be joining.
590,Whack. Wow.
591,No. I have a 6:00 a.m. flight.
592,I promised Ken Ken I'd take her to Katie's birthday party.
593,Okay. All right. It's fine.
594,We will keep you abreast of all of our hoetivities via text anyhow.
595,Please do. I wanna know everything.
596,"Girl, the hoetivity is gonna be popping tonight."
597,"Girl, meet me down here at 7:00 p.m."
598," We'll Uber over, okay?"
599," Yes, 7:00 p.m."
600,And I have to go get dressed.
601,"Oh, speaking of getting dressed, what are you wearing tonight?"
602,"Do not come down here in mom jeans, okay?"
603,I need all eyes on our table 'cause I'm tryin' to fuck tonight.
604,"You are on board for that, okay?"
605,"I won't disappoint. Bye, girl."
606,"Well, hi. Don't you look beautiful?"
607,"Are you going to the 49th floor, too?"
608,Shh.
609,You'll get in trouble for talking.
610,"I'll get... Oh, I'll get in trouble for talking? Okay."
611,Shh.
612,Okay.
613,"You rang, darling?"
614,"Girl, I said ""step it up,"" not murder these hoes."
615,Mmmm.
616,"Okay. Here's a new concept, what do you think?"
617,"Instead of a ""fuckboy,"" it's an ""intimate."" Okay, I love everything about it."
618,It's someone who's gonna feed me ice cream and knows how to soothe my childhood trauma.
619,It doesn't sound like you need to take a Plan B with that guy at all.
620,An intimate...
621,I just want somebody to snuggle me at night.
622, That's all I want.
623, You deserve.
624, Is that so much to ask?
625, You can call me.
626, You're a great snuggler.
627, I am a great snuggler.
628,"Oh, my God."
629,What are you smiling at? Who's that?
630,"Well, you know it's Nick."
631,Let's see. Dick pics or no?
632, Aw.
633, Yeah.
634,"See, here I thought marital bliss was an oxymoron."
635,"Guys, I can 100% confirm that Nick is not that perfect. Trust, okay?"
636, But he is kind of perfect for me.
637, Yeah.
638," Ugh. Girl, she ruined it."
639, There it is.
640,I thought there was tea coming.
641,"I miss my babies, okay?"
642,"I'd miss him, too."
643,"""I miss my baby."
644," Oh, he's so perfect for me.""  Please, guys."
645,"""He's so perfect for me."
646,He's my lobster.
647,He's the Chandler Bing to my Monica.
648,"He fits perfectly in my little box."" ""Like a puzzle piece."" Yeah, no, we're very happy for you, bitch."
649, All right. Time to live in the present.
650," Okay, babe."
651, Yeah.
652," Okay, okay."
653,Damn.
654," Oh, my God. Okay."
655," Shit, are you okay? Holy..."
656,Hi.
657,"Henley for three, please."
658,We have your table. Follow me.
659, Enjoy your dinner.
660," Uhuh. No, no, no, no."
661,"Sorry, I think what my friend is trying to say is that..."
662,"Actually, babe, I got it."
663,"This table is 100% not acceptable, and I think that you know that, don't you..."
664, Um...
665, ...Becky? Mmhmm.
666,"Listen, I'm actually not gonna go back and forth with you about exactly why this table's unacceptable."
667,You're gonna seat us over there.
668,"Oh, um..."
669,"Thank you so much, Rebecca!"
670,You're doing great!
671,"Yo, get your sis. The Caucasity!"
672," No, this is good."
673," Well, then you're welcome."
674, Welcome.
675, Hi.
676, Wine list. Hi.
677, Thank you.
678,My name is Sam. I'll be taking care of you this evening.
679, Will a fourth be joining you?
680," No, just us."
681,Very good. And may I start you off with a cocktail?
682,"Actually, we will share a bottle of champagne."
683,How about a nice bottle of prosecco?
684,"A bottle of Armand de Brignac, please. Thank you."
685,"Okay, but more to the point, do you have any apt prospects for the night?"
686,Mm.
687,"Booked and busy, actually."
688,"Actually, okay, so there's this, um..."
689,"Ooh, I've been trying to set up a meeting with this guy, Justin."
690,"Fine. Just like a dark chocolate, like a 72% cacao, you know?"
691,Just...
692,Chef's kiss.
693, Is he fine?
694," Yes, he's fine."
695, Mm.
696, And he's got a friend.
697," For me, a friend?"
698," Yeah, for you."
699, Mm. A friend?
700, Mmhmm.
701,I don't know. That sounds sort of suspicious.
702,"Like, it can't be good. I feel like you're leading me into the snake den with this."
703,"Girl, I'm sure he's fine."
704, You're sure?
705," Oh, my God."
706, You're sure he's fine?
707, You haven't even met him?
708," No, I haven't met him."
709, Nope.
710,This is exactly what is not happening.
711, I am too grown for this.
712, It's not...
713,"Okay, you're too grown. No, got it."
714,I feel blocked. I do.
715,And that's okay.
716,'Cause you're grown.
717,That's cool. It'll just be you and me tonight and I will meet up with fineass Justin some other time.
718,"And maybe his friend, too."
719,Hey.
720,Okay. Do not look.
721,There is a guy at the bar...
722,I said don't look.
723,"...that has been staring at us the entire night, and it's creeping me out."
724,"Excuse me, ladies."
725,"Before we order entrees, I wanted to let you know that the gentleman at the bar sent this drink specifically for you."
726,Oh.
727,Specifically for me.
728,"Oh, my God."
729,He's coming over here.
730,And he's coming this way.
731,"Okay, all right."
732,"Pardon me, ladies."
733,I've had my eye on you.
734,I just had to come by and tell you that I think you're quite stunning.
735,"Oh, thank you. Oh, gosh, I'm so flattered, thank you."
736, You are extremely handsome yourself.
737, Thanks.
738,"However, um, I'd be remiss if I didn't take the chance to sort of critique your game just a little bit."
739,"I'm sure that you can tell, even from all the way over there, that we're actually drinking champagne tonight."
740,"I am a champagne lady, and we are champagne ladies."
741,"So, sending over a vodkacran, yeah, it just shows lack of appreciation for our situation tonight, so..."
742,"Well, what you should have done is, you should have asked our waiter, which, again, champagne we're drinking, and sent over a second bottle of it for all of us."
743,"And then, you make eye contact with me from across the room."
744, You eyefuck me.
745," Oh, my God."
746,And I say all that to say...
747,"Oop, here's my number."
748,Because this can happen.
749,Good night.
750,Oh. Why did you do him like that?
751,You know why I did him like that.
752,He needed to know.
753,"Okay, I'm sorry, but can we just take a second to acknowledge that that guy was supernaturally fine?"
754,"Yeah, he was really cute."
755,"So? I'm cute, too."
756, That's true. You are cute.
757, Yeah.
758,"Hey, to being cute and classy."
759, Yes. To being cute.
760, To being fine as fuck.
761,"Well, I definitely look forward to catching up on this saga."
762,"On a group text, in my bed."
763,Very safe move.
764,"Wait. Although, this hotel has been so off."
765,The front desk.
766,They didn't clean my room.
767,"So, I'm not even holding my breath for turndown service."
768,It's probably a mess.
769,Really? That's so strange.
770,My service has been impeccable.
771,"I got the Uber, but I can't believe we're splitting up."
772, I know. I'm so sorry.
773," Oh, no, no, no."
774,"Before we split up, we have to take a selfie."
775," Oh, yes."
776, Let's get a picture.
777,Because it did not happen if it didn't happen...
778, You are right about that.
779, ...in a selfie.
780,Where's my lipstick?
781," Girl, you look fine."
782, Your lips look fine.
783,"No, but I put it in there."
784, I could've sworn.
785," Come on, come on."
786, Okay.
787, Get ready and...
788,"All right, that's it."
789, Tag me in that.
790," Yes, guys!"
791, Onetake wonders. Everything.
792, I love y'all.
793,Thank you so much.
794,One moment.
795, Love you.
796, I love you.
797, I'm so proud of you.
798, I love you.
799, Get home safely.
800, I love you so much.
801,All right. I hate I have to go.
802,"I have to get home to my baby, though."
803,Say hi to the family.
804,All right. Love y'all. Watch her.
805, You watch yourself.
806, All night.
807, Watch her.
808, You're gonna be in trouble.
809, Bye.
810, Bye.
811,Goodbye. Is this our car?
812,This is us. Let's go.
813,"The Montgomery Hotel, please."
814,I think I put it in.
815,And do you mind turning that down just a bit?
816,Thank you.
817,"First off, that we are some 5star ladies."
