,Epoch,Step,Loss,learning_rate,num_epochs,batch_size,num_classes,test_size,train_size,seed,train_class_proportion_hate speech,train_class_proportion_offensive language,train_class_proportion_neither,test_class_proportion_hate speech,test_class_proportion_offensive language,test_class_proportion_neither
241,4,590,0.0008458492229692638,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
242,4,600,0.005833769217133522,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
243,4,610,0.001668010139837861,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
244,5,10,0.05711780861020088,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
245,5,20,0.0018655764870345592,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
246,5,30,0.008007821626961231,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
247,5,40,0.09475219249725342,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
248,5,50,0.036864206194877625,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
249,5,60,0.00934955757111311,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
250,5,70,0.013491337187588215,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
251,5,80,0.10871277004480362,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
252,5,90,0.11221557855606079,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
253,5,100,0.02205105684697628,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
254,5,110,0.004678191617131233,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
255,5,120,0.056122101843357086,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
256,5,130,0.014729585498571396,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
257,5,140,0.002510505262762308,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
258,5,150,0.03142579644918442,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
259,5,160,0.024064378812909126,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
260,5,170,0.02840474806725979,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
261,5,180,0.0034280712716281414,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
262,5,190,0.00412675179541111,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
263,5,200,0.1075265035033226,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
264,5,210,0.08123912662267685,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
265,5,220,0.0017635681433603168,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
266,5,230,0.05439866706728935,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
267,5,240,0.07534302771091461,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
268,5,250,0.0028728873003274202,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
269,5,260,0.005889523308724165,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
270,5,270,0.008540507405996323,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
271,5,280,0.058048270642757416,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
272,5,290,0.030825521796941757,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
273,5,300,0.009553730487823486,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
274,5,310,0.006705056875944138,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
275,5,320,0.016102759167551994,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
276,5,330,0.0021480906289070845,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
277,5,340,0.01786060817539692,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
278,5,350,0.0016151276649907231,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
279,5,360,0.013020578771829605,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
280,5,370,0.0016320233698934317,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
281,5,380,0.0039272974245250225,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
282,5,390,0.053214576095342636,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
283,5,400,0.0033708475530147552,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
284,5,410,0.015582756139338017,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
285,5,420,0.10872498154640198,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
286,5,430,0.013492411933839321,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
287,5,440,0.00576829956844449,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
288,5,450,0.022160565480589867,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
289,5,460,0.0009348776075057685,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
290,5,470,0.0010425212094560266,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
291,5,480,0.0013807830400764942,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
292,5,490,0.003384412731975317,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
293,5,500,0.053527798503637314,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
294,5,510,0.0032905060797929764,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
295,5,520,0.0002843448310159147,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
296,5,530,0.003214420285075903,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
297,5,540,0.06446981430053711,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
298,5,550,0.004825292620807886,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
299,5,560,0.014090086333453655,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
300,5,570,0.07758315652608871,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
301,5,580,0.007739988621324301,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
302,5,590,0.00025002993061207235,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
303,5,600,0.0013474248116835952,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
304,5,610,0.00046088348608464,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
305,6,10,0.006108097732067108,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
306,6,20,0.0006599712069146335,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
307,6,30,0.007025458849966526,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
308,6,40,0.08173276484012604,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
309,6,50,0.007529589347541332,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
310,6,60,0.003000134602189064,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
311,6,70,0.01054401509463787,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
312,6,80,0.0033071425277739763,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
313,6,90,0.008528345264494419,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
314,6,100,0.035968732088804245,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
315,6,110,0.004277013707906008,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
316,6,120,0.020787900313735008,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
317,6,130,0.008056622929871082,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
318,6,140,0.0013258940307423472,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
319,6,150,0.005985673051327467,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
320,6,160,0.017720971256494522,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
321,6,170,0.05514924228191376,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
322,6,180,0.0018422057619318366,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
323,6,190,0.0012588734971359372,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
324,6,200,0.1004742980003357,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
325,6,210,0.06519242376089096,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
326,6,220,0.001042621093802154,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
327,6,230,0.03450202941894531,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
328,6,240,0.008693331852555275,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
329,6,250,0.0019457743037492037,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
330,6,260,0.003005542326718569,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
331,6,270,0.005911553278565407,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
332,6,280,0.043915558606386185,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
333,6,290,0.006676826626062393,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
334,6,300,0.0032428984995931387,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
335,6,310,0.005081211682409048,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
336,6,320,0.004137184005230665,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
337,6,330,0.00042931095231324434,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
338,6,340,0.017894884571433067,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
339,6,350,0.0006740789394825697,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
340,6,360,0.0036565642803907394,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
341,6,370,0.0011283246567472816,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
342,6,380,0.002096779178828001,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
343,6,390,0.0023443764075636864,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
344,6,400,0.0011038386728614569,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
345,6,410,0.02212578058242798,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
346,6,420,0.03791525587439537,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
347,6,430,0.0022510255221277475,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
348,6,440,0.0035796277225017548,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
349,6,450,0.022251980379223824,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
350,6,460,0.0025901964399963617,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
351,6,470,0.00046973396092653275,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
352,6,480,0.00043894158443436027,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
353,6,490,0.0017798587214201689,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
354,6,500,0.04746144264936447,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
355,6,510,0.0016870590625330806,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
356,6,520,0.0002497268724255264,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
357,6,530,0.0031397563870996237,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
358,6,540,0.012239283882081509,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
359,6,550,0.002726681064814329,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
360,6,560,0.0032247125636786222,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
361,6,570,0.04601948335766792,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
362,6,580,0.0053949239663779736,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
363,6,590,0.00021757894137408584,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
364,6,600,0.0002798503846861422,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
365,6,610,0.0003065789060201496,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
366,7,10,0.014036335982382298,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
367,7,20,0.00030548920040018857,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
368,7,30,0.0013490967685356736,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
369,7,40,0.11423958837985992,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
370,7,50,0.012207478284835815,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
371,7,60,0.0017282185144722462,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
372,7,70,0.008033286780118942,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
373,7,80,0.0069074472412467,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
374,7,90,0.0004895831225439906,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
375,7,100,0.0010914282174780965,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
376,7,110,0.0012126073706895113,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
377,7,120,0.010516729205846786,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
378,7,130,0.0017801328795030713,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
379,7,140,0.00034180920920334756,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
380,7,150,0.0008746169623918831,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
381,7,160,0.005601556971669197,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
382,7,170,0.03971032053232193,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
383,7,180,0.003546270541846752,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
384,7,190,0.0005119338165968657,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
385,7,200,0.01055669691413641,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
386,7,210,0.058750901371240616,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
387,7,220,0.0006240349030122161,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
388,7,230,0.03307328000664711,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
389,7,240,0.0029075464699417353,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
390,7,250,0.0005640731542371213,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
391,7,260,0.0017339293844997883,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
392,7,270,0.003439187305048108,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
393,7,280,0.04975809529423714,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
394,7,290,0.005813931114971638,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
395,7,300,0.0016603730618953705,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
396,7,310,0.0009663099772296846,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
397,7,320,0.0012367094168439507,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
398,7,330,0.00030474673258140683,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
399,7,340,0.006749267689883709,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
400,7,350,0.0001907675468828529,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
401,7,360,0.0005743431975133717,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
402,7,370,0.0005095254746265709,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
403,7,380,0.0008754629525355995,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
404,7,390,0.004496757872402668,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
405,7,400,0.00036587720387615263,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
406,7,410,0.012434898875653744,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
407,7,420,0.004596192389726639,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
408,7,430,0.0020909314043819904,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
409,7,440,0.0028918194584548473,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
410,7,450,0.018165547400712967,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
411,7,460,0.00029581337003037333,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
412,7,470,0.0005409986479207873,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
413,7,480,0.000557257211767137,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
414,7,490,0.0008707136730663478,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
415,7,500,0.02084004133939743,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
416,7,510,0.0007706570322625339,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
417,7,520,0.00011312941933283582,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
418,7,530,0.0021441893186420202,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
419,7,540,0.019411325454711914,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
420,7,550,0.0007860717014409602,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
421,7,560,0.007024168502539396,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
422,7,570,0.02935217134654522,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
423,7,580,0.002906023757532239,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
424,7,590,0.0002540929999668151,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
425,7,600,0.0007922251825220883,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
426,7,610,0.00027929499628953636,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
427,8,10,0.0017919919919222593,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
428,8,20,0.00027144255000166595,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
429,8,30,0.0006826648022979498,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
430,8,40,0.11217423528432846,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
431,8,50,0.005062569864094257,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
432,8,60,0.0008561236318200827,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
433,8,70,0.0044604078866541386,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
434,8,80,0.0014916198560968041,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
435,8,90,0.0004465887031983584,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
436,8,100,0.0015261151129379869,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
437,8,110,0.0005505954031832516,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
438,8,120,0.003654471132904291,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
439,8,130,0.0018378657987341285,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
440,8,140,0.00027559555019252,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
441,8,150,0.00042188286897726357,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
442,8,160,0.004577954299747944,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
443,8,170,0.03807869181036949,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
444,8,180,0.00014507045852951705,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
445,8,190,0.0004101431113667786,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
446,8,200,0.004642932675778866,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
447,8,210,0.05877875164151192,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
448,8,220,0.0003756736987270415,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
449,8,230,0.014775078743696213,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
450,8,240,0.0016719166887924075,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
451,8,250,0.0004437102179508656,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
452,8,260,0.0006910724914632738,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
453,8,270,0.0015328695299103856,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
454,8,280,0.043597545474767685,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
455,8,290,0.0035814230795949697,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
456,8,300,0.0009308338048867881,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
457,8,310,0.0004838737368118018,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
458,8,320,0.0008797507616691291,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
459,8,330,0.00016678270185366273,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
460,8,340,0.004382553044706583,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
461,8,350,0.00010303912131348625,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
462,8,360,0.0007740954170003533,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
463,8,370,0.0008392180316150188,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
464,8,380,0.0004362222971394658,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
465,8,390,0.0003859568387269974,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
466,8,400,0.00022534849995281547,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
467,8,410,0.005596222821623087,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
468,8,420,0.004958115052431822,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
469,8,430,0.001337662455625832,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
470,8,440,0.0032607673201709986,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
471,8,450,0.019130676984786987,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
472,8,460,7.886651292210445e-05,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
473,8,470,0.0001795626594685018,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
474,8,480,0.0001916185865411535,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
475,8,490,0.000511002610437572,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
476,8,500,0.003354050451889634,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
477,8,510,0.00035936469794251025,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
478,8,520,5.555820098379627e-05,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
479,8,530,0.0014702737098559737,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
480,8,540,0.012677015736699104,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
481,8,550,0.0008001767564564943,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
